time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,train/clip_fraction,train/entropy_loss,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/clip_range,train/value_loss,train/explained_variance,train/loss,train/policy_gradient_loss
10585,276,562.11378,565248,24.0,53,0.208642578125,-13.239663076400756,0.8109667301177979,0.0003,0.13223496,2750,0.2,134.62230458259583,0.9936817097477615,54.27899169921875,0.011179836054361658
10623,277,564.88711,567296,24.0,53,0.270703125,-13.238844990730286,0.8118466734886169,0.0003,0.04595822,2760,0.2,136.62930039167404,0.9930561371147633,66.8092041015625,0.026235961935890374
10661,278,562.50686,569344,24.0,53,0.20732421875,-13.248608875274659,0.811653733253479,0.0003,0.0631015,2770,0.2,147.50494225025176,0.9934141747653484,50.40968322753906,0.001627761501003988
10700,279,566.39266,571392,24.0,53,0.215478515625,-13.250906303524971,0.8121254444122314,0.0003,0.08235127,2780,0.2,139.47782814502716,0.9934063046239316,49.003604888916016,0.008071131775068352
10738,280,567.22981,573440,24.0,53,0.3970703125,-13.254192259907722,0.8115941882133484,0.0003,0.0872567,2790,0.2,135.93299589157104,0.9934161216951907,75.22276306152344,0.03227021898783278
10777,281,556.3745900000001,575488,24.0,53,0.2375,-13.234037286043167,0.8096969127655029,0.0003,0.61175096,2800,0.2,136.47672758102416,0.9935875376686454,54.82556915283203,0.010446049681922887
10816,282,554.4537700000001,577536,24.0,53,0.27216796875,-13.210963931679725,0.8086761236190796,0.0003,0.13754489,2810,0.2,117.07136662006378,0.9938322869129479,47.07406234741211,0.03300344999879599
10855,283,561.27348,579584,24.0,53,0.21484375,-13.202827644348144,0.8088136315345764,0.0003,0.053300403,2820,0.2,116.49382719993591,0.9936397154815495,91.4637680053711,0.017679644464078593
10894,284,561.1227299999999,581632,24.0,53,0.17197265625,-13.191269463300705,0.8069328665733337,0.0003,0.055086337,2830,0.2,124.50868761539459,0.9924872638657689,58.17709732055664,0.004395555875089485
10933,285,565.7853200000001,583680,24.0,53,0.1826171875,-13.175935173034668,0.8071164488792419,0.0003,0.03694251,2840,0.2,115.2090312242508,0.9938329746946692,73.39409637451172,0.008514634969469626
10972,286,568.18568,585728,24.0,53,0.24150390625,-13.180801662802697,0.8068139553070068,0.0003,0.20384412,2850,0.2,107.56968705654144,0.9939362779259682,48.160728454589844,0.010578886690200306
11011,287,571.1432,587776,24.0,53,0.169482421875,-13.163593232631683,0.8053705096244812,0.0003,0.02500245,2860,0.2,125.01220960617066,0.9941896782256663,58.29354476928711,-0.0017209653728059494
11051,288,576.25253,589824,24.0,53,0.1880859375,-13.149506828188896,0.8042352795600891,0.0003,0.43246335,2870,0.2,129.09908063411712,0.9933371148072183,83.57225036621094,0.02632940501353005
11090,289,577.55962,591872,24.0,53,0.223193359375,-13.139343428611756,0.8039848804473877,0.0003,0.07849634,2880,0.2,130.71518404483794,0.9936694465577602,58.22547912597656,0.013829676651221234
11128,290,579.57316,593920,24.0,53,0.17490234375,-13.124465385079384,0.8028218746185303,0.0003,0.24135303,2890,0.2,132.7325564622879,0.9937751460820436,44.29561996459961,0.003277925384463742
11167,291,582.14239,595968,24.0,53,0.196044921875,-13.10943083167076,0.8014270663261414,0.0003,0.03429812,2900,0.2,130.8189740419388,0.9939859737642109,45.644798278808594,0.006457885286363307
11205,292,589.43953,598016,24.0,53,0.23349609375,-13.092551133036613,0.8008632063865662,0.0003,0.07248944,2910,0.2,139.44008786678313,0.99278210895136,42.33196258544922,0.02833069368789438
11243,293,589.0532199999999,600064,24.0,53,0.22177734375,-13.079318684339523,0.798886239528656,0.0003,0.06353782,2920,0.2,137.9492879629135,0.9934572586789727,81.52432250976562,0.01976431125658564
11282,294,590.1472299999999,602112,24.0,53,0.226220703125,-13.05599174797535,0.7972056865692139,0.0003,0.14141431,2930,0.2,125.3992505311966,0.9939346699975431,41.54145812988281,0.03068509305740008
11322,295,591.80575,604160,24.0,53,0.22802734375,-13.042334079742432,0.796971321105957,0.0003,0.086254075,2940,0.2,131.5043699502945,0.993915050290525,42.27899169921875,0.005396216965164058
11360,296,590.60877,606208,24.0,53,0.2400390625,-13.045262762904168,0.797568678855896,0.0003,0.075457454,2950,0.2,124.93025434017181,0.9942579045891762,69.91160583496094,0.013096798294282053
11400,297,594.61874,608256,24.0,53,0.1740234375,-13.051331281661987,0.7968330383300781,0.0003,0.054668874,2960,0.2,126.72498497962951,0.9939846186898649,70.62739562988281,-0.0014218583819456398
11438,298,594.9106199999999,610304,24.0,53,0.215234375,-13.043830823898315,0.7971426248550415,0.0003,0.03097109,2970,0.2,121.88697285652161,0.9948912668041885,64.93978118896484,0.003194456023629755
11477,299,594.60582,612352,24.0,53,0.208544921875,-13.05487833917141,0.7988390326499939,0.0003,0.06686729,2980,0.2,120.9669425368309,0.9941153242252767,37.80012893676758,0.01373573444361682
11516,300,601.1680500000001,614400,24.0,53,0.194140625,-13.067067623138428,0.7985244989395142,0.0003,0.8089147,2990,0.2,117.56345608234406,0.9946244489401579,58.67085647583008,-0.0017511942358396481
11556,301,599.53789,616448,24.0,53,0.202880859375,-13.058867454528809,0.7974817752838135,0.0003,0.52486515,3000,0.2,127.19550760984421,0.99166948068887,92.51622009277344,0.00570338581019314
11594,302,578.9379499999999,618496,24.0,53,0.2306640625,-13.056117284297944,0.7983375787734985,0.0003,1.4227718,3010,0.2,116.4005628824234,0.9942024983465672,50.143211364746094,0.01407840098545421
11634,303,575.4564,620544,24.0,53,0.2626953125,-13.053082340955735,0.7966845035552979,0.0003,0.1504581,3020,0.2,118.66908195018769,0.9923322084359825,52.25239944458008,0.03301215302199125
11673,304,579.7141500000001,622592,24.0,53,0.206591796875,-13.03055714070797,0.7958762645721436,0.0003,0.026615515,3030,0.2,109.47273408174514,0.99459742102772,60.251258850097656,0.005823249778768513
11712,305,579.1285,624640,24.0,53,0.141259765625,-13.012448006868363,0.7934703826904297,0.0003,0.06787409,3040,0.2,106.14822875261306,0.9947389191947877,33.968109130859375,0.0012642409397813025
11751,306,580.9550399999999,626688,24.0,53,0.17490234375,-12.991546848416329,0.7934354543685913,0.0003,0.06693819,3050,0.2,103.7212276816368,0.9951802059076726,52.84214782714844,0.005700493470794754
11789,307,584.10558,628736,24.0,53,0.197119140625,-12.994272175431252,0.7936857342720032,0.0003,0.08595842,3060,0.2,108.23998739719391,0.9949312983080745,44.64020919799805,0.00682700239631231
11827,308,586.52637,630784,24.0,53,0.2,-12.999749287962914,0.7936092615127563,0.0003,0.038567714,3070,0.2,100.71817481517792,0.9951779157854617,35.82529067993164,0.011453630412870553
11866,309,583.14351,632832,24.0,53,0.22822265625,-12.990779748558998,0.7928574085235596,0.0003,0.12360887,3080,0.2,111.24504969120025,0.9950687359087169,48.660118103027344,0.02114716072246665
11904,310,584.0690599999999,634880,24.0,53,0.22236328125,-12.980913072824478,0.7923368215560913,0.0003,0.10927778,3090,0.2,105.6385822892189,0.995250531937927,44.84025573730469,0.009730096196290106
11942,311,589.5601700000001,636928,24.0,53,0.149462890625,-12.974099802970887,0.791970431804657,0.0003,0.10051656,3100,0.2,100.45271891355515,0.995788018219173,43.38264465332031,0.0038963842263910918
11980,312,590.72925,638976,24.0,53,0.167822265625,-12.974937012791633,0.7921623587608337,0.0003,0.053841054,3110,0.2,100.27318235635758,0.9947883863933384,48.43245315551758,-0.0027731390146072954
12019,313,593.33324,641024,24.0,53,0.283837890625,-12.97931423485279,0.7929109334945679,0.0003,0.6311952,3120,0.2,107.08225401639939,0.9952200329862535,52.5106086730957,0.03639276262692874
12057,314,594.84896,643072,24.0,53,0.173779296875,-12.996239292621613,0.7949512600898743,0.0003,0.04283926,3130,0.2,103.32241569757461,0.9942126139067113,53.97837829589844,0.007051642052829266
12095,315,597.58071,645120,24.0,53,0.17236328125,-13.013276118040086,0.7950507998466492,0.0003,0.08209167,3140,0.2,97.7867553472519,0.9938869485631585,33.83892059326172,0.007922201795736328
12134,316,601.3476400000001,647168,24.0,53,0.497607421875,-13.017385458946228,0.7956506609916687,0.0003,1.0547564,3150,0.2,94.01216760873794,0.9957236428745091,67.45893096923828,0.14504739306721603
12172,317,602.7565199999999,649216,24.0,53,0.149267578125,-13.020137521624566,0.7950422167778015,0.0003,0.04889728,3160,0.2,104.4564007282257,0.9948979108594358,43.96296691894531,-0.004769716919690836
12210,318,602.3363599999999,651264,24.0,53,0.16005859375,-13.024524968862533,0.7963276505470276,0.0003,0.15765175,3170,0.2,88.99636416435241,0.9960582074709237,44.1353645324707,0.013838479888363509
12248,319,602.8374100000001,653312,24.0,53,0.1767578125,-13.034908929467202,0.7968193292617798,0.0003,0.030065026,3180,0.2,92.23981840610504,0.9958702879957855,43.92179870605469,-0.005767986181308515
12287,320,602.68865,655360,24.0,53,0.243115234375,-13.018273264169693,0.7942662835121155,0.0003,0.12523101,3190,0.2,89.6178178191185,0.9959786413237453,46.019805908203125,0.011063644352543634
12324,321,602.70591,657408,24.0,53,0.160205078125,-12.994820150732995,0.7925655841827393,0.0003,0.047477167,3200,0.2,89.06885448694229,0.9954049880616367,36.91731643676758,-0.004086556329275482
12363,322,602.2604100000001,659456,24.0,53,0.164501953125,-12.980523300170898,0.7919301390647888,0.0003,0.16480027,3210,0.2,80.99204778671265,0.9962429525330663,38.584083557128906,-0.002783548372099176
12400,323,602.76669,661504,24.0,53,0.174462890625,-12.966868081688881,0.7911188006401062,0.0003,0.051580273,3220,0.2,94.49065563678741,0.9956894731149077,41.35775375366211,-0.00425886647644802
12438,324,602.8572600000001,663552,24.0,53,0.153466796875,-12.962086644768714,0.7914056181907654,0.0003,0.045368843,3230,0.2,88.1101947426796,0.9963851189240813,36.299156188964844,0.0008580161025747657
12477,325,603.5726099999999,665600,24.0,53,0.146142578125,-12.954540392756462,0.7895110845565796,0.0003,0.039228324,3240,0.2,87.87913919687271,0.9964856067672372,57.865875244140625,0.0072584392517455855
12516,326,604.2950599999999,667648,24.0,53,0.173095703125,-12.936602878570557,0.7887658476829529,0.0003,0.057093687,3250,0.2,90.94150493144988,0.9954904410988092,51.675071716308594,-0.004665792112064082
12554,327,604.7458200000001,669696,24.0,53,0.16689453125,-12.929866343736649,0.7893523573875427,0.0003,0.043709565,3260,0.2,82.70236915946006,0.9964251706842333,42.189308166503906,-0.001132560768019175
12591,328,604.93641,671744,24.0,53,0.1810546875,-12.93340739607811,0.7889730334281921,0.0003,0.059324186,3270,0.2,89.22519208788871,0.9958850992843509,39.50612258911133,-0.004645635317137931
12629,329,605.26635,673792,24.0,53,0.145458984375,-12.931221628189087,0.7887555956840515,0.0003,0.020379113,3280,0.2,84.04740152359008,0.9962674186099321,49.16943359375,0.002667562795977574
12669,330,605.17726,675840,24.0,53,0.15771484375,-12.93583087325096,0.7896919846534729,0.0003,0.098207474,3290,0.2,90.73206399679184,0.9958063401281834,29.471866607666016,0.008721272685215808
12707,331,605.6698200000001,677888,24.0,53,0.162255859375,-12.941625735163688,0.7895687222480774,0.0003,0.041968785,3300,0.2,86.29922864437103,0.9967195058707148,41.6378059387207,-0.0035153067590727007
12746,332,605.8772,679936,24.0,53,0.1298828125,-12.943505910038947,0.7898469567298889,0.0003,0.0702957,3310,0.2,77.10885999798775,0.9956577401608229,45.796939849853516,0.0028578739271324593
12786,333,605.81262,681984,24.0,53,0.24326171875,-12.936216115951538,0.7886703014373779,0.0003,0.14063242,3320,0.2,81.83620278835296,0.9964961565565318,31.036455154418945,0.013725960524971015
12825,334,605.94345,684032,24.0,53,0.1638671875,-12.922896143794059,0.7878828048706055,0.0003,0.049650226,3330,0.2,77.9346272945404,0.9968949870672077,32.41950225830078,-0.0010744777639047243
12864,335,606.23789,686080,24.0,53,0.126611328125,-12.910933807492256,0.7866353392601013,0.0003,0.02928983,3340,0.2,80.58937968015671,0.9967712042853236,45.896217346191406,-0.00011764695955207571
12902,336,606.3255300000001,688128,24.0,53,0.10166015625,-12.900422322750092,0.7868049144744873,0.0003,0.011451375,3350,0.2,86.1399634361267,0.9965960858389735,67.28486633300781,0.00045581683079944926
12941,337,606.4828000000001,690176,24.0,53,0.15849609375,-12.904413077235223,0.787333071231842,0.0003,0.032263756,3360,0.2,79.91047774553299,0.9959999998100102,23.90241050720215,-0.0004804652577149682
12981,338,606.5655399999999,692224,24.0,53,0.160693359375,-12.91362061202526,0.7876144647598267,0.0003,0.111343056,3370,0.2,85.78119448423385,0.9967547110281885,31.254125595092773,-1.7686033970676363e-05
13020,339,606.48258,694272,24.0,53,0.151220703125,-12.918649554252625,0.7879626750946045,0.0003,0.073866196,3380,0.2,84.65739853382111,0.9966372111812234,36.187679290771484,-0.003732011406100355
13059,340,606.6159600000001,696320,24.0,53,0.110986328125,-12.91418398320675,0.7870935797691345,0.0003,0.06745377,3390,0.2,82.1113954782486,0.9966467726044357,54.37111282348633,-0.0004925564018776641
13097,341,606.5895399999999,698368,24.0,53,0.146435546875,-12.909692803025246,0.7868623733520508,0.0003,0.038643762,3400,0.2,77.82895653247833,0.9958212091587484,40.87284469604492,0.0025472707784501836
13136,342,606.58102,700416,24.0,53,0.21318359375,-12.905720388889312,0.7866920828819275,0.0003,0.35107058,3410,0.2,78.08085850477218,0.9968034336343408,30.04853057861328,-0.006281561216746922
13175,343,606.48687,702464,24.0,53,0.191162109375,-12.901270979642868,0.7859817147254944,0.0003,0.19029754,3420,0.2,87.0347291469574,0.9964500900823623,51.401790618896484,0.0010640744541888126
13214,344,606.6302,704512,24.0,53,0.1763671875,-12.88855953514576,0.7854633331298828,0.0003,0.035880804,3430,0.2,79.85851011276245,0.9972136507276446,32.374576568603516,0.01313804770979914
13252,345,606.6735300000001,706560,24.0,53,0.1130859375,-12.879830461740493,0.7847295999526978,0.0003,0.03546252,3440,0.2,82.22593920826912,0.997058394132182,29.77112579345703,-0.0018665477575268597
13290,346,607.03091,708608,24.0,53,0.125146484375,-12.863287988305093,0.7832059264183044,0.0003,0.05117761,3450,0.2,74.37546862363816,0.9971867669373751,27.309555053710938,-0.0007553908188128843
13328,347,606.98547,710656,24.0,53,0.114111328125,-12.847975358366966,0.7822394967079163,0.0003,0.016875573,3460,0.2,66.56720823645591,0.9969283428508788,26.76799964904785,-0.0009099672330194153
13369,348,607.05701,712704,24.0,53,0.200830078125,-12.844347181916238,0.7829070687294006,0.0003,0.02585376,3470,0.2,77.67719030380249,0.996061862912029,25.94144630432129,0.011722155916504561
13408,349,607.11786,714752,24.0,53,0.1314453125,-12.852424362301827,0.7832403779029846,0.0003,0.030061845,3480,0.2,71.52772430181503,0.99738361639902,47.217002868652344,-0.00022521439605043269
13449,350,607.3552399999999,716800,24.0,53,0.118310546875,-12.859320703148843,0.7838730216026306,0.0003,0.08481516,3490,0.2,74.30873371362686,0.9971011276356876,46.398948669433594,0.01051296978694154
13489,351,607.3412000000001,718848,24.0,53,0.141943359375,-12.866041231155396,0.7842521667480469,0.0003,0.055083886,3500,0.2,70.51266086697578,0.9969343834090978,31.155668258666992,-0.003791947293211706
13529,352,607.47184,720896,24.0,53,0.136181640625,-12.867460450530052,0.7838754057884216,0.0003,0.01355397,3510,0.2,73.96904656291008,0.9965778095647693,26.779743194580078,0.006727207713993266
13570,353,607.52462,722944,24.0,53,0.12119140625,-12.859953838586808,0.7836592197418213,0.0003,0.043644935,3520,0.2,71.48883488178254,0.997421862790361,43.537837982177734,0.004303426620026585
13610,354,607.4120399999999,724992,24.0,53,0.227392578125,-12.855535289645195,0.7835553884506226,0.0003,0.22923256,3530,0.2,75.08464423418044,0.9973562860395759,71.00630187988281,0.0328690743088373
13649,355,607.6035999999999,727040,24.0,53,0.112109375,-12.865475448966027,0.7847114205360413,0.0003,0.019193761,3540,0.2,69.48520014882088,0.9970937632024288,44.770626068115234,0.0017834657337516546
13687,356,608.1060900000001,729088,24.0,53,0.22158203125,-12.866965705156327,0.7840745449066162,0.0003,0.33369994,3550,0.2,68.62881066799164,0.9972010438796133,36.12757110595703,0.00963486264954554
13726,357,608.1710800000001,731136,24.0,53,0.180419921875,-12.85881364941597,0.7836242318153381,0.0003,0.16249093,3560,0.2,73.86680591106415,0.9972255080938339,26.94493865966797,0.011485383377294055
13764,358,608.0923099999999,733184,24.0,53,0.1984375,-12.85642650127411,0.7834392786026001,0.0003,0.10648892,3570,0.2,66.94232158660888,0.9977241822052747,100.93848419189453,0.01425308975376538
13803,359,608.38051,735232,24.0,53,0.13408203125,-12.847004094719887,0.7824336886405945,0.0003,0.034011744,3580,0.2,98.98891941308975,0.9944368931464851,45.696834564208984,-0.0027568508696276693
13841,360,608.0595700000001,737280,24.0,53,0.143408203125,-12.837546190619468,0.78216952085495,0.0003,0.16789725,3590,0.2,72.78807772994041,0.9965635198168457,33.73361587524414,0.009126630344690056
13880,361,608.26491,739328,24.0,53,0.18681640625,-12.83767301440239,0.7824514508247375,0.0003,0.3253555,3600,0.2,62.735930109024046,0.9978790495079011,23.166641235351562,0.0023216653484269046
13919,362,608.3686299999999,741376,24.0,53,0.1595703125,-12.839859446883201,0.7822526693344116,0.0003,0.018728562,3610,0.2,70.0911102771759,0.9977158051915467,37.52828598022461,-0.0022370646038325503
13958,363,608.4457799999999,743424,24.0,53,0.169873046875,-12.845795851945876,0.7831434607505798,0.0003,0.3126514,3620,0.2,60.74979410171509,0.9972129813395441,31.108837127685547,0.004373956109338906
13998,364,608.51635,745472,24.0,53,0.199462890625,-12.844419908523559,0.7823601365089417,0.0003,0.230234,3630,0.2,63.09114266037941,0.9975891630165279,22.183435440063477,0.0016413766774348915
14036,365,608.5585299999999,747520,24.0,53,0.182861328125,-12.839636868238449,0.7823589444160461,0.0003,0.37649733,3640,0.2,61.54092250466347,0.9975875830277801,19.791051864624023,0.010219821023929399
14076,366,608.5746700000001,749568,24.0,53,0.140869140625,-12.83563334941864,0.78200763463974,0.0003,0.12011238,3650,0.2,59.29935967922211,0.9981339736841619,37.78458786010742,0.011255865985731361
14114,367,608.71099,751616,24.0,53,0.240185546875,-12.829539287090302,0.7811220288276672,0.0003,0.42558056,3660,0.2,62.361610144376755,0.9978109803050756,15.22152328491211,0.032253574252536055
14153,368,609.00526,753664,24.0,53,0.13701171875,-12.822558072209358,0.7815806865692139,0.0003,0.07096144,3670,0.2,58.4477000772953,0.9981684266822413,18.794939041137695,-0.0011315062474750448
14193,369,609.0889900000001,755712,24.0,53,0.129638671875,-12.819899335503578,0.7806134819984436,0.0003,0.02163634,3680,0.2,59.63485063910484,0.9980028124991804,21.13385581970215,-0.004293614677590085
14232,370,608.95086,757760,24.0,53,0.148828125,-12.810580062866212,0.7805722951889038,0.0003,0.2886316,3690,0.2,65.70879433155059,0.9974346505478024,21.429141998291016,0.0008182081088307314
14270,371,608.9082699999999,759808,24.0,53,0.146826171875,-12.803820830583572,0.7799690365791321,0.0003,0.0487178,3700,0.2,70.35472831130028,0.9978303560055792,27.98101806640625,0.0029353128324146383
14308,372,608.9813800000001,761856,24.0,53,0.146826171875,-12.800497806072235,0.7801780104637146,0.0003,0.11992198,3710,0.2,65.27661592960358,0.9978704291861504,19.031394958496094,0.009842993253550958
