train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/policy_loss,time/iterations,rollout/ep_rew_mean,train/std,time/fps
23299,0.0007,0,-18.12567711,24,2198,116500,44.17111969,121.5866852,23300,138.70538,1.261386156,53
23399,0.0007,0.815841764,-18.12606049,24,2207,117000,45.07705688,-102.0252457,23400,128.29024,1.261319876,53
23499,0.0007,0.140808046,-18.12630272,24,2216,117500,276.6183472,159.7781677,23500,116.52837,1.261226892,53
23599,0.0007,0.871341705,-18.13682175,24,2225,118000,167.0113831,103.2986603,23600,105.94094,1.262573123,53
23699,0.0007,0.932846978,-18.11543655,24,2235,118500,385.3736267,336.4155579,23700,100.52258,1.260352015,53
23799,0.0007,0.965158287,-18.10969162,24,2245,119000,67.431633,69.66650391,23800,91.93028,1.259728312,52
23899,0.0007,-0.852885365,-18.05184174,24,2254,119500,100.9244614,-170.7906799,23900,96.70842,1.253453493,53
23999,0.0007,0.641606688,-18.03272057,24,2264,120000,125.516098,-170.2015076,24000,103.7702,1.251006246,52
24099,0.0007,-0.051637769,-18.02959824,24,2273,120500,1391.303223,-554.7492065,24100,107.96847,1.251348019,52
24199,0.0007,0.809778556,-18.04283142,24,2283,121000,221.0317841,120.8952179,24200,107.0283,1.252824187,52
24299,0.0007,0.961615961,-18.07137299,24,2292,121500,455.3675232,-377.7198792,24300,102.7735,1.256189823,52
24399,0.0007,0.915406004,-18.1028614,24,2302,122000,175.0873718,47.54859924,24400,95.42507,1.259889126,52
24499,0.0007,0.60840115,-18.06145477,24,2311,122500,15.60310078,-33.23168945,24500,92.89323,1.254880428,52
24599,0.0007,-0.307351351,-18.0950489,24,2321,123000,124.6606216,-54.29273605,24600,100.75057,1.258533001,52
24699,0.0007,-0.059126616,-18.08408546,24,2330,123500,165.4636993,121.5139618,24700,113.72791,1.258191705,52
24799,0.0007,0.799005851,-18.08332062,24,2339,124000,760.6257324,402.093689,24800,137.82679,1.256886005,52
24899,0.0007,0.63980031,-18.08763885,24,2349,124500,330.0415039,-218.6872864,24900,165.11476,1.258072495,52
24999,0.0007,0.974166509,-18.06808662,24,2359,125000,596.9922485,-341.9450073,25000,185.58048,1.255785465,52
25099,0.0007,1.19E-07,-18.05938911,24,2368,125500,164.5201416,174.1598358,25100,206.13799,1.253590703,52
25199,0.0007,-1.19E-07,-18.05084038,24,2378,126000,310.3569336,341.5549316,25200,220.04818,1.25450778,52
25299,0.0007,-1.142404318,-18.04321861,24,2387,126500,634.9179077,-303.8046875,25300,221.76391,1.252762198,52
25399,0.0007,0.894566007,-18.06838226,24,2397,127000,389.7709656,354.7456055,25400,210.01956,1.255874038,52
25499,0.0007,0.821056694,-18.06150055,24,2407,127500,106.6342545,-90.00401306,25500,191.86099,1.254731894,52
25599,0.0007,0.961408678,-18.02793503,24,2416,128000,200.8314514,123.0926743,25600,165.39881,1.25101161,52
25699,0.0007,0.5794833,-18.03443718,24,2425,128500,855.3665161,-470.3348694,25700,131.81188,1.251771927,52
25799,0.0007,0.651964784,-18.008358,24,2435,129000,246.7124786,-198.8235626,25800,98.75691,1.248632908,52
25899,0.0007,0.552129924,-18.02693367,24,2444,129500,475.1315308,-330.1724243,25900,66.8081,1.251243711,52
25999,0.0007,0.594750106,-18.04963493,24,2454,130000,590.3262329,233.9570313,26000,32.15769,1.253690481,52
26099,0.0007,0.987711761,-18.05966187,24,2463,130500,107.9805298,-166.6463623,26100,7.40162,1.255299687,52
26199,0.0007,0.894213907,-18.04003525,24,2472,131000,96.93295288,41.46025467,26200,-3.01017,1.252515078,52
26299,0.0007,0.366944075,-18.02892494,24,2482,131500,1259.268799,-607.6997681,26300,-9.62876,1.251333594,52
26399,0.0007,0.849535346,-18.016922,24,2491,132000,95.21321106,38.27823639,26400,-10.7732,1.250140667,52
26499,0.0007,-0.192178369,-18.0261898,24,2501,132500,249.3230896,134.5474701,26500,3.08419,1.250907421,52
26599,0.0007,0.759198919,-18.0294075,24,2510,133000,511.7988892,353.7493286,26600,20.40609,1.251860619,52
26699,0.0007,0.848933935,-18.02898026,24,2520,133500,339.2724915,309.9526367,26700,38.91158,1.251692653,52
26799,0.0007,0.94903807,-17.99830055,24,2530,134000,241.7336731,-3.282232761,26800,67.95835,1.24831903,52
26899,0.0007,0.699724436,-18.01563644,24,2539,134500,191.4878693,-230.4710999,26900,103.32035,1.250350833,52
26999,0.0007,0.711798221,-18.04498291,24,2549,135000,33.11856461,-68.72813416,27000,134.24608,1.253612876,52
27099,0.0007,0.674807131,-18.04465485,24,2558,135500,268.9381714,207.1698456,27100,155.05691,1.253870487,52
27199,0.0007,0.886744522,-18.05341148,24,2568,136000,155.1103973,144.946579,27200,180.215,1.255136847,52
27299,0.0007,0.741478562,-18.03581429,24,2577,136500,199.6713257,173.7187042,27300,215.16579,1.253330946,52
27399,0.0007,0.968280382,-18.01852417,24,2587,137000,1435.828857,-537.9151611,27400,244.36196,1.251438618,52
27499,0.0007,0.025014699,-18.00664902,24,2596,137500,53.02678299,-8.070135117,27500,272.03213,1.250453115,52
27599,0.0007,0,-17.99094391,24,2605,138000,236.6608887,267.2228088,27600,297.02571,1.248702168,52
27699,0.0007,0.751751214,-18.00353241,24,2615,138500,203.5588379,34.38382721,27700,303.13014,1.250051498,52
27799,0.0007,0.554175913,-18.00170135,24,2625,139000,4344.32666,-1183.723877,27800,286.84982,1.249976993,52
27899,0.0007,0.386015654,-18.03068733,24,2634,139500,488.450531,-298.4950562,27900,266.27827,1.253663898,52
27999,0.0007,0.96964586,-18.04142761,24,2644,140000,193.7088318,-105.5886612,28000,238.96786,1.254937291,52
28099,0.0007,0.37250644,-18.03332901,24,2653,140500,193.2750397,-241.2841797,28100,209.69632,1.253849626,52
28199,0.0007,-5.39983654,-18.012146,24,2663,141000,245.4219666,227.5404816,28200,189.85574,1.251330853,52
28299,0.0007,0.7430996,-18.02184296,24,2672,141500,218.3377686,-246.1951904,28300,182.28819,1.252080917,52
28399,0.0007,0.932970904,-18.00507355,24,2682,142000,94.96278381,-122.9776382,28400,176.95255,1.249860883,52
28499,0.0007,0.648025781,-17.9956665,24,2691,142500,239.6959534,-154.8557281,28500,173.34725,1.249353886,52
28599,0.0007,0.981133828,-17.97329903,24,2701,143000,786.9456177,479.727478,28600,174.0095,1.246777773,52
28699,0.0007,0.500337631,-17.98844337,24,2711,143500,628.8514404,-456.0598755,28700,165.65738,1.247806549,52
28799,0.0007,-9.412818909,-18.00857162,24,2720,144000,191.8124237,49.22132492,28800,152.18059,1.250414371,52
28899,0.0007,0.325060904,-18.02132225,24,2729,144500,167.6257019,-165.587677,28900,146.867,1.252100229,52
28999,0.0007,0.693468034,-18.03295517,24,2739,145000,284.5842896,19.7413578,29000,133.10245,1.253719091,52
29099,0.0007,0.690075248,-18.04043007,24,2749,145500,414.4749451,-266.7943726,29100,115.35489,1.254699826,52
29199,0.0007,0.826753378,-18.01324463,24,2758,146000,261.8605042,145.4640808,29200,102.485,1.251638532,52
29299,0.0007,0.735325098,-18.00651932,24,2767,146500,1142.768311,-586.4417725,29300,80.56105,1.250831842,52
29399,0.0007,0.716151416,-18.04051971,24,2776,147000,707.8389893,-442.8261719,29400,56.4412,1.254861116,52
29499,0.0007,0.001032174,-18.03207588,24,2786,147500,665.289856,-406.3235474,29500,45.05872,1.254455686,52
29599,0.0007,0.544630587,-18.00079918,24,2795,148000,467.5544434,-117.8769531,29600,36.41305,1.250064015,52
29699,0.0007,0.456552446,-18.05141068,24,2805,148500,416.2657776,-207.7875671,29700,25.88305,1.255970836,52
29799,0.0007,-4.099589348,-18.06050491,24,2814,149000,2472.315918,137.4673767,29800,17.42985,1.257473111,52
29899,0.0007,0.288676441,-18.10451126,24,2824,149500,3503.501953,-1038.817139,29900,7.75842,1.2621243,52
29999,0.0007,0.077787399,-18.10552979,24,2833,150000,949.9400635,-506.572937,30000,-0.23471,1.262960076,52
30099,0.0007,0.510110706,-18.11168671,24,2843,150500,169.4795074,-105.519165,30100,-0.82406,1.263599873,52
30199,0.0007,0.765159279,-18.10863113,24,2852,151000,250.0984192,92.78648376,30200,-9.4524,1.263064981,52
30299,0.0007,0.969014479,-18.11671257,24,2862,151500,103.7484894,191.4715271,30300,-12.24385,1.263721704,52
30399,0.0007,-1.489988327,-18.13563538,24,2871,152000,1360.301636,288.9934082,30400,-9.83923,1.265909553,52
30499,0.0007,0.000608206,-18.1242485,24,2881,152500,1643.292969,-649.3912354,30500,-7.1776,1.26496172,52
30599,0.0007,0.671087593,-18.10629463,24,2891,153000,473.7366638,-338.4961548,30600,-3.79249,1.262835622,52
30699,0.0007,0.865758687,-18.1086483,24,2900,153500,670.2821045,467.9526367,30700,7.59238,1.262916088,52
30799,0.0007,0.878305964,-18.10133362,24,2910,154000,925.3307495,-539.7657471,30800,28.81303,1.261719346,52
30899,0.0007,0.726619363,-18.10590744,24,2919,154500,199.9882813,-135.8814697,30900,38.09755,1.262999177,52
30999,0.0007,0.129006565,-18.12420273,24,2929,155000,416.6456909,109.5860825,31000,38.88558,1.265742421,52
31099,0.0007,9.24E-06,-18.15685844,24,2938,155500,2153.037842,-754.5716553,31100,36.72579,1.269662976,52
31199,0.0007,4.77E-07,-18.15486908,24,2947,156000,611.9940796,301.6400146,31200,20.59051,1.269418597,52
31299,0.0007,0.539881676,-18.15894127,24,2957,156500,296.6125488,-63.09622955,31300,-1.40559,1.26948452,52
31399,0.0007,0.871885538,-18.19830704,24,2967,157000,670.9376221,-458.0371704,31400,-18.84141,1.274264812,52
31499,0.0007,0.988629718,-18.20494461,24,2976,157500,228.8071594,285.5888672,31500,-33.68554,1.275476456,52
31599,0.0007,0.909291521,-18.20068359,24,2986,158000,50.65525818,60.93039703,31600,-38.78582,1.274381399,52
31699,0.0007,0.941355798,-18.16615677,24,2995,158500,542.362915,-399.7598877,31700,-32.07267,1.270668387,52
31799,0.0007,0.037443399,-18.15707016,24,3005,159000,886.7387695,466.5547791,31800,-22.43775,1.269873857,52
31899,0.0007,0.968583088,-18.17622375,24,3014,159500,28.60827637,-62.91004181,31900,-11.66611,1.272173524,52
31999,0.0007,0.934546016,-18.18264771,24,3024,160000,67.64421082,-29.87628746,32000,-0.00447,1.272826433,52
32099,0.0007,0.767328426,-18.20993614,24,3033,160500,156.2907715,-120.7679825,32100,4.77069,1.276147127,52
32199,0.0007,0.376341641,-18.23062325,24,3042,161000,281.8536987,122.7807465,32200,3.4563,1.278303623,52
32299,0.0007,0.07463342,-18.22154427,24,3052,161500,451.1995239,-326.8502502,32300,3.54815,1.277286053,52
32399,0.0007,0.001003563,-18.21409798,24,3061,162000,531.9473267,-331.2059326,32400,4.47464,1.275884032,52
32499,0.0007,0.83027494,-18.22423744,24,3071,162500,619.5986938,-332.9248657,32500,5.33179,1.27746129,52
32599,0.0007,0.95765648,-18.18113327,24,3080,163000,161.473114,-223.5957031,32600,6.41974,1.272454143,52
32699,0.0007,0.991808949,-18.17022896,24,3090,163500,27.21131325,84.08319092,32700,11.76922,1.271616578,52
32799,0.0007,0.974713184,-18.15230942,24,3099,164000,29.64775658,48.7304306,32800,20.78127,1.269450068,52
32899,0.0007,0.684417605,-18.15655899,24,3109,164500,63.34099197,-105.7906647,32900,21.40887,1.269986629,52
32999,0.0007,0.624827594,-18.15923882,24,3118,165000,123.2725601,17.64951706,33000,24.50681,1.270556331,52
33099,0.0007,0.886151828,-18.17329788,24,3128,165500,891.2879639,-580.7409668,33100,29.78674,1.271835923,52
33199,0.0007,0.98271646,-18.13394928,24,3138,166000,72.37297821,147.2423401,33200,30.11384,1.268173933,52
33299,0.0007,0.962589364,-18.13530731,24,3147,166500,64.41490173,116.0289688,33300,23.71724,1.26745975,52
33399,0.0007,0.910170622,-18.12108231,24,3157,167000,72.65522766,77.47425079,33400,24.36378,1.2648139,52
33499,0.0007,0.761423245,-18.1102562,24,3166,167500,69.52823639,-114.3102798,33500,24.12504,1.264052153,52
33599,0.0007,0.863064378,-18.13307381,24,3175,168000,34.93482208,-48.30368805,33600,28.27399,1.266963005,52
33699,0.0007,0.873887762,-18.14341545,24,3185,168500,798.5037842,-462.0475464,33700,34.04764,1.268121243,52
33799,0.0007,0.973632907,-18.15803146,24,3194,169000,33.86206818,-63.51322556,33800,44.09159,1.269476414,52
33899,0.0007,0.770940185,-18.16115189,24,3204,169500,138.0496063,-88.40065002,33900,46.74097,1.270381093,52
33999,0.0007,0.962417848,-18.1627388,24,3213,170000,35.49464417,45.42056274,34000,46.26844,1.27092731,52
34099,0.0007,-2.661391258,-18.12583542,24,3223,170500,208.5383606,-178.9446564,34100,35.50772,1.265704751,52
34199,0.0007,-0.38357842,-18.13404083,24,3232,171000,384.9483337,210.6872101,34200,25.84431,1.267529011,52
34299,0.0007,0.861927718,-18.1269474,24,3242,171500,180.3143311,-165.579422,34300,14.58423,1.267350793,52
34399,0.0007,0.987661548,-18.14795685,24,3251,172000,205.0161896,-228.5321503,34400,2.85884,1.270102024,52
34499,0.0007,0.953411639,-18.13675308,24,3260,172500,30.27407455,-49.92167664,34500,-2.48895,1.2684201,52
34599,0.0007,0.928156942,-18.14031219,24,3270,173000,32.87271118,40.0740509,34600,-6.18743,1.268033981,52
34699,0.0007,0.287822962,-18.11128807,24,3280,173500,78.23693848,75.4603653,34700,-8.05141,1.265660524,52
34799,0.0007,-0.082336068,-18.14639473,24,3289,174000,176.3023224,137.269928,34800,3.07433,1.269099236,52
34899,0.0007,0.821030125,-18.16949463,24,3298,174500,1385.239014,599.8862305,34900,14.54679,1.272275805,52
34999,0.0007,0.885392949,-18.18818665,24,3308,175000,110.8226318,36.43738556,35000,29.7662,1.274374604,52
35099,0.0007,0.966626156,-18.11042213,24,3317,175500,16.62077522,-16.70017052,35100,53.44188,1.265616894,52
35199,0.0007,0.997235515,-18.07069397,24,3326,176000,21.83389473,80.04727173,35200,69.39562,1.261888504,52
35299,0.0007,0,-18.09148026,24,3336,176500,173.0758514,-211.8076172,35300,76.49642,1.263893008,52
35399,0.0007,0.431957901,-18.07844734,24,3345,177000,243.7732239,-212.8088074,35400,81.98101,1.262515545,52
35499,0.0007,0.88775453,-18.07321167,24,3355,177500,174.9288177,161.6630249,35500,81.1021,1.261550426,52
35599,0.0007,0.927110635,-18.10791969,24,3364,178000,303.4356995,-260.4619751,35600,71.50803,1.265465498,52
35699,0.0007,0.945728261,-18.08401489,24,3373,178500,32.35203552,46.97439194,35700,66.00433,1.262891412,52
35799,0.0007,0.971273655,-18.04666901,24,3383,179000,29.80026245,16.60053635,35800,60.59525,1.258133769,52
35899,0.0007,0,-18.07183838,24,3392,179500,40.84922791,110.0820465,35900,62.65375,1.260865927,52
35999,0.0007,0.085237086,-18.06285095,24,3402,180000,232.2240906,156.2678986,36000,64.58961,1.260077596,52
36099,0.0007,0.924953192,-18.08935356,24,3412,180500,54.60231781,19.91806412,36100,69.79259,1.263076544,52
36199,0.0007,0.994648087,-18.06293297,24,3421,181000,6.90171957,-22.46943283,36200,70.76149,1.260036349,52
36299,0.0007,0.998401085,-18.06560135,24,3431,181500,2.103706598,-20.53266335,36300,78.25233,1.259792805,52
36399,0.0007,0.99201603,-18.02370071,24,3441,182000,12.22271729,-15.9511013,36400,78.59792,1.254265904,52
36499,0.0007,0,-18.00685883,24,3450,182500,525.4661865,-352.0025024,36500,73.64941,1.253138661,52
36599,0.0007,0.79106316,-18.00449371,24,3460,183000,59.81671906,67.82407379,36600,66.84593,1.252735615,52
36699,0.0007,0.742883384,-17.97597313,24,3470,183500,246.2489014,129.3447571,36700,60.05947,1.249257445,52
36799,0.0007,0.974501548,-17.95350838,24,3479,184000,23.70073318,-40.35779572,36800,49.31037,1.246772885,52
36899,0.0007,0.956421107,-17.96837044,24,3489,184500,34.32100677,54.91544342,36900,46.987,1.248625159,52
36999,0.0007,0.926859386,-17.9893055,24,3498,185000,111.9437714,65.99582672,37000,53.72725,1.251157284,52
37099,0.0007,5.13E-06,-17.98539925,24,3508,185500,64.0466156,-136.8708496,37100,62.10264,1.250288486,52
37199,0.0007,0.896432027,-17.94232559,24,3517,186000,74.82045746,147.5312805,37200,73.68509,1.245565176,52
37299,0.0007,0.927491561,-17.9080925,24,3527,186500,76.42541504,-57.44384003,37300,89.63586,1.241381168,52
37399,0.0007,0.967962034,-17.92322731,24,3537,187000,37.76830673,-36.88606644,37400,99.95544,1.243151784,52
37499,0.0007,0.953580793,-17.9178524,24,3546,187500,66.00886536,134.1360168,37500,109.76423,1.242689371,52
37599,0.0007,0.96987224,-17.9238739,24,3556,188000,78.83641052,-49.04597473,37600,117.61183,1.24290204,52
37699,0.0007,0,-17.9625988,24,3565,188500,42.30522156,-127.834938,37700,119.0378,1.247219205,52
37799,0.0007,0.260291576,-17.95593834,24,3574,189000,72.54277802,42.37989044,37800,117.72747,1.247562408,52
37899,0.0007,0.924785726,-17.959198,24,3584,189500,191.4217072,-223.5594788,37900,107.74995,1.247614026,52
37999,0.0007,0.908425659,-17.92607117,24,3593,190000,110.8315659,-92.38376617,38000,98.28638,1.243941188,52
38099,0.0007,0.939851526,-17.92759514,24,3603,190500,50.19737625,79.42918396,38100,82.6084,1.244455218,52
38199,0.0007,0.974173024,-17.95180893,24,3612,191000,71.96608734,105.0604858,38200,75.87669,1.246751189,52
38299,0.0007,-0.505122066,-17.94371796,24,3621,191500,78.65197754,47.75144577,38300,69.16606,1.245703578,52
38399,0.0007,0.971728167,-17.9506588,24,3631,192000,170.2692261,217.8872375,38400,75.56232,1.245919347,52
38499,0.0007,0.426882148,-17.94223976,24,3640,192500,493.5580444,304.8208923,38500,84.13826,1.244944215,52
38599,0.0007,0.93902098,-17.93883133,24,3650,193000,316.340271,-282.6808167,38600,89.29491,1.244514585,52
38699,0.0007,0.954413991,-17.91688728,24,3660,193500,112.8629303,172.2408752,38700,83.75388,1.241744876,52
38799,0.0007,0.989330071,-17.90618515,24,3669,194000,8.849550247,16.56753731,38800,75.12923,1.240754843,52
38899,0.0007,0.738805026,-17.87682152,24,3679,194500,128.9416962,-178.3924255,38900,59.05439,1.238036633,52
38999,0.0007,0.950050544,-17.87727737,24,3688,195000,129.4615479,-194.1331787,39000,40.06639,1.238184571,52
39099,0.0007,0.709083676,-17.86642456,24,3698,195500,303.6928711,134.8396912,39100,29.84929,1.237349987,52
39199,0.0007,0.954997897,-17.86123276,24,3708,196000,230.675705,-254.8494568,39200,16.9187,1.236810565,52
39299,0.0007,0.963646084,-17.84576035,24,3717,196500,21.26400948,17.72710991,39300,8.20783,1.234807968,52
39399,0.0007,0.944359437,-17.90251923,24,3727,197000,22.70646477,30.04443741,39400,-0.99346,1.242935419,52
39499,0.0007,0.784505174,-17.92654419,24,3736,197500,269.2225952,-258.8340454,39500,-6.78657,1.244587421,52
39599,0.0007,0.958078317,-17.90286446,24,3745,198000,20.50191879,-25.73994064,39600,-13.47833,1.241503835,52
39699,0.0007,0.913040027,-17.90585709,24,3755,198500,832.5994873,-448.6132202,39700,-15.02252,1.242516637,52
39799,0.0007,0.965194996,-17.88911057,24,3764,199000,104.4590607,162.8081207,39800,-12.07422,1.240548611,52
39899,0.0007,0.999486122,-17.87518501,24,3774,199500,2.088584423,-25.45238495,39900,-4.55858,1.238241076,52
39999,0.0007,0.98459563,-17.84449577,24,3784,200000,39.91107178,92.21761322,40000,4.62599,1.23481667,52
40099,0.0007,0.389639139,-17.83723068,24,3793,200500,183.1888123,-222.9444122,40100,12.50439,1.233666539,52
40199,0.0007,0.986044483,-17.83734512,24,3803,201000,6.525873661,-30.99998093,40200,16.4936,1.234516263,52
40299,0.0007,0.942020107,-17.8007431,24,3812,201500,63.42155075,62.28742218,40300,17.17476,1.231214046,52
40399,0.0007,0.950953338,-17.77865791,24,3821,202000,73.42624664,-85.64351654,40400,13.82246,1.228971839,52
40499,0.0007,0.978358028,-17.79319382,24,3831,202500,21.24418259,57.7544136,40500,13.95959,1.230555058,52
40599,0.0007,0.983276617,-17.83651924,24,3840,203000,32.1799469,73.24046326,40600,19.1481,1.23535502,52
40699,0.0007,1.19E-07,-17.81417465,24,3850,203500,4.982557774,22.12388229,40700,31.89621,1.232872367,52
40799,0.0007,0.517325014,-17.78448296,24,3859,204000,161.1468811,178.9189148,40800,47.32446,1.22961247,52
40899,0.0007,0.901066996,-17.7777729,24,3868,204500,105.550499,-114.9488373,40900,72.52885,1.228821635,52
40999,0.0007,0.938942667,-17.74279213,24,3877,205000,57.71823883,-60.25873947,41000,94.15133,1.22535336,52
41099,0.0007,0.948822144,-17.72837639,24,3887,205500,35.05929947,-53.2977066,41100,111.10555,1.223580956,52
41199,0.0007,0.937872764,-17.71393967,24,3897,206000,218.8407288,-172.2423706,41200,119.71914,1.221832395,52
41299,0.0007,0.303441942,-17.73514748,24,3906,206500,115.2271271,137.5304413,41300,120.66311,1.223320127,52
41399,0.0007,0.413390994,-17.69465256,24,3916,207000,38.67493057,-18.36569595,41400,115.14849,1.219688773,52
41499,0.0007,0.833815336,-17.70377541,24,3925,207500,162.9051056,-72.11471558,41500,107.2734,1.219585299,52
41599,0.0007,0.984139321,-17.67510605,24,3935,208000,12.23434353,-10.77552509,41600,100.85777,1.216292381,52
41699,0.0007,0.888886645,-17.66454315,24,3945,208500,80.48107147,-102.4109344,41700,96.90816,1.21492815,52
41799,0.0007,0.996981114,-17.64229393,24,3955,209000,6.574117184,-28.4094429,41800,95.07355,1.212778687,52
41899,0.0007,0.732664347,-17.67321396,24,3964,209500,38.35173416,-86.70601654,41900,92.23305,1.216634393,52
41999,0.0007,0.609969795,-17.67673492,24,3974,210000,125.8798676,169.9850769,42000,92.0072,1.216417193,52
42099,0.0007,0.921738461,-17.70435715,24,3984,210500,75.31184387,24.07778358,42100,90.10269,1.218877435,52
42199,0.0007,0.999415059,-17.70721054,24,3993,211000,0.655422986,7.728322506,42200,83.20516,1.219034433,52
42299,0.0007,0.996556211,-17.6485157,24,4003,211500,8.05988121,42.79999161,42300,80.52602,1.212633967,52
