time/fps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/total_timesteps,train/policy_objective,train/is_line_search_success,train/learning_rate,train/kl_divergence_loss,train/std,train/n_updates,train/value_loss,train/explained_variance
54,7028,612.0233499999999,186,24.0,380928,0.059112392365932465,1.0,0.001,0.008311974816024303,1.0471223592758179,185,272.4651439666748,0.9876570645719767
54,7066,611.91968,187,24.0,382976,0.059697750955820084,1.0,0.001,0.006737519521266222,1.0432380437850952,186,283.9636382102966,0.9871328389272094
54,7104,611.99375,188,24.0,385024,0.07584300637245178,1.0,0.001,0.007872850634157658,1.0438052415847778,187,292.48465518951417,0.988179387524724
54,7142,612.48662,189,24.0,387072,0.07048521935939789,1.0,0.001,0.00760060828179121,1.0430324077606201,188,276.84070987701415,0.9851547675207257
54,7179,612.18125,190,24.0,389120,0.07231775671243668,1.0,0.001,0.008548884652554989,1.040987253189087,189,271.7538945198059,0.9883263017982244
54,7217,612.83453,191,24.0,391168,0.08030980825424194,1.0,0.001,0.007945540361106396,1.0477863550186157,190,284.2577540397644,0.9879628689959645
54,7254,612.8145900000001,192,24.0,393216,0.08099813759326935,1.0,0.001,0.00822533294558525,1.0518450736999512,191,271.4716342926025,0.9876550305634737
54,7291,612.7648499999999,193,24.0,395264,0.06968268007040024,1.0,0.001,0.007255098316818476,1.0485789775848389,192,278.53111085891726,0.9879538789391518
54,7328,612.71466,194,24.0,397312,0.052614349871873856,1.0,0.001,0.007247541565448046,1.0485285520553589,193,288.8659234046936,0.9857619032263756
54,7366,612.58066,195,24.0,399360,0.0554313063621521,1.0,0.001,0.006465139798820019,1.052735447883606,194,274.8858350753784,0.9882885171100497
54,7404,612.91904,196,24.0,401408,0.10321583598852158,1.0,0.001,0.007243220694363117,1.055464267730713,195,283.03635091781615,0.9869274310767651
54,7441,612.70116,197,24.0,403456,0.08093913644552231,1.0,0.001,0.008611571043729782,1.054670810699463,196,280.28730936050414,0.9876990085467696
54,7479,612.35761,198,24.0,405504,0.07236545532941818,1.0,0.001,0.007788870949298143,1.0544549226760864,197,303.1939027786255,0.9866798426955938
54,7516,612.5702600000001,199,24.0,407552,0.06582575291395187,1.0,0.001,0.007214976940304041,1.0621696710586548,198,310.121213722229,0.9866592511534691
54,7553,612.53159,200,24.0,409600,0.06343403458595276,1.0,0.001,0.005965085234493017,1.058123230934143,199,297.52519245147704,0.9853631369769573
54,7592,612.51454,201,24.0,411648,0.06998059898614883,1.0,0.001,0.008150576613843441,1.0589830875396729,200,276.33934316635134,0.9883530838415027
54,7629,612.9232,202,24.0,413696,0.05797339603304863,1.0,0.001,0.007371359970420599,1.060316562652588,201,286.48234977722166,0.988153931684792
54,7666,613.2542500000001,203,24.0,415744,0.08481196314096451,1.0,0.001,0.007509439717978239,1.0568856000900269,202,297.97543954849243,0.9880824023857713
54,7704,613.57307,204,24.0,417792,0.07696835696697235,1.0,0.001,0.007730201352387667,1.062421202659607,203,288.7606117248535,0.9872343288734555
54,7742,613.6968899999999,205,24.0,419840,0.0906883105635643,1.0,0.001,0.007676084525883198,1.0610846281051636,204,267.882093334198,0.9882416967302561
54,7780,613.58357,206,24.0,421888,0.07936585694551468,1.0,0.001,0.006206668447703123,1.060487151145935,205,275.68676643371583,0.9883572217077017
54,7819,613.95006,207,24.0,423936,0.05423367768526077,1.0,0.001,0.006655953824520111,1.0568833351135254,206,282.6278728485107,0.9869332164525986
54,7856,614.10391,208,24.0,425984,0.08014760911464691,1.0,0.001,0.007683099713176489,1.0523991584777832,207,261.5230786323547,0.9887373354285955
54,7894,614.59862,209,24.0,428032,0.06991898268461227,1.0,0.001,0.007563584018498659,1.0603879690170288,208,270.0297109603882,0.9886638196185231
54,7931,614.38459,210,24.0,430080,0.0636315792798996,1.0,0.001,0.0069978670217096806,1.055468201637268,209,263.7824252128601,0.9888431895524263
54,7970,614.56377,211,24.0,432128,0.08020748943090439,1.0,0.001,0.007479950785636902,1.059928297996521,210,290.3087869644165,0.9873694851994514
54,8007,614.20804,212,24.0,434176,0.07793059945106506,1.0,0.001,0.006963537540286779,1.0686061382293701,211,276.4015030860901,0.9880771934986115
54,8046,614.64066,213,24.0,436224,0.06038596108555794,1.0,0.001,0.007627303712069988,1.0731247663497925,212,289.7028094291687,0.9880010830238461
54,8083,614.3788,214,24.0,438272,0.10825131088495255,1.0,0.001,0.007302179932594299,1.0730472803115845,213,280.605193901062,0.9881806736811996
54,8120,614.73537,215,24.0,440320,0.05709894374012947,1.0,0.001,0.005926670040935278,1.0630558729171753,214,275.6955872535706,0.9878303501754999
54,8158,614.20603,216,24.0,442368,0.06632459163665771,1.0,0.001,0.006497956346720457,1.0634177923202515,215,284.25406112670896,0.9879626836627722
54,8196,614.65662,217,24.0,444416,0.06809364259243011,1.0,0.001,0.006850818172097206,1.0653818845748901,216,305.0323179244995,0.9879497140645981
54,8234,613.8388299999999,218,24.0,446464,0.07119259983301163,1.0,0.001,0.006487219128757715,1.0631725788116455,217,292.30312061309814,0.987100824713707
54,8272,614.14769,219,24.0,448512,0.05337675288319588,1.0,0.001,0.006869489327073097,1.071003794670105,218,305.68267154693604,0.9875439433380961
54,8309,613.50587,220,24.0,450560,0.06564939767122269,1.0,0.001,0.00643302034586668,1.068008542060852,219,291.83051052093504,0.9872851083055139
54,8347,614.34642,221,24.0,452608,0.06562499701976776,1.0,0.001,0.006695796735584736,1.0661745071411133,220,295.6004271507263,0.9879880221560597
54,8385,613.03872,222,24.0,454656,0.0644662007689476,1.0,0.001,0.006738551426678896,1.0671712160110474,221,319.71131191253664,0.9868343118578196
54,8423,612.7508799999999,223,24.0,456704,0.07573112845420837,1.0,0.001,0.007683398202061653,1.0639584064483643,222,319.9058794975281,0.9840715583413839
54,8460,611.99689,224,24.0,458752,0.06707892566919327,1.0,0.001,0.007115281652659178,1.0560719966888428,223,351.9645807266235,0.9849200015887618
54,8497,613.2388000000001,225,24.0,460800,0.06484770774841309,1.0,0.001,0.006896883714944124,1.045478343963623,224,319.72923822402953,0.9856842029839754
54,8535,612.86841,226,24.0,462848,0.07003731280565262,1.0,0.001,0.007397128269076347,1.0484737157821655,225,296.9817240715027,0.986940992064774
54,8573,612.83903,227,24.0,464896,0.061206161975860596,1.0,0.001,0.007901325821876526,1.0435070991516113,226,307.6329070091248,0.9867777107283473
54,8611,612.52895,228,24.0,466944,0.06861371546983719,1.0,0.001,0.007522305939346552,1.0416584014892578,227,322.9486861228943,0.9866923782974482
54,8648,611.7453700000001,229,24.0,468992,0.06574656814336777,1.0,0.001,0.008145228959619999,1.0387555360794067,228,324.77676582336426,0.9851556355133653
54,8686,614.5362399999999,230,24.0,471040,0.06959418952465057,1.0,0.001,0.007212987169623375,1.0375514030456543,229,324.20113096237185,0.9864458721131086
54,8724,614.5326799999999,231,24.0,473088,0.0700533390045166,1.0,0.001,0.007866648957133293,1.0401946306228638,230,301.70446691513064,0.987039971165359
54,8761,615.1741199999999,232,24.0,475136,0.05851484090089798,1.0,0.001,0.007294242270290852,1.0387660264968872,231,307.69608001708986,0.9865550780668855
54,8798,614.7130599999998,233,24.0,477184,0.06278548389673233,1.0,0.001,0.0076725720427930355,1.0316290855407715,232,279.48922033309935,0.9877098891884089
54,8836,615.1234000000001,234,24.0,479232,0.08427460491657257,1.0,0.001,0.008288205601274967,1.0418636798858643,233,279.90267877578736,0.9883693661540747
54,8872,615.8699,235,24.0,481280,0.04948199912905693,1.0,0.001,0.006309637799859047,1.0479069948196411,234,260.88830814361575,0.9889571620151401
54,8909,615.64454,236,24.0,483328,0.05572599172592163,1.0,0.001,0.0071418448351323605,1.0521514415740967,235,262.2923361778259,0.9894424499943852
54,8946,615.18,237,24.0,485376,0.07200099527835846,1.0,0.001,0.008586571551859379,1.0419021844863892,236,266.02828035354617,0.9883610093966126
54,8983,615.3656100000001,238,24.0,487424,0.08467821031808853,1.0,0.001,0.008624646812677383,1.046677827835083,237,273.3798808097839,0.9884581435471773
54,9021,615.6219,239,24.0,489472,0.057736776769161224,1.0,0.001,0.007862219586968422,1.0417438745498657,238,258.40696754455564,0.9893919406458735
54,9058,616.00226,240,24.0,491520,0.07233109325170517,1.0,0.001,0.009318159893155098,1.0450152158737183,239,257.2157772064209,0.988973967730999
54,9096,615.8449400000001,241,24.0,493568,0.04047570005059242,1.0,0.001,0.0077378153800964355,1.043618083000183,240,251.50724411010742,0.9889862891286612
54,9133,614.9960699999999,242,24.0,495616,0.06989757716655731,1.0,0.001,0.007710532750934362,1.0474730730056763,241,251.49880723953248,0.9892437811940908
54,9171,615.32596,243,24.0,497664,0.07056125998497009,1.0,0.001,0.006941256113350391,1.02921724319458,242,256.06531381607056,0.9893245855346322
54,9208,615.5618099999999,244,24.0,499712,0.053502000868320465,1.0,0.001,0.008101707324385643,1.0419899225234985,243,242.2018864631653,0.9898449713364244
54,9244,615.7415199999999,245,24.0,501760,0.04081112891435623,1.0,0.001,0.004784532357007265,1.0341789722442627,244,249.95599288940429,0.9891884550452232
54,9281,615.5251499999999,246,24.0,503808,0.05625908821821213,1.0,0.001,0.0073613557033240795,1.0280978679656982,245,245.93835191726686,0.989834669046104
54,9318,615.2219000000001,247,24.0,505856,0.06041579693555832,1.0,0.001,0.006490135099738836,1.0338181257247925,246,265.68473567962644,0.9891561642289162
54,9356,615.51035,248,24.0,507904,0.047652460634708405,1.0,0.001,0.00468847993761301,1.0345170497894287,247,271.5967274665833,0.9882339369505644
54,9395,615.6089999999999,249,24.0,509952,0.05609371140599251,1.0,0.001,0.008032020181417465,1.035202145576477,248,274.41686182022096,0.987638239748776
54,9432,615.30922,250,24.0,512000,0.06636966019868851,1.0,0.001,0.00749241141602397,1.034273624420166,249,249.14058904647828,0.9899612618610263
54,9469,615.5472100000001,251,24.0,514048,0.06268518418073654,1.0,0.001,0.00832374393939972,1.0297000408172607,250,246.97255430221557,0.989001932553947
54,9508,615.74114,252,24.0,516096,0.06748740375041962,1.0,0.001,0.007981895469129086,1.0314732789993286,251,256.0096954345703,0.9894126886501908
54,9545,616.4411500000001,253,24.0,518144,0.05761056765913963,1.0,0.001,0.0081431083381176,1.0288296937942505,252,257.98193464279177,0.9885889468714595
54,9583,616.5946200000001,254,24.0,520192,0.06064634397625923,1.0,0.001,0.007869724184274673,1.026431918144226,253,244.98294305801392,0.9891948346048594
54,9621,616.6989399999999,255,24.0,522240,0.05356190353631973,1.0,0.001,0.008297315798699856,1.022350549697876,254,261.3310055732727,0.9889068929478526
54,9659,616.7954199999999,256,24.0,524288,0.057667315006256104,1.0,0.001,0.007147546391934156,1.0230185985565186,255,265.758229637146,0.9876062097027898
54,9696,616.5657100000001,257,24.0,526336,0.06454834342002869,1.0,0.001,0.008176670409739017,1.0253212451934814,256,249.82756328582764,0.9896801793947816
54,9733,616.6595699999999,258,24.0,528384,0.0537688322365284,1.0,0.001,0.0066590337082743645,1.02256178855896,257,257.4921092033386,0.989451945759356
54,9771,616.0487400000001,259,24.0,530432,0.06409845501184464,1.0,0.001,0.008920155465602875,1.022810459136963,258,257.4792348861694,0.9888736736029387
54,9808,615.82824,260,24.0,532480,0.051832884550094604,1.0,0.001,0.007941527292132378,1.0232611894607544,259,256.0806142807007,0.9892497062683105
54,9847,615.9566599999999,261,24.0,534528,0.05107475444674492,1.0,0.001,0.008319423533976078,1.0183581113815308,260,251.43199081420897,0.9889372913166881
54,9884,616.13486,262,24.0,536576,0.09140044450759888,1.0,0.001,0.008024857379496098,1.0134904384613037,261,249.86644020080567,0.9896706808358431
54,9922,616.8401200000001,263,24.0,538624,0.060104239732027054,1.0,0.001,0.00789486151188612,1.0143426656723022,262,249.16431818008422,0.9893740033730865
54,9960,617.0703900000001,264,24.0,540672,0.06172214075922966,1.0,0.001,0.0063810390420258045,1.0123097896575928,263,258.23940057754515,0.9894667053595185
54,9997,617.42134,265,24.0,542720,0.051782745867967606,1.0,0.001,0.008269515819847584,1.0129625797271729,264,253.7867052078247,0.9879764234647155
54,10035,616.77074,266,24.0,544768,0.058212168514728546,1.0,0.001,0.008291607722640038,1.010514259338379,265,254.62412424087523,0.9897496839985251
54,10073,617.25434,267,24.0,546816,0.07099730521440506,1.0,0.001,0.009055417031049728,1.0183533430099487,266,266.21161184310915,0.9890513429418206
54,10111,616.86537,268,24.0,548864,0.051938727498054504,1.0,0.001,0.007749027106910944,1.0128823518753052,267,250.62603015899657,0.9896112261340022
54,10148,616.4047700000001,269,24.0,550912,0.04245096445083618,1.0,0.001,0.006822131108492613,1.0132097005844116,268,250.1365023612976,0.9897784423083067
54,10186,615.49579,270,24.0,552960,0.07642752677202225,1.0,0.001,0.008717610500752926,1.0203171968460083,269,251.98759078979492,0.989515139721334
54,10224,615.06216,271,24.0,555008,0.05978524312376976,1.0,0.001,0.007337516639381647,1.018494963645935,270,261.26153469085693,0.9892112482339144
54,10261,613.0246000000001,272,24.0,557056,0.06503533571958542,1.0,0.001,0.009644277393817902,1.01984703540802,271,262.61949796676635,0.9886922584846616
54,10299,614.28683,273,24.0,559104,0.06761322915554047,1.0,0.001,0.007412586826831102,1.0173420906066895,272,280.7976968765259,0.9875644370913506
54,10337,616.5132100000001,274,24.0,561152,0.05625414848327637,1.0,0.001,0.0074590654112398624,1.0186635255813599,273,271.34534378051757,0.9893397921696305
54,10375,616.19844,275,24.0,563200,0.052822329103946686,1.0,0.001,0.007291689515113831,1.0160672664642334,274,247.77405319213867,0.9898250298574567
54,10412,615.98462,276,24.0,565248,0.045053645968437195,1.0,0.001,0.007986774668097496,1.016312599182129,275,262.3260006904602,0.9891601232811809
54,10450,615.32056,277,24.0,567296,0.04661889001727104,1.0,0.001,0.008120741695165634,1.0177860260009766,276,259.1893560409546,0.9885841561481357
54,10489,616.4235299999999,278,24.0,569344,0.07951821386814117,1.0,0.001,0.007434817962348461,1.0164867639541626,277,276.71908578872683,0.9873527176678181
54,10529,617.59325,279,24.0,571392,0.058790307492017746,1.0,0.001,0.007208012510091066,1.0177875757217407,278,252.0840097427368,0.9882555427029729
54,10567,618.3557,280,24.0,573440,0.06050482019782066,1.0,0.001,0.007168242707848549,1.019376277923584,279,245.74086990356446,0.9887995095923543
54,10605,618.67979,281,24.0,575488,0.05297868326306343,1.0,0.001,0.008182642981410027,1.0233889818191528,280,238.12047929763793,0.9903936209157109
54,10643,618.3624800000001,282,24.0,577536,0.05095156282186508,1.0,0.001,0.007839073427021503,1.0246297121047974,281,252.65047483444215,0.9892067220062017
54,10682,618.1653300000002,283,24.0,579584,0.07116284221410751,1.0,0.001,0.007149455137550831,1.0272116661071777,282,254.66212711334228,0.9895913461223245
54,10719,617.8326400000001,284,24.0,581632,0.07235714793205261,1.0,0.001,0.008318934589624405,1.0219744443893433,283,257.28362522125246,0.989253762178123
54,10757,618.18448,285,24.0,583680,0.04881390184164047,1.0,0.001,0.007209402043372393,1.0165680646896362,284,256.36228342056273,0.9884983086958528
54,10795,617.25454,286,24.0,585728,0.0642312690615654,1.0,0.001,0.008420765399932861,1.021486759185791,285,248.12085399627685,0.9892372358590364
54,10833,618.20057,287,24.0,587776,0.09593965113162994,1.0,0.001,0.006939102429896593,1.0252994298934937,286,258.88318252563477,0.9890193426981568
54,10871,616.17445,288,24.0,589824,0.05540502071380615,1.0,0.001,0.00793825089931488,1.0159772634506226,287,246.1834321975708,0.9887136090546846
54,10909,616.52464,289,24.0,591872,0.05169856920838356,1.0,0.001,0.007229967508465052,1.0219539403915405,288,264.318346118927,0.988717021420598
54,10947,616.35661,290,24.0,593920,0.04673352837562561,1.0,0.001,0.005451840814203024,1.0211271047592163,289,258.1199180603027,0.989480066113174
54,10986,617.07925,291,24.0,595968,0.06453970819711685,1.0,0.001,0.0065216002985835075,1.0161209106445312,290,260.6918961524963,0.9889608398079872
54,11024,616.9228499999999,292,24.0,598016,0.07439114898443222,1.0,0.001,0.00886537041515112,1.0198436975479126,291,255.13229436874389,0.9889556104317307
54,11061,616.0405000000001,293,24.0,600064,0.05185903608798981,1.0,0.001,0.007562531623989344,1.0170984268188477,292,248.1232515335083,0.9887784318998456
54,11100,616.13206,294,24.0,602112,0.05295053869485855,1.0,0.001,0.008508105762302876,1.0098826885223389,293,246.56588153839112,0.9890576023608446
54,11138,615.37078,295,24.0,604160,0.05199287459254265,1.0,0.001,0.007644296158105135,1.0115035772323608,294,242.25670938491822,0.9897704496979713
54,11176,616.67421,296,24.0,606208,0.06685316562652588,1.0,0.001,0.00759786507114768,1.0139886140823364,295,243.01351156234742,0.9897621283307672
54,11213,615.43435,297,24.0,608256,0.05496739223599434,1.0,0.001,0.007274110335856676,1.0163382291793823,296,229.25209369659424,0.9896615417674184
54,11251,617.3660800000001,298,24.0,610304,0.06885622441768646,1.0,0.001,0.008063810877501965,1.0121937990188599,297,249.00392723083496,0.9897278919816017
54,11290,617.8655500000001,299,24.0,612352,0.053590793162584305,1.0,0.001,0.005817502271384001,1.007003664970398,298,217.3407922744751,0.9897061949595809
54,11328,617.5293699999999,300,24.0,614400,0.07087486237287521,1.0,0.001,0.008644496090710163,1.0101450681686401,299,219.09886255264283,0.9902326473966241
54,11367,617.68957,301,24.0,616448,0.04990767687559128,1.0,0.001,0.006980602629482746,1.0095235109329224,300,213.4540283203125,0.9909247308969498
54,11404,616.54826,302,24.0,618496,0.08770420402288437,1.0,0.001,0.008763706311583519,1.0072585344314575,301,218.77631072998048,0.9911892535164952
54,11442,616.72695,303,24.0,620544,0.04604524374008179,1.0,0.001,0.006760828197002411,1.002312421798706,302,245.34368143081664,0.990390108898282
54,11479,617.22185,304,24.0,622592,0.052740104496479034,1.0,0.001,0.007670831400901079,1.0049736499786377,303,226.093323802948,0.9904259741306305
54,11516,617.78898,305,24.0,624640,0.03711743280291557,1.0,0.001,0.00670311413705349,1.0032976865768433,304,209.46169834136964,0.9906937871128321
54,11554,618.24902,306,24.0,626688,0.04479479789733887,1.0,0.001,0.008790144696831703,1.0105711221694946,305,211.3688063621521,0.9911643611267209
54,11592,618.3680400000001,307,24.0,628736,0.07478754222393036,1.0,0.001,0.008188550360500813,1.0128145217895508,306,223.097101688385,0.9911041148006916
54,11630,618.51532,308,24.0,630784,0.06000372767448425,1.0,0.001,0.007966216653585434,1.0108022689819336,307,208.1105917930603,0.9900374673306942
54,11667,618.40239,309,24.0,632832,0.05485903471708298,1.0,0.001,0.006964961066842079,1.014194369316101,308,217.89754123687743,0.9906393699347973
54,11706,618.66255,310,24.0,634880,0.0701603814959526,1.0,0.001,0.00844220444560051,1.0101523399353027,309,220.30879592895508,0.990961229428649
54,11743,618.2456500000001,311,24.0,636928,0.05229872465133667,1.0,0.001,0.008244166150689125,1.0095854997634888,310,215.604727268219,0.9911647317931056
54,11781,617.76698,312,24.0,638976,0.04561815410852432,1.0,0.001,0.00769515335559845,1.0044201612472534,311,215.95595359802246,0.9912721393629909
54,11819,618.0069900000001,313,24.0,641024,0.05109136924147606,1.0,0.001,0.0065671964548528194,1.0007504224777222,312,217.34062938690187,0.9907913273200393
54,11856,617.3517899999999,314,24.0,643072,0.0484551265835762,1.0,0.001,0.00811742153018713,1.0005449056625366,313,218.09149293899537,0.9903593901544809
54,11894,618.0092,315,24.0,645120,0.05883543938398361,1.0,0.001,0.00783284567296505,1.0021640062332153,314,226.96987409591674,0.9908038172870874
54,11931,618.27768,316,24.0,647168,0.056595269590616226,1.0,0.001,0.00856527965515852,1.0097399950027466,315,203.20591411590576,0.9915654668584466
54,11969,618.3410600000001,317,24.0,649216,0.059149179607629776,1.0,0.001,0.008854757994413376,1.0101628303527832,316,228.18429536819457,0.9910867623984814
54,12007,618.6323899999999,318,24.0,651264,0.04270995780825615,1.0,0.001,0.0071108657866716385,1.008370280265808,317,207.91460914611815,0.9909411175176501
54,12045,618.52764,319,24.0,653312,0.033895835280418396,1.0,0.001,0.008154221810400486,1.0086445808410645,318,224.98481798171997,0.99088114220649
54,12083,618.65471,320,24.0,655360,0.054942138493061066,1.0,0.001,0.008024366572499275,1.0079642534255981,319,223.15553274154664,0.9907253747805953
54,12120,618.9216299999999,321,24.0,657408,0.07235965132713318,1.0,0.001,0.008523196913301945,1.0152556896209717,320,228.13315629959106,0.9909811802208424
54,12158,619.14058,322,24.0,659456,0.05348880961537361,1.0,0.001,0.009719651192426682,1.0104902982711792,321,214.32584953308105,0.9908745931461453
54,12195,619.31464,323,24.0,661504,0.059309154748916626,1.0,0.001,0.009315835312008858,1.0108506679534912,322,217.20694284439088,0.9911376582458615
54,12232,618.4253600000001,324,24.0,663552,0.051836468279361725,1.0,0.001,0.008552531711757183,1.0129749774932861,323,216.94708433151246,0.9907437721267343
54,12269,618.09474,325,24.0,665600,0.057095155119895935,1.0,0.001,0.008271286264061928,1.0167776346206665,324,240.77675161361694,0.990008819848299
54,12307,617.67154,326,24.0,667648,0.07611281424760818,1.0,0.001,0.008731619454920292,1.0193381309509277,325,220.20565643310547,0.990895064547658
54,12345,618.1512399999999,327,24.0,669696,0.05605136975646019,1.0,0.001,0.00805288553237915,1.0233594179153442,326,215.03848628997804,0.9908701349049807
54,12383,617.28182,328,24.0,671744,0.07744854688644409,1.0,0.001,0.00867223646491766,1.024714708328247,327,199.84982452392578,0.9918404892086983
54,12421,617.7203900000001,329,24.0,673792,0.06890065968036652,1.0,0.001,0.009251916781067848,1.0244810581207275,328,218.54851732254028,0.9906843807548285
54,12459,618.8542799999999,330,24.0,675840,0.046652015298604965,1.0,0.001,0.00846929382532835,1.0230761766433716,329,216.0180051803589,0.9911535903811455
54,12497,618.6492699999999,331,24.0,677888,0.06515471637248993,1.0,0.001,0.007812761701643467,1.0210089683532715,330,210.99375953674317,0.9914591386914253
54,12534,618.3245400000001,332,24.0,679936,0.050388019531965256,1.0,0.001,0.006825837306678295,1.0190736055374146,331,221.56841297149657,0.9898252012208104
54,12572,618.35231,333,24.0,681984,0.07566947489976883,1.0,0.001,0.008420594967901707,1.0184509754180908,332,211.5775472640991,0.9910918911918998
54,12609,618.6202000000001,334,24.0,684032,0.06791221350431442,1.0,0.001,0.008765234611928463,1.017767310142517,333,221.23390188217164,0.9908414110541344
54,12646,618.44769,335,24.0,686080,0.060903508216142654,1.0,0.001,0.008184496313333511,1.0170692205429077,334,221.78112602233887,0.9909851979464293
54,12684,618.4630999999999,336,24.0,688128,0.06383207440376282,1.0,0.001,0.00911076832562685,1.0172269344329834,335,208.43048639297484,0.9910963401198387
54,12722,618.30742,337,24.0,690176,0.0772528201341629,1.0,0.001,0.008844582363963127,1.0162136554718018,336,203.65010480880738,0.9914030069485307
54,12760,618.23507,338,24.0,692224,0.05328603461384773,1.0,0.001,0.00761172641068697,1.0168265104293823,337,206.48307600021363,0.9915451910346746
54,12797,618.0638200000001,339,24.0,694272,0.0505545511841774,1.0,0.001,0.008516774512827396,1.0187020301818848,338,211.79952840805055,0.9911925094202161
54,12834,618.70691,340,24.0,696320,0.06796184927225113,1.0,0.001,0.0086218798533082,1.019019603729248,339,200.35825567245485,0.9917637258768082
54,12872,618.70786,341,24.0,698368,0.045320428907871246,1.0,0.001,0.007342669181525707,1.0242122411727905,340,201.85937614440917,0.9916838658973575
54,12910,618.6300900000001,342,24.0,700416,0.06296734511852264,1.0,0.001,0.008205113932490349,1.0240161418914795,341,197.46405925750733,0.9917248701676726
54,12948,618.6097,343,24.0,702464,0.04685414582490921,1.0,0.001,0.00685879634693265,1.021722674369812,342,189.69274892807007,0.9923571324907243
54,12986,618.8514200000001,344,24.0,704512,0.07394291460514069,1.0,0.001,0.007157330401241779,1.021733283996582,343,192.25704250335693,0.9917458482086658
54,13026,618.7779599999999,345,24.0,706560,0.06934624910354614,1.0,0.001,0.007174162659794092,1.0226515531539917,344,183.47603673934935,0.9922259300947189
54,13064,618.9816999999999,346,24.0,708608,0.07565275579690933,1.0,0.001,0.009205725975334644,1.023269772529602,345,193.21311502456666,0.992458428721875
54,13102,619.51757,347,24.0,710656,0.04349936172366142,1.0,0.001,0.006267261691391468,1.0222655534744263,346,191.95887231826782,0.992012039758265
54,13140,618.86454,348,24.0,712704,0.06913981586694717,1.0,0.001,0.008279248140752316,1.0199147462844849,347,186.55127878189086,0.9915377115830779
54,13177,617.76564,349,24.0,714752,0.07160511612892151,1.0,0.001,0.008338809944689274,1.0190250873565674,348,196.53944025039672,0.9920665547251701
54,13216,618.2780300000001,350,24.0,716800,0.06482195854187012,1.0,0.001,0.00934233982115984,1.0199254751205444,349,210.83907489776612,0.9911884861066937
54,13254,619.6740900000001,351,24.0,718848,0.08228491991758347,1.0,0.001,0.0079527348279953,1.0207924842834473,350,204.20280542373658,0.9916447401046753
54,13293,619.0548799999999,352,24.0,720896,0.030648214742541313,1.0,0.001,0.00979890301823616,1.0202081203460693,351,187.2688750267029,0.9915560269728303
54,13331,619.6402800000001,353,24.0,722944,0.05334768444299698,1.0,0.001,0.0073942882008850574,1.0214955806732178,352,182.71812191009522,0.991082102060318
54,13369,620.1978600000001,354,24.0,724992,0.05120280385017395,1.0,0.001,0.007259679026901722,1.0189939737319946,353,184.18772869110109,0.9916736101731658
54,13407,620.14715,355,24.0,727040,0.07554661482572556,1.0,0.001,0.008470329456031322,1.0189461708068848,354,182.4590763568878,0.9922754592262208
54,13445,620.3261900000001,356,24.0,729088,0.07105115801095963,1.0,0.001,0.0071314009837806225,1.0184234380722046,355,179.61565322875975,0.9925266872160137
54,13483,619.81144,357,24.0,731136,0.06116388738155365,1.0,0.001,0.008164845407009125,1.0164636373519897,356,191.21652030944824,0.9925446463748813
54,13520,620.31416,358,24.0,733184,0.0552404448390007,1.0,0.001,0.008487958461046219,1.01621413230896,357,181.5674087524414,0.9918621955439448
54,13558,620.12005,359,24.0,735232,0.06457889080047607,1.0,0.001,0.008877100422978401,1.0162348747253418,358,180.44043893814086,0.9925241153687239
54,13596,620.0769399999999,360,24.0,737280,0.08088847994804382,1.0,0.001,0.008090806193649769,1.019339680671692,359,176.9493411064148,0.9926778431981802
54,13635,619.9022,361,24.0,739328,0.05794709175825119,1.0,0.001,0.0068285539746284485,1.0187805891036987,360,175.96280641555785,0.9924284368753433
54,13674,619.57297,362,24.0,741376,0.05242800712585449,1.0,0.001,0.008657499216496944,1.01874840259552,361,184.7853825569153,0.9929731953889132
54,13713,619.69732,363,24.0,743424,0.05294572189450264,1.0,0.001,0.009176685474812984,1.0225255489349365,362,185.12751331329346,0.992093164473772
54,13752,618.7472999999999,364,24.0,745472,0.055544666945934296,1.0,0.001,0.008103979751467705,1.0219143629074097,363,174.43675036430358,0.9929007468745112
54,13791,618.78508,365,24.0,747520,0.0564948208630085,1.0,0.001,0.00841804500669241,1.0223848819732666,364,189.83681812286378,0.9924923554062843
54,13829,619.37824,366,24.0,749568,0.057301927357912064,1.0,0.001,0.009082713164389133,1.02487313747406,365,187.97801122665405,0.9926434056833386
54,13867,618.6838599999999,367,24.0,751616,0.048252835869789124,1.0,0.001,0.008172464556992054,1.0250910520553589,366,182.1757441520691,0.9915515519678593
54,13906,619.2694799999999,368,24.0,753664,0.04078289121389389,1.0,0.001,0.007755329832434654,1.0198684930801392,367,193.43137617111205,0.9915554141625762
54,13943,619.14553,369,24.0,755712,0.0465598963201046,1.0,0.001,0.008969835005700588,1.0170793533325195,368,189.8621319770813,0.9919097628444433
54,13982,619.20989,370,24.0,757760,0.029329519718885422,1.0,0.001,0.008662225678563118,1.0185706615447998,369,185.08519735336304,0.9918016185984015
54,14020,619.20368,371,24.0,759808,0.05458667129278183,1.0,0.001,0.00795696396380663,1.0201970338821411,370,180.7916895866394,0.9925887738354504
54,14059,618.68008,372,24.0,761856,0.06654956191778183,1.0,0.001,0.008668432012200356,1.0188658237457275,371,174.33604264259338,0.992303857114166
