train/value_loss,rollout/ep_len_mean,train/entropy_loss,train/explained_variance,train/learning_rate,train/std,time/fps,time/iterations,train/n_updates,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/policy_loss
2.400625467300415,24.0,-15.254559516906738,0.9999090465862537,0.0007,0.9785438179969788,52,35200,35199,387.52269,3333,176000,6.384703636169434
117.669677734375,24.0,-15.270825386047363,0.8331122696399689,0.0007,0.9793063998222351,52,35300,35299,386.62796,3342,176500,148.8745880126953
37.679237365722656,24.0,-15.283899307250977,0.5647598505020142,0.0007,0.9804282784461975,52,35400,35399,385.41973999999993,3352,177000,-15.940081596374512
28.808818817138672,24.0,-15.283576965332031,0.9978149589151144,0.0007,0.980380117893219,52,35500,35499,380.55811,3361,177500,85.15937805175781
68.67405700683594,24.0,-15.26276969909668,0.953781858086586,0.0007,0.978605329990387,52,35600,35599,376.39166,3371,178000,76.45769500732422
9.213274955749512,24.0,-15.250971794128418,0.9984284788370132,0.0007,0.9781345129013062,52,35700,35699,375.01259,3380,178500,46.100341796875
91.03703308105469,24.0,-15.227276802062988,0.9964313223026693,0.0007,0.9765201807022095,52,35800,35799,375.96049,3389,179000,7.211411952972412
301.31231689453125,24.0,-15.260871887207031,0.8014225959777832,0.0007,0.9785299897193909,52,35900,35899,376.57658000000004,3399,179500,230.7476043701172
101.2460708618164,24.0,-15.247937202453613,0.6798058748245239,0.0007,0.9777635931968689,52,36000,35999,384.5946799999999,3408,180000,-116.68182373046875
116.0038070678711,24.0,-15.218362808227539,0.9963027099147439,0.0007,0.9749552011489868,52,36100,36099,392.32007,3418,180500,159.34938049316406
15.175346374511719,24.0,-15.213391304016113,0.9852200765162706,0.0007,0.9748519659042358,52,36200,36199,400.12448000000006,3427,181000,39.041812896728516
0.7547134757041931,24.0,-15.191378593444824,0.9991762661375105,0.0007,0.9722759127616882,52,36300,36299,404.14199,3437,181500,-10.582104682922363
188.5185546875,24.0,-15.168937683105469,0.9956054054200649,0.0007,0.9702980518341064,52,36400,36399,407.25143,3446,182000,120.11686706542969
38.000526428222656,24.0,-15.192230224609375,0.8642451465129852,0.0007,0.9721364378929138,52,36500,36499,404.9110400000001,3456,182500,64.62911224365234
39.776275634765625,24.0,-15.2201509475708,0.6188642382621765,0.0007,0.9751985669136047,52,36600,36599,401.20684,3466,183000,-10.460458755493164
40.049163818359375,24.0,-15.251031875610352,0.997962536290288,0.0007,0.977882444858551,52,36700,36699,398.57946,3475,183500,96.26465606689453
4.8155083656311035,24.0,-15.225374221801758,0.9999069089608383,0.0007,0.9756772518157959,52,36800,36799,397.85166000000004,3485,184000,-38.483924865722656
1.7560924291610718,24.0,-15.204912185668945,0.9988915482535958,0.0007,0.9747616052627563,52,36900,36899,395.0784300000001,3494,184500,-16.12730598449707
79.13858032226562,24.0,-15.202154159545898,0.9976943549700081,0.0007,0.974353015422821,52,37000,36999,393.30152999999996,3504,185000,-43.152984619140625
31.8021183013916,24.0,-15.24389934539795,0.8376356959342957,0.0007,0.9775031805038452,52,37100,37099,389.41045999999994,3513,185500,73.2675552368164
369.1550598144531,24.0,-15.30064868927002,0.23018956184387207,0.0007,0.9828548431396484,52,37200,37199,381.21429000000006,3523,186000,-233.6539764404297
44.2829475402832,24.0,-15.259389877319336,0.9840448629111052,0.0007,0.9787916541099548,52,37300,37299,372.1833900000001,3532,186500,-9.043047904968262
54.26836395263672,24.0,-15.24571418762207,0.9938329341821373,0.0007,0.9780929684638977,52,37400,37399,369.18960999999996,3542,187000,-107.87374114990234
4.733778476715088,24.0,-15.197794914245605,0.9948380901478231,0.0007,0.9732927083969116,52,37500,37499,366.955,3551,187500,-28.680734634399414
86.54338073730469,24.0,-15.280082702636719,0.9966002814471722,0.0007,0.9813728928565979,52,37600,37599,368.2149600000001,3561,188000,38.069175720214844
28.149524688720703,24.0,-15.26025390625,0.5270675122737885,0.0007,0.9792405962944031,52,37700,37699,369.7253600000001,3570,188500,65.67640686035156
48.719505310058594,24.0,-15.293645858764648,0.7810233384370804,0.0007,0.9825685024261475,52,37800,37799,371.67841,3580,189000,82.54277038574219
34.035057067871094,24.0,-15.299120903015137,0.9994034606497735,0.0007,0.9828720092773438,52,37900,37899,371.35522999999995,3589,189500,-92.86537170410156
7.246129512786865,24.0,-15.32411003112793,0.9973022164776921,0.0007,0.9854759573936462,52,38000,37999,372.7462299999999,3599,190000,36.76383972167969
56.74933624267578,24.0,-15.35517692565918,0.8951214924454689,0.0007,0.988663911819458,52,38100,38099,377.69052000000005,3608,190500,69.26924133300781
173.7257080078125,24.0,-15.333799362182617,0.9942725105211139,0.0007,0.9868471026420593,52,38200,38199,384.50252000000006,3618,191000,66.5816421508789
100.21656799316406,24.0,-15.317962646484375,0.8294866979122162,0.0007,0.9853830337524414,52,38300,38299,392.75307,3627,191500,135.17825317382812
438.521240234375,24.0,-15.342588424682617,0.6009151041507721,0.0007,0.9875096678733826,52,38400,38399,399.10134,3636,192000,308.8017883300781
13.462681770324707,24.0,-15.363568305969238,0.9996584626205731,0.0007,0.9890958666801453,52,38500,38499,403.4751299999999,3646,192500,-57.18516159057617
6.783969879150391,24.0,-15.371114730834961,0.9987085006432608,0.0007,0.9900335073471069,52,38600,38599,404.99236,3655,193000,38.56110382080078
41.837764739990234,24.0,-15.376757621765137,0.9149692356586456,0.0007,0.990321695804596,52,38700,38699,403.05082999999996,3665,193500,-53.201438903808594
137.7691650390625,24.0,-15.369799613952637,0.9989395000739023,0.0007,0.9896113872528076,52,38800,38799,399.82236000000006,3675,194000,150.6853790283203
28.1120662689209,24.0,-15.381980895996094,0.877756804227829,0.0007,0.9909419417381287,52,38900,38899,397.31377999999995,3685,194500,38.38523864746094
46.86105728149414,24.0,-15.365724563598633,0.6818029582500458,0.0007,0.9894803762435913,52,39000,38999,394.8438,3695,195000,67.90373992919922
35.91160202026367,24.0,-15.376256942749023,0.9890290526673198,0.0007,0.9909155368804932,52,39100,39099,392.87485,3704,195500,-33.152137756347656
22.65578269958496,24.0,-15.380459785461426,0.9739198312163353,0.0007,0.9908563494682312,52,39200,39199,392.58089,3714,196000,-22.128129959106445
40.21772384643555,24.0,-15.37952995300293,0.8962158486247063,0.0007,0.9904558062553406,52,39300,39299,390.69539,3724,196500,1.1958426237106323
137.63888549804688,24.0,-15.35705280303955,0.9978196006268263,0.0007,0.988290548324585,52,39400,39399,388.18690000000004,3734,197000,139.49612426757812
81.88513946533203,24.0,-15.315770149230957,0.42928218841552734,0.0007,0.9848245978355408,52,39500,39499,387.4517600000001,3744,197500,73.14973449707031
89.49217987060547,24.0,-15.325918197631836,0.3202853798866272,0.0007,0.9858696460723877,52,39600,39599,387.84400999999997,3753,198000,80.33798217773438
53.27189254760742,24.0,-15.282696723937988,0.9816582445055246,0.0007,0.9816740155220032,52,39700,39699,390.68017999999995,3763,198500,27.562328338623047
118.96846008300781,24.0,-15.311376571655273,0.9839891623705626,0.0007,0.9840622544288635,52,39800,39799,393.37591,3772,199000,139.39401245117188
10.701859474182129,24.0,-15.300086975097656,0.9733867198228836,0.0007,0.9832540154457092,52,39900,39899,395.08368,3782,199500,12.602746963500977
30.851566314697266,24.0,-15.281811714172363,0.9990472251665778,0.0007,0.9815182089805603,52,40000,39999,396.1065200000001,3792,200000,-37.676849365234375
143.5355682373047,24.0,-15.290369033813477,0.7888470441102982,0.0007,0.9824402332305908,52,40100,40099,398.58277000000004,3801,200500,156.01976013183594
217.4763641357422,24.0,-15.295148849487305,0.47349226474761963,0.0007,0.9831213355064392,52,40200,40199,398.14723,3811,201000,198.83860778808594
53.600067138671875,24.0,-15.296287536621094,0.995784358587116,0.0007,0.9838383197784424,52,40300,40299,401.04962,3820,201500,113.96024322509766
138.3194122314453,24.0,-15.289586067199707,0.9643856436014175,0.0007,0.983123779296875,52,40400,40399,401.27411,3830,202000,-159.4116973876953
3.8748583793640137,24.0,-15.298309326171875,0.9947897298261523,0.0007,0.984720766544342,52,40500,40499,399.98856,3839,202500,20.812410354614258
3.777559757232666,24.0,-15.327253341674805,0.9998590474278899,0.0007,0.9873618483543396,52,40600,40599,393.78776999999997,3849,203000,-4.293587684631348
85.92514038085938,24.0,-15.330316543579102,0.567496120929718,0.0007,0.9875795841217041,52,40700,40699,389.19639,3858,203500,118.9912109375
68.39913177490234,24.0,-15.379777908325195,0.29474174976348877,0.0007,0.9920024275779724,52,40800,40799,383.23421999999994,3868,204000,-41.63142013549805
58.236427307128906,24.0,-15.40843391418457,0.9943029950372875,0.0007,0.9939956665039062,52,40900,40899,381.68274999999994,3878,204500,104.00199890136719
22.51811981201172,24.0,-15.4412202835083,0.9802474584430456,0.0007,0.9967809319496155,52,41000,40999,381.19727,3887,205000,36.17045211791992
2.1705353260040283,24.0,-15.47130012512207,0.9947730251587927,0.0007,1.0001696348190308,52,41100,41099,382.58688,3897,205500,-4.292393684387207
12.542864799499512,24.0,-15.45293140411377,0.9994953381828964,0.0007,0.9987390041351318,52,41200,41199,388.23912,3907,206000,-1.954769492149353
144.30862426757812,24.0,-15.423894882202148,0.7882024347782135,0.0007,0.9955978989601135,52,41300,41299,394.02788000000015,3916,206500,145.72210693359375
82.5395736694336,24.0,-15.443580627441406,0.27332305908203125,0.0007,0.9981752634048462,52,41400,41399,399.60049,3926,207000,-33.806453704833984
122.8466567993164,24.0,-15.46484661102295,0.9666295237839222,0.0007,1.0002468824386597,52,41500,41499,409.55454999999995,3936,207500,94.27040100097656
98.25288391113281,24.0,-15.469156265258789,0.937007412314415,0.0007,0.9998101592063904,52,41600,41599,417.56459,3945,208000,-107.28346252441406
85.23387145996094,24.0,-15.474580764770508,0.9775497931987047,0.0007,0.9999164938926697,52,41700,41699,424.11473,3955,208500,122.46632385253906
199.27906799316406,24.0,-15.416009902954102,0.9946542694233358,0.0007,0.9945476055145264,52,41800,41799,430.98701,3964,209000,-88.86170959472656
197.39695739746094,24.0,-15.372430801391602,0.5049931108951569,0.0007,0.9910302758216858,52,41900,41899,437.6091100000001,3974,209500,81.26728820800781
172.01080322265625,24.0,-15.358488082885742,0.28095072507858276,0.0007,0.9898111820220947,52,42000,41999,440.98508000000004,3984,210000,163.96475219726562
58.04376220703125,24.0,-15.353761672973633,0.9959929552860558,0.0007,0.9896481037139893,52,42100,42099,443.80449,3994,210500,99.86691284179688
57.56366729736328,24.0,-15.338594436645508,0.9259353652596474,0.0007,0.9885275363922119,52,42200,42199,443.91026000000005,4004,211000,13.148550033569336
47.72957229614258,24.0,-15.333963394165039,0.9476655870676041,0.0007,0.9876192212104797,52,42300,42299,440.19091999999995,4013,211500,85.1141128540039
75.02635192871094,24.0,-15.304525375366211,0.9973792978562415,0.0007,0.9853734374046326,52,42400,42399,436.8165400000001,4023,212000,-1.5329926013946533
236.9869384765625,24.0,-15.2532377243042,0.2733990550041199,0.0007,0.9812489151954651,52,42500,42499,434.09881000000007,4032,212500,30.6939754486084
136.79086303710938,24.0,-15.260961532592773,0.9037895128130913,0.0007,0.9819684624671936,52,42600,42599,432.25949999999995,4041,213000,159.76393127441406
92.32644653320312,24.0,-15.243212699890137,0.9236511513590813,0.0007,0.980587363243103,52,42700,42699,431.62656000000004,4051,213500,38.8197021484375
204.38198852539062,24.0,-15.254430770874023,0.9170550629496574,0.0007,0.981559693813324,52,42800,42799,429.56318,4060,214000,197.72100830078125
145.1919708251953,24.0,-15.270231246948242,0.9968602112494409,0.0007,0.9827865958213806,52,42900,42899,426.82735000000014,4069,214500,-177.68008422851562
117.15235900878906,24.0,-15.272481918334961,0.9958087098784745,0.0007,0.9840354919433594,52,43000,42999,428.62199,4079,215000,-2.047869920730591
372.7801818847656,24.0,-15.221168518066406,0.6721702814102173,0.0007,0.9789621829986572,52,43100,43099,430.05989999999997,4088,215500,249.0966033935547
71.76757049560547,24.0,-15.258700370788574,0.7384310960769653,0.0007,0.9822658896446228,52,43200,43199,434.61632,4098,216000,-82.0398178100586
87.54191589355469,24.0,-15.251933097839355,0.9522503241896629,0.0007,0.981692373752594,52,43300,43299,439.23628,4107,216500,-37.85045623779297
89.92922973632812,24.0,-15.249377250671387,0.962975412607193,0.0007,0.9813976883888245,52,43400,43399,438.46197999999987,4117,217000,103.28157806396484
132.16725158691406,24.0,-15.264274597167969,0.980755876749754,0.0007,0.9831824898719788,52,43500,43499,431.98353000000003,4127,217500,-170.3507080078125
60.8527717590332,24.0,-15.25098991394043,0.9980782460188493,0.0007,0.9820482730865479,52,43600,43599,426.3287499999999,4136,218000,-31.43991470336914
209.1835174560547,24.0,-15.285882949829102,0.5740382075309753,0.0007,0.9851799011230469,52,43700,43699,419.9687999999999,4145,218500,122.99717712402344
208.1465301513672,24.0,-15.272311210632324,-0.07492434978485107,0.0007,0.9842865467071533,52,43800,43799,416.78099000000003,4155,219000,-204.996826171875
45.371788024902344,24.0,-15.284807205200195,0.9854936841875315,0.0007,0.9863972067832947,52,43900,43899,417.6143500000001,4164,219500,-61.485595703125
14.95488166809082,24.0,-15.284871101379395,0.982266740873456,0.0007,0.9858689904212952,52,44000,43999,418.59013,4174,220000,-13.669607162475586
82.72004699707031,24.0,-15.290777206420898,0.9581812098622322,0.0007,0.9869819283485413,52,44100,44099,419.84011,4183,220500,137.82223510742188
6.8785505294799805,24.0,-15.271728515625,0.9998072874150239,0.0007,0.9853376150131226,52,44200,44199,422.89138999999994,4193,221000,-17.397212982177734
108.55020904541016,24.0,-15.295942306518555,0.7583727538585663,0.0007,0.9870229959487915,52,44300,44299,427.5512599999999,4202,221500,53.377464294433594
110.75837707519531,24.0,-15.27473258972168,0.2689042091369629,0.0007,0.9857564568519592,52,44400,44399,430.80035000000004,4212,222000,80.57450103759766
22.978181838989258,24.0,-15.258956909179688,0.9926687800325453,0.0007,0.9844722747802734,52,44500,44499,433.81905,4221,222500,34.230857849121094
39.784034729003906,24.0,-15.250455856323242,0.9581660181283951,0.0007,0.9837191104888916,52,44600,44599,436.51071,4231,223000,-37.61574172973633
0.9593414068222046,24.0,-15.263513565063477,0.999136071128305,0.0007,0.983952522277832,52,44700,44699,435.43403,4240,223500,11.49201488494873
29.11734390258789,24.0,-15.25206184387207,0.999263622215949,0.0007,0.9828692078590393,52,44800,44799,432.58490999999987,4250,224000,-47.39628601074219
142.03126525878906,24.0,-15.273388862609863,0.9053438305854797,0.0007,0.9847015142440796,52,44900,44899,432.36641000000003,4260,224500,162.150390625
64.34117889404297,24.0,-15.283823013305664,-0.08124053478240967,0.0007,0.9858445525169373,52,45000,44999,430.75217,4269,225000,-2.2074646949768066
252.22305297851562,24.0,-15.312505722045898,0.9160301014780998,0.0007,0.9883791208267212,52,45100,45099,426.91673,4279,225500,130.73655700683594
551.8028564453125,24.0,-15.321983337402344,0.9628890641033649,0.0007,0.9897930026054382,52,45200,45199,428.51444000000004,4288,226000,366.923583984375
12.225172996520996,24.0,-15.2882719039917,0.9926451714709401,0.0007,0.9863312244415283,52,45300,45299,431.69094000000007,4297,226500,46.64269256591797
129.5233917236328,24.0,-15.27277946472168,0.9957491103559732,0.0007,0.9853126406669617,52,45400,45399,433.94979999999987,4307,227000,37.24098205566406
158.09747314453125,24.0,-15.27403450012207,0.6269494891166687,0.0007,0.9854903817176819,52,45500,45499,438.0885499999999,4316,227500,-8.541539192199707
200.18934631347656,24.0,-15.3036527633667,0.3671780824661255,0.0007,0.9873749017715454,52,45600,45599,444.98246,4326,228000,-179.8230743408203
57.42656326293945,24.0,-15.296884536743164,0.9723063334822655,0.0007,0.9869526028633118,52,45700,45699,448.44578,4335,228500,24.763904571533203
66.15740203857422,24.0,-15.308542251586914,0.9494112804532051,0.0007,0.9876020550727844,52,45800,45799,452.29206,4345,229000,-80.55311584472656
2.822330951690674,24.0,-15.26403522491455,0.995557967107743,0.0007,0.984265923500061,52,45900,45899,455.10627,4354,229500,-16.726163864135742
133.82884216308594,24.0,-15.225420951843262,0.9972949291113764,0.0007,0.9805643558502197,52,46000,45999,457.05721,4364,230000,-127.9559326171875
85.10475158691406,24.0,-15.205001831054688,0.8254063278436661,0.0007,0.9785341024398804,52,46100,46099,456.12001,4373,230500,-34.45127868652344
878.3785400390625,24.0,-15.17688274383545,0.2426990270614624,0.0007,0.9761571884155273,52,46200,46199,451.8091099999999,4383,231000,342.12713623046875
151.41990661621094,24.0,-15.158856391906738,0.9054363593459129,0.0007,0.9744144082069397,52,46300,46299,448.58956,4392,231500,-131.97335815429688
26.833749771118164,24.0,-15.15807819366455,0.9768770840018988,0.0007,0.9748857021331787,52,46400,46399,449.18227,4401,232000,-39.724998474121094
147.2707061767578,24.0,-15.136703491210938,0.9194882959127426,0.0007,0.9728674292564392,52,46500,46499,450.81293999999997,4411,232500,172.3223419189453
63.2625617980957,24.0,-15.148397445678711,0.9980492577888072,0.0007,0.9734947681427002,52,46600,46599,454.7327,4421,233000,-27.038991928100586
605.6358642578125,24.0,-15.135353088378906,0.4848228096961975,0.0007,0.9721078872680664,52,46700,46699,459.80410000000006,4430,233500,265.08709716796875
220.508056640625,24.0,-15.15501594543457,0.609504908323288,0.0007,0.9729890823364258,52,46800,46799,461.23026,4440,234000,26.7305908203125
84.95287322998047,24.0,-15.19377326965332,0.9670384712517262,0.0007,0.976579487323761,52,46900,46899,463.79987000000006,4450,234500,-118.37559509277344
66.82038116455078,24.0,-15.183462142944336,0.9640714637935162,0.0007,0.9758077263832092,52,47000,46999,468.07999,4459,235000,104.6229248046875
51.36803436279297,24.0,-15.164883613586426,0.8766602799296379,0.0007,0.9732943177223206,52,47100,47099,472.87132,4469,235500,62.242149353027344
80.90614318847656,24.0,-15.171548843383789,0.9977423569653183,0.0007,0.9752696752548218,52,47200,47199,477.21773,4478,236000,69.25419616699219
486.8802185058594,24.0,-15.161280632019043,0.7883279174566269,0.0007,0.9724330306053162,52,47300,47299,485.9878800000001,4488,236500,284.4765930175781
677.5607299804688,24.0,-15.138150215148926,0.5941679179668427,0.0007,0.9709844589233398,52,47400,47399,491.48786,4497,237000,341.0349426269531
110.2025146484375,24.0,-15.145029067993164,0.975756449624896,0.0007,0.9719651937484741,52,47500,47499,497.47019000000006,4506,237500,127.62870788574219
167.34219360351562,24.0,-15.116909980773926,0.9793226830661297,0.0007,0.9699121117591858,52,47600,47599,504.20714,4516,238000,-157.91702270507812
56.91154861450195,24.0,-15.112173080444336,0.9908557906746864,0.0007,0.9692203402519226,52,47700,47699,510.11514999999997,4526,238500,101.46634674072266
212.26034545898438,24.0,-15.104677200317383,0.9951435220427811,0.0007,0.9682897329330444,52,47800,47799,514.35457,4535,239000,54.63983154296875
310.1239318847656,24.0,-15.10925579071045,0.8663743883371353,0.0007,0.9699443578720093,52,47900,47899,516.47233,4545,239500,188.2193145751953
326.7610778808594,24.0,-15.074853897094727,0.9770147558301687,0.0007,0.9669888019561768,52,48000,47999,516.7707800000001,4554,240000,269.5609436035156
18.839052200317383,24.0,-15.096990585327148,0.9898973684757948,0.0007,0.9685081243515015,52,48100,48099,519.3931200000001,4563,240500,-40.05103302001953
599.0367431640625,24.0,-15.091272354125977,0.967672523111105,0.0007,0.9679213166236877,52,48200,48199,519.63119,4573,241000,-345.9732971191406
196.32022094726562,24.0,-15.0824613571167,0.9638229720294476,0.0007,0.9672998785972595,52,48300,48299,517.22333,4583,241500,-187.06507873535156
181.88687133789062,24.0,-15.106059074401855,0.9970913836732507,0.0007,0.969272792339325,52,48400,48399,518.32072,4592,242000,114.40342712402344
2011.3043212890625,24.0,-15.088363647460938,0.7257342040538788,0.0007,0.9676469564437866,52,48500,48499,519.8139,4602,242500,552.1939697265625
927.0517578125,24.0,-15.066266059875488,0.9597761444747448,0.0007,0.9660495519638062,52,48600,48599,519.64425,4611,243000,492.67779541015625
28.000680923461914,24.0,-15.091911315917969,0.9871530197560787,0.0007,0.9678577184677124,52,48700,48699,522.7955400000001,4621,243500,-64.27120971679688
29.456640243530273,24.0,-15.09203052520752,0.9980415457393974,0.0007,0.9681510329246521,52,48800,48799,527.06571,4630,244000,77.81721496582031
11.658329963684082,24.0,-15.109453201293945,0.9642103537917137,0.0007,0.9701557159423828,52,48900,48899,527.6093099999999,4640,244500,-1.3728386163711548
122.59722900390625,24.0,-15.098297119140625,0.9971739707980305,0.0007,0.9683569073677063,52,49000,48999,527.6563100000001,4649,245000,72.75535583496094
849.9421997070312,24.0,-15.119610786437988,0.7522547990083694,0.0007,0.9704700112342834,52,49100,49099,529.33207,4658,245500,343.5280456542969
361.13372802734375,24.0,-15.097124099731445,0.46910929679870605,0.0007,0.9677417874336243,52,49200,49199,529.7485200000001,4668,246000,-169.01719665527344
128.8378448486328,24.0,-15.09631633758545,0.9327566623687744,0.0007,0.9676170945167542,52,49300,49299,526.3578799999999,4677,246500,97.85051727294922
186.7019805908203,24.0,-15.065614700317383,0.8806527927517891,0.0007,0.9654008746147156,52,49400,49399,521.99213,4686,247000,-140.0587158203125
78.47137451171875,24.0,-15.029586791992188,0.8924415484070778,0.0007,0.9623395800590515,52,49500,49499,517.4803199999999,4696,247500,120.5494613647461
143.372802734375,24.0,-15.040173530578613,0.9966032006777823,0.0007,0.9626871347427368,52,49600,49599,513.21786,4706,248000,-73.65697479248047
474.6014709472656,24.0,-15.02892780303955,0.7799726873636246,0.0007,0.9624987244606018,52,49700,49699,510.29644,4715,248500,222.69140625
479.6680603027344,24.0,-15.013090133666992,0.9456865042448044,0.0007,0.9611269235610962,52,49800,49799,513.3993700000001,4724,249000,278.43377685546875
10.85283374786377,24.0,-15.028894424438477,0.9908443838357925,0.0007,0.9626833200454712,52,49900,49899,513.45858,4734,249500,28.026046752929688
12.309476852416992,24.0,-15.03388786315918,0.9834450446069241,0.0007,0.9634985327720642,52,50000,49999,519.59643,4743,250000,8.521663665771484
187.2119903564453,24.0,-15.021369934082031,0.9697518590837717,0.0007,0.962821900844574,52,50100,50099,528.1533799999999,4752,250500,222.7793731689453
103.3173599243164,24.0,-15.050872802734375,0.9976872543338686,0.0007,0.965019166469574,52,50200,50199,537.58322,4762,251000,62.739166259765625
682.8128051757812,24.0,-15.04455852508545,0.6876048743724823,0.0007,0.9647964239120483,52,50300,50299,546.9777799999999,4771,251500,70.4626693725586
1169.895263671875,24.0,-15.029104232788086,0.8068423569202423,0.0007,0.9636369943618774,52,50400,50399,556.07436,4781,252000,-415.578369140625
126.35298156738281,24.0,-15.014297485351562,0.9759096633642912,0.0007,0.9626104831695557,52,50500,50499,561.3089800000001,4790,252500,-142.06661987304688
21.012338638305664,24.0,-15.0003023147583,0.9823828134685755,0.0007,0.9610397815704346,52,50600,50599,564.02679,4800,253000,45.6330680847168
122.11314392089844,24.0,-14.980493545532227,0.956442229449749,0.0007,0.9590277075767517,52,50700,50699,566.9845100000001,4809,253500,161.37564086914062
312.9161376953125,24.0,-15.004312515258789,0.993735013063997,0.0007,0.961178183555603,52,50800,50799,567.38445,4819,254000,116.0214614868164
316.8712158203125,24.0,-14.989461898803711,0.8804482370615005,0.0007,0.9592276215553284,52,50900,50899,563.58384,4828,254500,202.22378540039062
585.8441162109375,24.0,-14.972738265991211,0.9751513712108135,0.0007,0.9585487842559814,52,51000,50999,560.61912,4837,255000,-351.2684631347656
194.8705291748047,24.0,-14.93634033203125,0.9307800531387329,0.0007,0.9549016952514648,52,51100,51099,557.07033,4847,255500,155.52694702148438
14.484086990356445,24.0,-14.925657272338867,0.9907605368643999,0.0007,0.9538770318031311,52,51200,51199,554.52476,4856,256000,47.43219757080078
9.524682998657227,24.0,-14.907785415649414,0.9677622988820076,0.0007,0.9509087204933167,52,51300,51299,557.21053,4866,256500,0.9846855401992798
526.6221923828125,24.0,-14.833627700805664,0.9927785047329962,0.0007,0.9455984234809875,52,51400,51399,567.55947,4875,257000,229.3880157470703
642.7965698242188,24.0,-14.839178085327148,0.9276220872998238,0.0007,0.9461107850074768,52,51500,51499,572.39292,4884,257500,289.8456115722656
683.8680419921875,24.0,-14.840795516967773,0.875377394258976,0.0007,0.9468870759010315,52,51600,51599,573.55656,4894,258000,371.65087890625
222.9633331298828,24.0,-14.830286979675293,0.9787938203662634,0.0007,0.9459934830665588,52,51700,51699,572.4838800000001,4903,258500,-210.7100372314453
20.37862777709961,24.0,-14.840238571166992,0.9778478033840656,0.0007,0.9474866986274719,52,51800,51799,563.47354,4913,259000,29.993576049804688
70.38340759277344,24.0,-14.811724662780762,0.9942529331892729,0.0007,0.945372998714447,52,51900,51899,555.07356,4922,259500,130.28756713867188
262.1593322753906,24.0,-14.80125904083252,0.9933588756248355,0.0007,0.9438303112983704,52,52000,51999,554.51024,4932,260000,-48.53155517578125
685.290283203125,24.0,-14.821385383605957,0.8839348405599594,0.0007,0.9440402984619141,52,52100,52099,550.35329,4941,260500,285.19940185546875
1887.3642578125,24.0,-14.81403636932373,7.033348083496094e-05,0.0007,0.9433169960975647,52,52200,52199,545.8739400000001,4950,261000,541.311767578125
289.34228515625,24.0,-14.829211235046387,0.9320953488349915,0.0007,0.9446752071380615,52,52300,52299,542.00989,4959,261500,-222.2690887451172
11.714286804199219,24.0,-14.867098808288574,0.9838217552751303,0.0007,0.9476779699325562,52,52400,52399,533.06843,4968,262000,3.4262359142303467
91.34199523925781,24.0,-14.859804153442383,0.9968962462153286,0.0007,0.9469057321548462,52,52500,52499,530.16434,4978,262500,151.46864318847656
132.575439453125,24.0,-14.852993965148926,0.9969775467179716,0.0007,0.945495069026947,52,52600,52599,534.0714700000001,4987,263000,57.8505744934082
1264.861083984375,24.0,-14.821504592895508,0.9476448558270931,0.0007,0.9428169131278992,52,52700,52699,546.9359499999999,4997,263500,472.6356506347656
2514.51025390625,24.0,-14.862028121948242,0.8146561831235886,0.0007,0.9454717040061951,52,52800,52799,560.6699799999999,5006,264000,-717.5755004882812
463.8106384277344,24.0,-14.809659004211426,0.8724530935287476,0.0007,0.9412239193916321,52,52900,52899,573.45648,5015,264500,240.2251434326172
41.08091735839844,24.0,-14.738149642944336,0.9825133737176657,0.0007,0.9346702694892883,52,53000,52999,583.43742,5025,265000,-77.566162109375
24.720867156982422,24.0,-14.754129409790039,0.9199891984462738,0.0007,0.9351880550384521,52,53100,53099,590.8737500000001,5034,265500,22.49998664855957
1665.699462890625,24.0,-14.751973152160645,0.9666748754680157,0.0007,0.9352996945381165,52,53200,53199,591.3105400000001,5043,266000,-52.895957946777344
1175.8502197265625,24.0,-14.703088760375977,0.7942809015512466,0.0007,0.9311012029647827,52,53300,53299,592.26314,5052,266500,474.39501953125
800.2433471679688,24.0,-14.67151165008545,0.6345304250717163,0.0007,0.9284793734550476,52,53400,53399,589.3099599999999,5061,267000,-308.0784606933594
85.51278686523438,24.0,-14.681245803833008,0.9740279763936996,0.0007,0.9294723272323608,52,53500,53499,587.1622199999999,5071,267500,-114.02275085449219
21.278247833251953,24.0,-14.680021286010742,0.9686507992446423,0.0007,0.9291083812713623,52,53600,53599,584.97505,5080,268000,-1.2225265502929688
40.74481964111328,24.0,-14.62670612335205,0.9757365938276052,0.0007,0.9250236749649048,52,53700,53699,584.32849,5090,268500,91.82466888427734
76.75009155273438,24.0,-14.635412216186523,0.9984221255872399,0.0007,0.9252036809921265,52,53800,53799,585.44104,5099,269000,-95.29326629638672
305.1130676269531,24.0,-14.617528915405273,0.8844057843089104,0.0007,0.9241937398910522,52,53900,53899,582.82786,5108,269500,-45.33160400390625
6573.9833984375,24.0,-14.569513320922852,0.7241624891757965,0.0007,0.920054018497467,52,54000,53999,575.00599,5118,270000,-1218.58447265625
51.53627395629883,24.0,-14.561917304992676,0.9769594147801399,0.0007,0.919176459312439,52,54100,54099,566.58596,5127,270500,-96.5733642578125
48.719215393066406,24.0,-14.590120315551758,0.9656127281486988,0.0007,0.9210704565048218,52,54200,54199,556.96989,5136,271000,-81.5630111694336
