train/step_size,train/iterations,rollout/ep_rew_mean,time/fps,rollout/return_std,time/total_timesteps,time/time_elapsed,train/delta_std,rollout/ep_len_mean,train/learning_rate
0.00014248063962440938,586,639.6566250000001,50,17.54624366760254,225408,4435,0.05,24.0,0.02
0.0006043851608410478,587,646.6600000000001,50,4.136435031890869,225792,4443,0.05,24.0,0.02
1.7132730135926977e-05,588,610.53575,50,145.91952514648438,226176,4450,0.05,24.0,0.02
0.00032835346064530313,589,644.8948125,50,7.613746166229248,226560,4458,0.05,24.0,0.02
0.00033924521994777024,590,644.9390625000001,50,7.36929988861084,226944,4466,0.05,24.0,0.02
0.0004852815472986549,591,647.7275,50,5.15164852142334,227328,4474,0.05,24.0,0.02
1.8520295270718634e-05,592,611.6898125,50,134.98704528808594,227712,4481,0.05,24.0,0.02
0.00018846070452127606,593,640.7771875,50,13.265364646911621,228096,4489,0.05,24.0,0.02
0.00047872724826447666,594,644.7236875,50,5.222180366516113,228480,4497,0.05,24.0,0.02
2.7414287615101784e-05,595,624.7275,50,91.19332122802734,228864,4505,0.05,24.0,0.02
0.0007537527126260102,596,647.045,50,3.316737413406372,229248,4512,0.05,24.0,0.02
1.0237365131615661e-05,597,559.08125,50,244.2034454345703,229632,4520,0.05,24.0,0.02
8.925685506255832e-06,598,490.999375,50,280.09051513671875,230016,4528,0.05,24.0,0.02
3.361756898812018e-05,599,623.151875,50,74.36587524414062,230400,4535,0.05,24.0,0.02
0.0005619712173938751,600,643.0606250000001,50,4.448626518249512,230784,4543,0.05,24.0,0.02
0.0006992205744609237,601,645.419625,50,3.575409173965454,231168,4551,0.05,24.0,0.02
1.966606760106515e-05,602,606.7265625,50,127.12251281738281,231552,4559,0.05,24.0,0.02
0.00026033230824396014,603,641.315,50,9.603111267089844,231936,4566,0.05,24.0,0.02
0.0002598250284790993,604,642.01125,50,9.621859550476074,232320,4574,0.05,24.0,0.02
0.0005297529860399663,605,644.780625,50,4.719180583953857,232704,4582,0.05,24.0,0.02
0.0003230321453884244,606,643.08125,50,7.7391676902771,233088,4590,0.05,24.0,0.02
0.0004797052242793143,607,645.130625,50,5.211534023284912,233472,4598,0.05,24.0,0.02
0.000566269620321691,608,645.015125,50,4.414857864379883,233856,4605,0.05,24.0,0.02
0.00041602965211495757,609,646.6145625,50,6.0091872215271,234240,4613,0.05,24.0,0.02
0.0004731937369797379,610,647.113875,50,5.283247947692871,234624,4621,0.05,24.0,0.02
1.9701015844475478e-05,611,605.9861875000001,50,126.89700317382812,235008,4629,0.05,24.0,0.02
0.0005396245396696031,612,645.7776875000001,50,4.632850646972656,235392,4636,0.05,24.0,0.02
4.733300102088833e-06,613,513.522,50,528.1727294921875,235776,4644,0.05,24.0,0.02
0.000388782616937533,614,645.4583125,50,6.430328845977783,236160,4652,0.05,24.0,0.02
1.9473991414997727e-05,615,605.5229999999999,50,128.37635803222656,236544,4659,0.05,24.0,0.02
1.7077203665394336e-05,616,606.2573749999999,50,146.3939971923828,236928,4667,0.05,24.0,0.02
0.0005485789151862264,617,646.7281250000001,50,4.557229518890381,237312,4674,0.05,24.0,0.02
2.495623084541876e-05,618,616.00625,50,100.17537689208984,237696,4682,0.05,24.0,0.02
0.0005750224809162319,619,645.166875,50,4.347655773162842,238080,4689,0.05,24.0,0.02
0.0008934754878282547,620,647.9493749999999,50,2.7980620861053467,238464,4697,0.05,24.0,0.02
0.00023845327086746693,621,644.510125,50,10.484233856201172,238848,4705,0.05,24.0,0.02
0.0006468347273766994,622,647.6468749999999,50,3.8649747371673584,239232,4714,0.05,24.0,0.02
0.00019996879564132541,623,643.424125,50,12.50195026397705,239616,4721,0.05,24.0,0.02
0.0007006512605585158,624,648.514375,50,3.5681087970733643,240000,4728,0.05,24.0,0.02
0.0001530598383396864,625,640.549625,50,16.333480834960938,240384,4736,0.05,24.0,0.02
0.0003236195771023631,626,645.4259374999999,50,7.7251200675964355,240768,4744,0.05,24.0,0.02
0.00010834552813321352,627,640.843625,50,23.074325561523438,241152,4751,0.05,24.0,0.02
0.0002325521199963987,628,646.1546874999999,50,10.75027847290039,241536,4759,0.05,24.0,0.02
0.0002383816899964586,629,646.048125,50,10.487381935119629,241920,4767,0.05,24.0,0.02
0.00018308291328139603,630,643.5031250000001,50,13.65501594543457,242304,4775,0.05,24.0,0.02
2.741461867117323e-05,631,623.9399375,50,91.19222259521484,242688,4783,0.05,24.0,0.02
0.0006154933944344521,632,647.4925000000001,50,4.061781883239746,243072,4790,0.05,24.0,0.02
7.793217082507908e-05,633,636.0632499999999,50,32.07917785644531,243456,4798,0.05,24.0,0.02
0.000527675379998982,634,645.252125,50,4.737761497497559,243840,4806,0.05,24.0,0.02
0.0005270689725875854,635,646.321375,50,4.7432122230529785,244224,4814,0.05,24.0,0.02
0.0005997963016852736,636,647.6929375,50,4.168081760406494,244608,4822,0.05,24.0,0.02
0.0007648380706086755,637,648.487625,50,3.2686655521392822,244992,4830,0.05,24.0,0.02
0.00048548096674494445,638,647.7089374999999,50,5.149532318115234,245376,4837,0.05,24.0,0.02
0.00030535581754520535,639,646.620625,50,8.187170028686523,245760,4844,0.05,24.0,0.02
0.0001683678274275735,640,645.189375,50,14.848442077636719,246144,4851,0.05,24.0,0.02
2.608758586575277e-05,641,608.6373125,50,95.83101654052734,246528,4859,0.05,24.0,0.02
6.486350230261451e-06,642,547.3981249999999,50,385.42474365234375,246912,4867,0.05,24.0,0.02
0.0005819782963953912,643,646.81375,50,4.2956929206848145,247296,4875,0.05,24.0,0.02
0.0006081947940401733,644,649.049375,50,4.110525131225586,247680,4882,0.05,24.0,0.02
1.704540591163095e-05,645,610.3229375,50,146.66708374023438,248064,4890,0.05,24.0,0.02
0.0002989665372297168,646,645.75125,50,8.362139701843262,248448,4898,0.05,24.0,0.02
1.2625478120753542e-05,647,596.729875,50,198.01229858398438,248832,4905,0.05,24.0,0.02
0.0006264150142669678,648,648.413125,50,3.99096417427063,249216,4913,0.05,24.0,0.02
0.0005822465172968805,649,647.8134375,50,4.293713569641113,249600,4921,0.05,24.0,0.02
0.00013694902008865029,650,643.763125,50,18.254968643188477,249984,4929,0.05,24.0,0.02
1.9613594304246362e-06,651,326.930625,50,1274.626220703125,250368,4937,0.05,24.0,0.02
0.00046698006917722523,652,644.1975,50,5.3535475730896,250752,4945,0.05,24.0,0.02
0.00030376872746273875,653,645.8253125,50,8.229945182800293,251136,4953,0.05,24.0,0.02
1.9692392015713267e-05,654,617.5028749999999,50,126.95257568359375,251520,4961,0.05,24.0,0.02
0.0006228048005141318,655,648.346875,50,4.014098644256592,251904,4969,0.05,24.0,0.02
3.527190347085707e-05,656,629.0024999999999,50,70.87794494628906,252288,4977,0.05,24.0,0.02
3.148250834783539e-05,657,628.8934999999999,50,79.40917205810547,252672,4984,0.05,24.0,0.02
0.0010880089830607176,658,648.1500625,50,2.2977747917175293,253056,4992,0.05,24.0,0.02
0.0003690893354360014,659,645.939375,50,6.773427486419678,253440,5000,0.05,24.0,0.02
0.00045775657054036856,660,647.0173125,50,5.4614176750183105,253824,5007,0.05,24.0,0.02
0.0006830549682490528,661,648.60375,50,3.660027265548706,254208,5015,0.05,24.0,0.02
0.0008703346829861403,662,649.628375,50,2.87245774269104,254592,5022,0.05,24.0,0.02
1.0531891348364297e-05,663,584.3530000000001,50,237.37425231933594,254976,5030,0.05,24.0,0.02
0.0010627619922161102,664,650.069375,50,2.352360963821411,255360,5038,0.05,24.0,0.02
0.0005992078222334385,665,647.3998750000001,50,4.17217493057251,255744,5046,0.05,24.0,0.02
0.00013799912994727492,666,644.626125,50,18.116056442260742,256128,5054,0.05,24.0,0.02
2.2958536192163592e-06,667,357.19125,50,1088.9195556640625,256512,5061,0.05,24.0,0.02
0.0005264407373033464,668,648.465,50,4.74887228012085,256896,5069,0.05,24.0,0.02
1.4875485248921905e-05,669,605.45325,50,168.06173706054688,257280,5076,0.05,24.0,0.02
0.0007132566533982754,670,649.6426875,50,3.505049467086792,257664,5083,0.05,24.0,0.02
0.0006653812597505748,671,649.4521875,50,3.757244110107422,258048,5091,0.05,24.0,0.02
3.1452796974917874e-05,672,629.17125,50,79.48418426513672,258432,5099,0.05,24.0,0.02
0.0005805744440294802,673,647.76,50,4.306079864501953,258816,5106,0.05,24.0,0.02
4.749721847474575e-05,674,634.949125,50,52.63466262817383,259200,5114,0.05,24.0,0.02
0.0007174454513005912,675,648.7128124999999,50,3.4845850467681885,259584,5122,0.05,24.0,0.02
0.0007205166621133685,676,648.845,50,3.4697320461273193,259968,5129,0.05,24.0,0.02
4.1046718251891434e-05,677,634.2955625,50,60.90620422363281,260352,5137,0.05,24.0,0.02
0.0005637947469949722,678,648.9275,50,4.434237480163574,260736,5145,0.05,24.0,0.02
1.939130925165955e-05,679,615.1244375,50,128.92373657226562,261120,5152,0.05,24.0,0.02
0.0003195164608769119,680,646.8871875,50,7.8243231773376465,261504,5160,0.05,24.0,0.02
1.606308069312945e-05,681,609.3210624999999,50,155.6363983154297,261888,5168,0.05,24.0,0.02
0.000504607567563653,682,647.613875,50,4.954344749450684,262272,5175,0.05,24.0,0.02
0.0003314229834359139,683,646.295625,50,7.5432305335998535,262656,5183,0.05,24.0,0.02
1.211440030601807e-05,684,598.655625,50,206.365966796875,263040,5191,0.05,24.0,0.02
0.0005063128774054348,685,648.160625,50,4.937658309936523,263424,5198,0.05,24.0,0.02
0.00039468493196181953,686,648.7793750000001,50,6.334166526794434,263808,5206,0.05,24.0,0.02
0.00019139505457133055,687,647.648375,50,13.06198787689209,264192,5214,0.05,24.0,0.02
0.000362474616849795,688,648.5095,50,6.897034645080566,264576,5221,0.05,24.0,0.02
0.0005186032503843307,689,648.80625,50,4.820640563964844,264960,5229,0.05,24.0,0.02
0.0007841566111892462,690,649.7764999999999,50,3.188138484954834,265344,5237,0.05,24.0,0.02
3.1261770345736295e-05,691,627.971875,50,79.9698715209961,265728,5244,0.05,24.0,0.02
0.0009397679823450744,692,649.038125,50,2.6602306365966797,266112,5252,0.05,24.0,0.02
0.00043153169099241495,693,646.6671875,50,5.793316841125488,266496,5259,0.05,24.0,0.02
1.9577875718823634e-05,694,615.579375,50,127.69515991210938,266880,5267,0.05,24.0,0.02
0.0004731145454570651,695,647.708,50,5.284132480621338,267264,5274,0.05,24.0,0.02
0.0010858624009415507,696,650.0818750000001,50,2.3023171424865723,267648,5282,0.05,24.0,0.02
4.928844191454118e-06,697,521.1828125000001,50,507.2182922363281,268032,5289,0.05,24.0,0.02
2.5473584628343815e-06,698,353.68550000000005,50,981.4087524414062,268416,5297,0.05,24.0,0.02
5.06439755554311e-06,699,410.463875,50,493.6421203613281,268800,5305,0.05,24.0,0.02
1.023781078401953e-05,700,560.9425,50,244.19281005859375,269184,5312,0.05,24.0,0.02
0.0002074110961984843,701,645.74425,50,12.053356170654297,269568,5320,0.05,24.0,0.02
0.00013733026571571827,702,645.173125,50,18.204288482666016,269952,5328,0.05,24.0,0.02
0.0006174860754981637,703,648.909375,50,4.0486741065979,270336,5336,0.05,24.0,0.02
0.00036287802504375577,704,647.324375,50,6.88936710357666,270720,5343,0.05,24.0,0.02
4.449080006452277e-05,705,630.76375,50,56.19139099121094,271104,5350,0.05,24.0,0.02
0.0002791392616927624,706,645.7584375,50,8.95610237121582,271488,5358,0.05,24.0,0.02
0.00036912321229465306,707,646.9493749999999,50,6.772806167602539,271872,5365,0.05,24.0,0.02
0.00048779029748402536,708,648.23975,50,5.125153064727783,272256,5373,0.05,24.0,0.02
0.0004071778093930334,709,648.529875,50,6.139823913574219,272640,5380,0.05,24.0,0.02
0.00010960934741888195,710,644.3465,50,22.808273315429688,273024,5388,0.05,24.0,0.02
0.0006152187706902623,711,650.576875,50,4.063594818115234,273408,5396,0.05,24.0,0.02
0.0002352096780668944,712,646.8216875,50,10.628813743591309,273792,5404,0.05,24.0,0.02
0.0006465092883445323,713,649.903125,50,3.866919994354248,274176,5411,0.05,24.0,0.02
0.000649401918053627,714,648.8859375,50,3.849695920944214,274560,5419,0.05,24.0,0.02
0.000895731442142278,715,650.05025,50,2.7910149097442627,274944,5426,0.05,24.0,0.02
0.0014637131243944168,716,650.5125,50,1.7079848051071167,275328,5434,0.05,24.0,0.02
9.646571470511844e-07,717,2.1546875000000796,50,2591.59423828125,275712,5442,0.05,24.0,0.02
0.0006484570330940187,718,649.3262500000001,50,3.8553054332733154,276096,5449,0.05,24.0,0.02
5.100436737848213e-06,719,527.3859375000001,50,490.1540832519531,276480,5457,0.05,24.0,0.02
0.0009257480269297957,720,649.6447499999999,50,2.7005186080932617,276864,5465,0.05,24.0,0.02
0.0010042072972282767,721,649.9770625,50,2.489525556564331,277248,5472,0.05,24.0,0.02
0.0009853682713583112,722,649.664375,50,2.5371220111846924,277632,5480,0.05,24.0,0.02
0.0003316977235954255,723,647.29375,50,7.536983013153076,278016,5487,0.05,24.0,0.02
0.0008055664948187768,724,649.1712500000001,50,3.103405714035034,278400,5495,0.05,24.0,0.02
0.0009093431872315705,725,649.512375,50,2.749236822128296,278784,5503,0.05,24.0,0.02
0.0007703122100792825,726,649.7262499999999,50,3.245436906814575,279168,5511,0.05,24.0,0.02
0.0009569879621267319,727,649.500625,50,2.612362861633301,279552,5518,0.05,24.0,0.02
0.001676812767982483,728,649.775,50,1.4909236431121826,279936,5526,0.05,24.0,0.02
0.0007538152858614922,729,649.2703125,50,3.3164620399475098,280320,5534,0.05,24.0,0.02
0.000862198299728334,730,649.9201250000001,50,2.899564743041992,280704,5542,0.05,24.0,0.02
0.00043687535799108446,731,647.4803125000001,50,5.722455978393555,281088,5550,0.05,24.0,0.02
0.0015293947653844953,732,650.7629999999999,50,1.6346334218978882,281472,5557,0.05,24.0,0.02
0.002050717594102025,733,650.7981875,50,1.2190853357315063,281856,5565,0.05,24.0,0.02
0.0017646728083491325,734,650.8697500000001,50,1.416693091392517,282240,5573,0.05,24.0,0.02
0.0005480609252117574,735,649.9424999999999,50,4.56153678894043,282624,5581,0.05,24.0,0.02
0.0003029044601134956,736,649.4875000000001,50,8.253427505493164,283008,5588,0.05,24.0,0.02
0.0012347718002274632,737,651.62625,50,2.024665355682373,283392,5596,0.05,24.0,0.02
0.0007038444164209068,738,650.2125,50,3.5519211292266846,283776,5604,0.05,24.0,0.02
0.00011097846436314285,739,639.1791874999999,50,22.526893615722656,284160,5612,0.05,24.0,0.02
0.0008079077233560383,740,650.434375,50,3.0944125652313232,284544,5619,0.05,24.0,0.02
0.0010728045599535108,741,650.5426874999999,50,2.3303401470184326,284928,5627,0.05,24.0,0.02
0.00018967883079312742,742,647.560125,50,13.180173873901367,285312,5635,0.05,24.0,0.02
0.0006287377327680588,743,650.13375,50,3.9762203693389893,285696,5642,0.05,24.0,0.02
0.0006434349343180656,744,650.37125,50,3.8853962421417236,286080,5650,0.05,24.0,0.02
0.0017477659275755286,745,651.40075,50,1.4303972721099854,286464,5658,0.05,24.0,0.02
0.00015366077423095703,746,644.38625,50,16.269603729248047,286848,5666,0.05,24.0,0.02
0.0009775327052921057,747,651.848375,50,2.5574588775634766,287232,5673,0.05,24.0,0.02
0.0004382503975648433,748,648.9264375,50,5.704501152038574,287616,5681,0.05,24.0,0.02
0.0006511598476208746,749,649.3499999999999,50,3.8393025398254395,288000,5689,0.05,24.0,0.02
0.00010337684216210619,750,646.15125,50,24.183364868164062,288384,5697,0.05,24.0,0.02
4.731142269065458e-07,751,-738.5651875,50,5284.13623046875,288768,5704,0.05,24.0,0.02
0.0002388850989518687,752,647.05625,50,10.465282440185547,289152,5712,0.05,24.0,0.02
0.0015675326576456428,753,651.924,50,1.594862937927246,289536,5720,0.05,24.0,0.02
9.531807336315978e-06,754,586.5485,50,262.2797546386719,289920,5727,0.05,24.0,0.02
0.00024526548804715276,755,647.978875,50,10.193036079406738,290304,5735,0.05,24.0,0.02
8.104109838313889e-06,756,574.744,50,308.4854431152344,290688,5743,0.05,24.0,0.02
0.0008370949071832001,757,651.4689375,50,2.9865188598632812,291072,5751,0.05,24.0,0.02
0.00042969989590346813,758,650.23625,50,5.818013668060303,291456,5759,0.05,24.0,0.02
4.821297352464171e-07,759,-646.6106250000001,50,5185.326171875,291840,5766,0.05,24.0,0.02
3.4570905427244725e-07,760,-2003.7396875,50,7231.51416015625,292224,5774,0.05,24.0,0.02
6.898739229654893e-06,761,527.1025,50,362.3850402832031,292608,5782,0.05,24.0,0.02
0.000576573598664254,762,649.1688750000001,50,4.3359599113464355,292992,5790,0.05,24.0,0.02
0.00012890958169009537,763,643.4465,50,19.3934383392334,293376,5797,0.05,24.0,0.02
2.361713814025279e-05,764,621.0483125000001,50,105.85533142089844,293760,5805,0.05,24.0,0.02
0.00025521512725390494,765,647.3096875000001,50,9.79565715789795,294144,5813,0.05,24.0,0.02
0.0015634719748049974,766,651.7865,50,1.5990052223205566,294528,5821,0.05,24.0,0.02
7.0574087658314966e-06,767,548.913125,50,354.2376708984375,294912,5828,0.05,24.0,0.02
0.00026654775138013065,768,647.3987500000001,50,9.379182815551758,295296,5836,0.05,24.0,0.02
0.00014365726383402944,769,645.753125,50,17.402530670166016,295680,5844,0.05,24.0,0.02
4.954846190230455e-06,770,520.416875,50,504.5565490722656,296064,5852,0.05,24.0,0.02
9.601293277228251e-05,771,645.46675,50,26.03816032409668,296448,5859,0.05,24.0,0.02
0.0007963698008097708,772,650.535,50,3.139244794845581,296832,5866,0.05,24.0,0.02
4.290360811864957e-05,773,632.9309375,50,58.27015686035156,297216,5874,0.05,24.0,0.02
0.001922162133269012,774,650.99775,50,1.3006185293197632,297600,5882,0.05,24.0,0.02
0.001612815773114562,775,651.62375,50,1.550083875656128,297984,5889,0.05,24.0,0.02
0.0005400991649366915,776,649.7725,50,4.628779411315918,298368,5897,0.05,24.0,0.02
0.00017633296374697238,777,647.4075625,50,14.177722930908203,298752,5904,0.05,24.0,0.02
0.0009286225540563464,778,650.82125,50,2.6921591758728027,299136,5912,0.05,24.0,0.02
0.0007142872782424092,779,650.929375,50,3.4999918937683105,299520,5920,0.05,24.0,0.02
0.001590276719070971,780,652.19,50,1.5720531940460205,299904,5927,0.05,24.0,0.02
4.7223423393916164e-07,781,-673.07875,50,5293.98291015625,300288,5934,0.05,24.0,0.02
0.0016607994912192225,782,653.183125,50,1.5052989721298218,300672,5942,0.05,24.0,0.02
0.000544278125744313,783,648.1054375,50,4.593239784240723,301056,5950,0.05,24.0,0.02
0.0006245762924663723,784,650.586,50,4.002713680267334,301440,5958,0.05,24.0,0.02
0.00047237161197699606,785,649.3664375,50,5.29244327545166,301824,5966,0.05,24.0,0.02
0.0009924707701429725,786,652.5315625000001,50,2.518965721130371,302208,5973,0.05,24.0,0.02
0.0007969121215865016,787,651.189375,50,3.137108325958252,302592,5981,0.05,24.0,0.02
0.0007201186381280422,788,651.855,50,3.4716498851776123,302976,5989,0.05,24.0,0.02
0.0008562582079321146,789,651.7475,50,2.919679880142212,303360,5997,0.05,24.0,0.02
0.0006683953106403351,790,651.693125,50,3.7403011322021484,303744,6004,0.05,24.0,0.02
0.002697023330256343,791,653.306875,50,0.9269477128982544,304128,6012,0.05,24.0,0.02
0.0003274422779213637,792,649.2111875,50,7.6349334716796875,304512,6019,0.05,24.0,0.02
0.0005982819711789489,793,651.691875,50,4.178631782531738,304896,6027,0.05,24.0,0.02
4.819931973543135e-07,794,-644.0822499999998,50,5186.79541015625,305280,6035,0.05,24.0,0.02
0.0005874958005733788,795,650.3768749999999,50,4.255349636077881,305664,6042,0.05,24.0,0.02
0.000746529083698988,796,651.955,50,3.3488309383392334,306048,6049,0.05,24.0,0.02
0.00015845328744035214,797,647.1412499999999,50,15.777521133422852,306432,6057,0.05,24.0,0.02
0.0016501503996551037,798,651.76325,50,1.515013337135315,306816,6064,0.05,24.0,0.02
0.0001206332235597074,799,646.143375,50,20.723976135253906,307200,6071,0.05,24.0,0.02
0.0011772697325795889,800,651.4416249999999,50,2.1235573291778564,307584,6079,0.05,24.0,0.02
0.0010507762199267745,801,651.6025000000001,50,2.3791933059692383,307968,6086,0.05,24.0,0.02
0.001423471956513822,802,652.1603125,50,1.756269097328186,308352,6094,0.05,24.0,0.02
0.0008133503142744303,803,651.268125,50,3.0737061500549316,308736,6101,0.05,24.0,0.02
0.0008803841774351895,804,651.725,50,2.8396689891815186,309120,6109,0.05,24.0,0.02
0.0006247605779208243,805,650.9925000000001,50,4.001532554626465,309504,6117,0.05,24.0,0.02
0.0005492299096658826,806,651.5237500000001,50,4.551827907562256,309888,6125,0.05,24.0,0.02
0.0005832726019434631,807,650.59125,50,4.286160469055176,310272,6133,0.05,24.0,0.02
0.0005831061862409115,808,650.6740625,50,4.287383556365967,310656,6140,0.05,24.0,0.02
0.0010698784608393908,809,652.3175000000001,50,2.3367137908935547,311040,6147,0.05,24.0,0.02
0.000569420401006937,810,650.5565,50,4.3904290199279785,311424,6155,0.05,24.0,0.02
0.0006059174775145948,811,650.6225,50,4.125974178314209,311808,6163,0.05,24.0,0.02
0.0010117454221472144,812,652.388125,50,2.4709770679473877,312192,6170,0.05,24.0,0.02
0.0007688980549573898,813,651.6141250000001,50,3.251405954360962,312576,6178,0.05,24.0,0.02
0.0017113297944888473,814,652.796875,50,1.4608521461486816,312960,6186,0.05,24.0,0.02
0.0010427561355754733,815,651.6256249999999,50,2.3974921703338623,313344,6194,0.05,24.0,0.02
0.0015895827673375607,816,652.316875,50,1.572739601135254,313728,6201,0.05,24.0,0.02
0.00028502114582806826,817,649.92425,50,8.771279335021973,314112,6209,0.05,24.0,0.02
0.00042818329529836774,818,650.4754375,50,5.838621139526367,314496,6216,0.05,24.0,0.02
0.0007629210595041513,819,652.0001875,50,3.276878833770752,314880,6224,0.05,24.0,0.02
0.0016702576540410519,820,653.0187500000001,50,1.4967749118804932,315264,6232,0.05,24.0,0.02
0.0009616031311452389,821,653.0975,50,2.599824905395508,315648,6240,0.05,24.0,0.02
0.0009471300290897489,822,651.174375,50,2.6395528316497803,316032,6248,0.05,24.0,0.02
0.0018986507784575224,823,652.85875,50,1.3167243003845215,316416,6255,0.05,24.0,0.02
3.667563532872009e-07,824,-1069.4193749999997,50,6816.51416015625,316800,6263,0.05,24.0,0.02
0.0007359221344813704,825,651.4725,50,3.3970983028411865,317184,6271,0.05,24.0,0.02
0.00097986264154315,826,651.9806249999999,50,2.551377773284912,317568,6278,0.05,24.0,0.02
4.051340056321351e-06,827,498.1112499999999,50,617.0797729492188,317952,6286,0.05,24.0,0.02
0.0010497955372557044,828,651.610625,50,2.381415843963623,318336,6294,0.05,24.0,0.02
0.0008851582533679903,829,651.83375,50,2.8243534564971924,318720,6302,0.05,24.0,0.02
0.0006168271065689623,830,651.68125,50,4.052999496459961,319104,6309,0.05,24.0,0.02
0.0008145738975144923,831,651.78375,50,3.069088935852051,319488,6317,0.05,24.0,0.02
0.0009833724470809102,832,651.738125,50,2.542271375656128,319872,6324,0.05,24.0,0.02
0.0009999197209253907,833,652.054875,50,2.5002005100250244,320256,6332,0.05,24.0,0.02
0.00035880753421224654,834,650.1606875,50,6.967523574829102,320640,6340,0.05,24.0,0.02
0.000799320638179779,835,651.7075,50,3.1276557445526123,321024,6347,0.05,24.0,0.02
0.0007853039423935115,836,651.73425,50,3.1834805011749268,321408,6355,0.05,24.0,0.02
0.0005331119173206389,837,651.046875,50,4.689446449279785,321792,6363,0.05,24.0,0.02
0.0007109036087058485,838,651.335,50,3.516650915145874,322176,6370,0.05,24.0,0.02
0.001498375553637743,839,652.1795,50,1.668473482131958,322560,6378,0.05,24.0,0.02
0.002743443474173546,840,653.35,50,0.9112634062767029,322944,6386,0.05,24.0,0.02
0.003315570531412959,841,653.61125,50,0.7540178894996643,323328,6394,0.05,24.0,0.02
0.0006090559181757271,842,651.14,50,4.104713439941406,323712,6401,0.05,24.0,0.02
0.0010465317172929645,843,651.621875,50,2.3888425827026367,324096,6409,0.05,24.0,0.02
0.0010254692751914263,844,651.9606249999999,50,2.4379079341888428,324480,6417,0.05,24.0,0.02
0.0006675985059700906,845,650.896875,50,3.744765281677246,324864,6424,0.05,24.0,0.02
0.00031382031738758087,846,647.862125,50,7.966341972351074,325248,6432,0.05,24.0,0.02
0.0005337654729373753,847,650.188125,50,4.683704853057861,325632,6440,0.05,24.0,0.02
0.000825275550596416,848,651.59375,50,3.0292909145355225,326016,6447,0.05,24.0,0.02
4.302486104279524e-06,849,503.70250000000004,50,581.0593872070312,326400,6455,0.05,24.0,0.02
0.0018995177233591676,850,652.7375,50,1.316123366355896,326784,6462,0.05,24.0,0.02
0.00018016976537182927,851,646.740625,50,13.875802040100098,327168,6470,0.05,24.0,0.02
0.0005219641607254744,852,651.409375,50,4.789600849151611,327552,6477,0.05,24.0,0.02
0.0006919392617419362,853,650.8835,50,3.6130332946777344,327936,6485,0.05,24.0,0.02
0.001008309656754136,854,651.6675,50,2.4793965816497803,328320,6492,0.05,24.0,0.02
0.0002814378240145743,855,650.49125,50,8.882956504821777,328704,6500,0.05,24.0,0.02
0.0013388482620939612,856,652.495625,50,1.8672763109207153,329088,6507,0.05,24.0,0.02
0.0007826387882232666,857,652.29375,50,3.194321393966675,329472,6515,0.05,24.0,0.02
0.0007512407028116286,858,651.44625,50,3.3278279304504395,329856,6522,0.05,24.0,0.02
0.003083181567490101,859,653.555625,50,0.8108505606651306,330240,6530,0.05,24.0,0.02
0.0006897445418871939,860,651.5955000000001,50,3.624530076980591,330624,6538,0.05,24.0,0.02
0.001029298291541636,861,652.71,50,2.4288389682769775,331008,6545,0.05,24.0,0.02
0.00031397718703374267,862,649.6906250000001,50,7.962361812591553,331392,6553,0.05,24.0,0.02
0.0005620269221253693,863,651.9806249999999,50,4.448185443878174,331776,6561,0.05,24.0,0.02
0.000927766493987292,864,652.5918750000001,50,2.694643259048462,332160,6568,0.05,24.0,0.02
0.0020244598854333162,865,653.1949999999999,50,1.2348971366882324,332544,6576,0.05,24.0,0.02
0.004593179561197758,866,653.6146249999999,50,0.5442851185798645,332928,6584,0.05,24.0,0.02
0.0010083841625601053,867,652.7318750000001,50,2.4792137145996094,333312,6592,0.05,24.0,0.02
0.0017071018228307366,868,653.113,50,1.4644701480865479,333696,6599,0.05,24.0,0.02
0.0005063163116574287,869,650.2784375,50,4.937624454498291,334080,6607,0.05,24.0,0.02
0.0016883203061297536,870,652.919125,50,1.4807615280151367,334464,6615,0.05,24.0,0.02
0.0009596712188795209,871,652.8875,50,2.6050586700439453,334848,6622,0.05,24.0,0.02
0.00020801810023840517,872,649.3459375,50,12.018184661865234,335232,6629,0.05,24.0,0.02
0.0006932740216143429,873,651.2756875,50,3.6060774326324463,335616,6637,0.05,24.0,0.02
0.0005689134122803807,874,650.983375,50,4.394341945648193,336000,6645,0.05,24.0,0.02
0.0017571074422448874,875,652.8503125,50,1.422792673110962,336384,6652,0.05,24.0,0.02
0.002453476656228304,876,653.2575,50,1.018962025642395,336768,6660,0.05,24.0,0.02
0.0003677223576232791,877,651.509375,50,6.798607349395752,337152,6668,0.05,24.0,0.02
0.0007603485719300807,878,652.6593750000001,50,3.2879652976989746,337536,6675,0.05,24.0,0.02
0.0017555129015818238,879,653.4143750000001,50,1.424085021018982,337920,6683,0.05,24.0,0.02
9.034563390741823e-07,880,-41.80937499999993,50,2767.150634765625,338304,6691,0.05,24.0,0.02
0.0001612682972336188,881,649.484375,50,15.502117156982422,338688,6699,0.05,24.0,0.02
0.0004472908622119576,882,651.5035,50,5.58920431137085,339072,6707,0.05,24.0,0.02
0.0006444836035370827,883,650.624375,50,3.8790740966796875,339456,6714,0.05,24.0,0.02
0.0009554811986163259,884,652.940625,50,2.6164822578430176,339840,6721,0.05,24.0,0.02
0.0007598613738082349,885,651.496,50,3.2900733947753906,340224,6729,0.05,24.0,0.02
