time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/learning_rate,train/n_updates
15,3584,-4782.73316,5526,24.0,86016,43329.9921875,-0.06545500457286835,2501.53076171875,0.740393877029419,0.0003,85915
15,3588,-4794.513709999999,5537,24.0,86112,36411.6328125,-0.012242820113897324,2261.90625,0.7390588521957397,0.0003,86011
15,3592,-4772.845669999999,5545,24.0,86208,40879.32421875,-0.32207995653152466,2352.599853515625,0.7389956116676331,0.0003,86107
15,3596,-4793.25226,5557,24.0,86304,52728.8984375,0.33552268147468567,2250.370849609375,0.7365259528160095,0.0003,86203
15,3600,-4838.61916,5565,24.0,86400,51443.60546875,0.11967997997999191,2344.619873046875,0.7341748476028442,0.0003,86299
15,3604,-4856.12946,5577,24.0,86496,66122.703125,-0.34930434823036194,2355.558837890625,0.7364758253097534,0.0003,86395
15,3608,-4884.88827,5588,24.0,86592,69566.1875,0.1878684163093567,2439.20361328125,0.733325719833374,0.0003,86491
15,3612,-4913.5404100000005,5594,24.0,86688,64650.734375,0.6363942623138428,2614.134033203125,0.7354899048805237,0.0003,86587
15,3616,-4917.6989300000005,5609,24.0,86784,32463.76171875,-0.040125809609889984,2430.45556640625,0.733485996723175,0.0003,86683
15,3620,-4921.00547,5618,24.0,86880,60757.2734375,0.04594847559928894,2504.16943359375,0.737144947052002,0.0003,86779
15,3624,-4947.56361,5625,24.0,86976,299980.40625,-0.22395433485507965,2454.21875,0.7322514057159424,0.0003,86875
15,3628,-4933.457090000001,5631,24.0,87072,30216.3203125,-0.12707972526550293,2440.859375,0.7304123640060425,0.0003,86971
15,3632,-4953.73636,5637,24.0,87168,192989.125,0.07938538491725922,2430.04833984375,0.726378858089447,0.0003,87067
15,3636,-4945.1568800000005,5645,24.0,87264,54147.21875,0.12826594710350037,2294.0498046875,0.7265452742576599,0.0003,87163
15,3640,-4915.97873,5652,24.0,87360,48419.40625,0.08599311858415604,2360.072998046875,0.7241124510765076,0.0003,87259
15,3644,-4906.209290000001,5657,24.0,87456,116160.375,0.18457722663879395,2427.342529296875,0.7259893417358398,0.0003,87355
15,3648,-4896.89038,5664,24.0,87552,51829.3828125,-0.10882017016410828,2327.968994140625,0.7269986867904663,0.0003,87451
15,3652,-4932.8622000000005,5675,24.0,87648,33119.67578125,-0.10784278810024261,2502.301513671875,0.7280608415603638,0.0003,87547
15,3656,-4946.263209999999,5687,24.0,87744,80922.28125,-0.12737487256526947,2442.51904296875,0.7285857200622559,0.0003,87643
15,3660,-4935.743570000001,5697,24.0,87840,41163.65625,0.24303773045539856,2349.69677734375,0.7324857115745544,0.0003,87739
15,3664,-4933.42354,5703,24.0,87936,43577.90625,0.029121965169906616,2451.19677734375,0.7357143759727478,0.0003,87835
15,3668,-4933.11121,5711,24.0,88032,961162.375,0.1313805878162384,2426.1181640625,0.7314401268959045,0.0003,87931
15,3672,-4949.21865,5720,24.0,88128,39873.7734375,0.48853543400764465,2505.18603515625,0.7261606454849243,0.0003,88027
15,3676,-4896.72081,5727,24.0,88224,52475.1015625,0.14617064595222473,2399.0341796875,0.7291020750999451,0.0003,88123
15,3680,-4869.552549999999,5736,24.0,88320,37308.93359375,0.015099391341209412,2338.0283203125,0.7275892496109009,0.0003,88219
15,3684,-4881.499569999999,5743,24.0,88416,60278.3359375,0.3845653831958771,2281.784912109375,0.7234157919883728,0.0003,88315
15,3688,-4871.12051,5749,24.0,88512,41145.30859375,0.2966875433921814,2316.9091796875,0.7298873066902161,0.0003,88411
15,3692,-4856.1742699999995,5756,24.0,88608,50883.0703125,-0.31825369596481323,2479.18798828125,0.7345795631408691,0.0003,88507
15,3696,-4851.84882,5767,24.0,88704,43964.609375,0.12145429849624634,2302.559814453125,0.7357206344604492,0.0003,88603
15,3700,-4791.438880000001,5775,24.0,88800,59296.08203125,0.19512802362442017,2579.21533203125,0.7347977757453918,0.0003,88699
15,3704,-4763.49282,5782,24.0,88896,65521.4921875,0.16801300644874573,2441.942626953125,0.73843914270401,0.0003,88795
15,3708,-4764.3940600000005,5790,24.0,88992,70831.203125,0.06432077288627625,2413.24609375,0.7398999929428101,0.0003,88891
15,3712,-4758.6520199999995,5798,24.0,89088,38890.1640625,0.2752740979194641,2320.799560546875,0.7390721440315247,0.0003,88987
15,3716,-4742.7202099999995,5809,24.0,89184,92676.421875,0.5126115083694458,2647.561767578125,0.7431524395942688,0.0003,89083
15,3720,-4753.39849,5816,24.0,89280,45142.08203125,-0.15128293633460999,2344.966796875,0.7415924668312073,0.0003,89179
15,3724,-4764.85438,5823,24.0,89376,38366.96484375,0.06372480094432831,2454.91943359375,0.7444447875022888,0.0003,89275
15,3728,-4775.944640000001,5830,24.0,89472,45075.734375,-0.11628226935863495,2447.6279296875,0.7463498711585999,0.0003,89371
15,3732,-4762.194820000001,5836,24.0,89568,49692.8046875,0.06107944995164871,2381.707763671875,0.7443844079971313,0.0003,89467
15,3736,-4790.67424,5845,24.0,89664,32646.30078125,-0.07666771113872528,2389.20263671875,0.7382954359054565,0.0003,89563
15,3740,-4786.54042,5853,24.0,89760,45594.8671875,-0.3701876103878021,2401.408203125,0.7349531054496765,0.0003,89659
15,3744,-4793.76703,5866,24.0,89856,51911.171875,-0.15441305935382843,2419.73974609375,0.7341196537017822,0.0003,89755
15,3748,-4778.0247,5874,24.0,89952,57381.46875,0.32075491547584534,2260.240234375,0.7320911288261414,0.0003,89851
15,3752,-4756.8703,5880,24.0,90048,70250.9375,0.4378577172756195,2493.439453125,0.7328823804855347,0.0003,89947
15,3756,-4760.691159999999,5891,24.0,90144,49598.52734375,-0.0017790831625461578,2410.049072265625,0.7343174815177917,0.0003,90043
15,3760,-4775.5242499999995,5897,24.0,90240,49355.390625,-0.13118059933185577,2368.665771484375,0.7350823283195496,0.0003,90139
15,3764,-4754.71761,5903,24.0,90336,51676.23828125,0.03656064718961716,2461.589599609375,0.7341956496238708,0.0003,90235
15,3768,-4756.623130000001,5910,24.0,90432,34264.9765625,-0.24989259243011475,2581.0244140625,0.7341651916503906,0.0003,90331
15,3772,-4753.2316900000005,5920,24.0,90528,78632.71875,-0.08420754969120026,2305.634033203125,0.7344027757644653,0.0003,90427
15,3776,-4747.01226,5928,24.0,90624,38557.2265625,0.49634507298469543,2339.55615234375,0.7332493662834167,0.0003,90523
15,3780,-4781.29796,5938,24.0,90720,34488.0625,-0.2507573366165161,2412.734619140625,0.736122727394104,0.0003,90619
15,3784,-4785.8006700000005,5943,24.0,90816,81631.875,-0.12555629014968872,2269.0263671875,0.7366268634796143,0.0003,90715
15,3788,-4783.42885,5950,24.0,90912,34867.3359375,0.33181267976760864,2405.297119140625,0.7345578074455261,0.0003,90811
15,3792,-4812.317499999999,5961,24.0,91008,49743.625,0.10514751076698303,2591.734130859375,0.7323136925697327,0.0003,90907
15,3796,-4791.69226,5974,24.0,91104,194521.765625,-0.32445836067199707,2415.602294921875,0.7282055020332336,0.0003,91003
15,3800,-4853.30817,5980,24.0,91200,31770.45703125,-0.3229103684425354,2520.09326171875,0.7296688556671143,0.0003,91099
15,3804,-4871.17724,5991,24.0,91296,63161.91015625,-0.022341646254062653,2502.408447265625,0.7294797897338867,0.0003,91195
15,3808,-4886.2854,6002,24.0,91392,53838.3984375,-0.33814579248428345,2422.0576171875,0.7297231554985046,0.0003,91291
15,3812,-4860.42579,6008,24.0,91488,42614.91796875,-0.22832714021205902,2422.229736328125,0.7264184951782227,0.0003,91387
15,3816,-4872.84384,6016,24.0,91584,69128.328125,-0.30612027645111084,2533.948486328125,0.7281559705734253,0.0003,91483
15,3820,-4881.205849999999,6029,24.0,91680,43041.4921875,-0.5603662729263306,2316.78173828125,0.7273603677749634,0.0003,91579
15,3824,-4855.723979999999,6037,24.0,91776,36458.3671875,-0.130197212100029,2342.995361328125,0.7248265147209167,0.0003,91675
15,3828,-4849.48117,6045,24.0,91872,41970.2734375,0.011783447116613388,2406.6845703125,0.7220255732536316,0.0003,91771
15,3832,-4876.22295,6055,24.0,91968,52762.8671875,0.20133373141288757,2557.584716796875,0.7192094326019287,0.0003,91867
15,3836,-4854.5248,6063,24.0,92064,631976.25,0.33873552083969116,2307.861328125,0.7192610502243042,0.0003,91963
15,3840,-4863.29858,6070,24.0,92160,39076.03125,-0.2553149461746216,2400.1826171875,0.7169245481491089,0.0003,92059
15,3844,-4868.56769,6076,24.0,92256,47840.171875,-0.02860124036669731,2494.19287109375,0.7147813439369202,0.0003,92155
15,3848,-4896.911,6082,24.0,92352,51207.640625,0.04076751321554184,2346.85302734375,0.714152991771698,0.0003,92251
15,3852,-4924.38912,6090,24.0,92448,70682.09375,-0.03381840139627457,2320.238037109375,0.7124463319778442,0.0003,92347
15,3856,-4953.97399,6097,24.0,92544,33093.3828125,0.06408561021089554,2405.324462890625,0.7137158513069153,0.0003,92443
15,3860,-4971.675120000001,6104,24.0,92640,36168.33984375,-0.35198652744293213,2289.00146484375,0.7218107581138611,0.0003,92539
15,3864,-4989.927729999999,6112,24.0,92736,48305.5,-0.2838394045829773,2310.718505859375,0.7245469093322754,0.0003,92635
15,3868,-5016.32292,6120,24.0,92832,77427.140625,0.34798625111579895,2352.2080078125,0.7210570573806763,0.0003,92731
15,3872,-5022.155500000001,6126,24.0,92928,45600.87890625,-0.048591498285532,2415.312744140625,0.7176924347877502,0.0003,92827
15,3876,-5025.172369999999,6134,24.0,93024,102710.625,0.19613879919052124,2556.688720703125,0.724168598651886,0.0003,92923
15,3880,-5011.8809,6140,24.0,93120,55270.015625,0.4524655044078827,2492.941162109375,0.725976824760437,0.0003,93019
15,3884,-4998.239100000001,6148,24.0,93216,38118.3046875,-0.01655508205294609,2288.56103515625,0.728797435760498,0.0003,93115
15,3888,-5003.900360000001,6158,24.0,93312,42768.57421875,0.154289111495018,2454.661376953125,0.7326050996780396,0.0003,93211
15,3892,-5005.81134,6167,24.0,93408,52874.2421875,0.20474722981452942,2474.19091796875,0.7281675338745117,0.0003,93307
15,3896,-5052.93702,6174,24.0,93504,62661.7734375,0.07902351766824722,2435.67578125,0.7310113310813904,0.0003,93403
15,3900,-5081.9545499999995,6181,24.0,93600,48963.984375,-0.49678584933280945,2411.402587890625,0.7263349294662476,0.0003,93499
15,3904,-5074.24629,6190,24.0,93696,45536.18359375,-0.28003355860710144,2290.623046875,0.7212429046630859,0.0003,93595
15,3908,-5055.826120000001,6198,24.0,93792,60833.6953125,-0.22286516427993774,2423.137451171875,0.7201941609382629,0.0003,93691
15,3912,-5094.057949999999,6206,24.0,93888,42784.6796875,0.08985091745853424,2481.06201171875,0.713039219379425,0.0003,93787
15,3916,-5095.75578,6214,24.0,93984,75595.15625,0.10500628501176834,2485.4365234375,0.7197840809822083,0.0003,93883
15,3920,-5083.93541,6223,24.0,94080,46886.625,-0.21278145909309387,2435.862060546875,0.7207376956939697,0.0003,93979
15,3924,-5064.38333,6235,24.0,94176,42134.51953125,-0.2565566897392273,2464.502197265625,0.7188171148300171,0.0003,94075
15,3928,-5030.198480000001,6247,24.0,94272,38242.0546875,-0.5645336508750916,2354.647216796875,0.7184631824493408,0.0003,94171
15,3932,-5043.614850000001,6255,24.0,94368,29639.6171875,-0.20034363865852356,2383.227783203125,0.716934323310852,0.0003,94267
15,3936,-5044.900789999999,6262,24.0,94464,41943.6796875,0.08765219151973724,2395.0419921875,0.7142810225486755,0.0003,94363
15,3940,-5077.416260000001,6268,24.0,94560,41904.1640625,0.34103167057037354,2332.8740234375,0.7150793671607971,0.0003,94459
15,3944,-5081.17187,6279,24.0,94656,64273.6796875,0.2820589542388916,2433.154541015625,0.7193549275398254,0.0003,94555
15,3948,-5104.55024,6287,24.0,94752,51261.89453125,0.07628081738948822,2412.7548828125,0.7178694009780884,0.0003,94651
15,3952,-5072.900680000001,6295,24.0,94848,96134.4609375,-0.0522034727036953,2488.12939453125,0.7184991240501404,0.0003,94747
15,3956,-5018.636520000001,6301,24.0,94944,27862.41796875,0.10586394369602203,2331.13037109375,0.7195320129394531,0.0003,94843
15,3960,-5013.71187,6307,24.0,95040,55827.6875,0.12305087596178055,2583.56787109375,0.7193130254745483,0.0003,94939
15,3964,-5008.364120000001,6315,24.0,95136,97380.5,-0.02479272335767746,2334.4287109375,0.7203735113143921,0.0003,95035
15,3968,-4969.00437,6329,24.0,95232,74561.65625,0.4470082223415375,2403.18603515625,0.7261332869529724,0.0003,95131
15,3972,-4969.985490000001,6337,24.0,95328,51197.890625,-0.18073874711990356,2500.25,0.7296904921531677,0.0003,95227
15,3976,-4995.44427,6347,24.0,95424,62265.53515625,-0.007213614881038666,2368.76904296875,0.7278497815132141,0.0003,95323
15,3980,-5019.381590000001,6355,24.0,95520,51391.9453125,0.13020838797092438,2374.28369140625,0.72929847240448,0.0003,95419
15,3984,-5053.39406,6363,24.0,95616,58507.81640625,-0.0557682029902935,2356.503173828125,0.7285270094871521,0.0003,95515
15,3988,-5088.516560000001,6371,24.0,95712,52016.6171875,0.28772059082984924,2477.4443359375,0.7308439016342163,0.0003,95611
15,3992,-5100.78874,6379,24.0,95808,70220.640625,-0.17132918536663055,2396.274169921875,0.7261641025543213,0.0003,95707
15,3996,-5059.95738,6388,24.0,95904,48243.6953125,-0.2431211918592453,2425.144775390625,0.7265044450759888,0.0003,95803
15,4000,-5012.32535,6398,24.0,96000,119377.75,0.34151047468185425,2541.58447265625,0.7270849943161011,0.0003,95899
15,4004,-5012.350020000001,6406,24.0,96096,40445.8046875,-0.37921398878097534,2414.0703125,0.7265605330467224,0.0003,95995
14,4008,-5035.738930000001,6414,24.0,96192,39813.9453125,-0.47015541791915894,2359.697998046875,0.7244763970375061,0.0003,96091
14,4012,-5011.78724,6424,24.0,96288,51107.46484375,0.2674230933189392,2536.790771484375,0.7192875742912292,0.0003,96187
14,4016,-5064.63781,6431,24.0,96384,44894.23828125,0.1145193949341774,2456.164306640625,0.7189123034477234,0.0003,96283
14,4020,-5077.015350000001,6440,24.0,96480,59613.7578125,0.08520225435495377,2490.09033203125,0.7201056480407715,0.0003,96379
14,4024,-5125.619430000001,6449,24.0,96576,51530.80859375,-0.0011139363050460815,2579.322998046875,0.724388599395752,0.0003,96475
14,4028,-5139.935320000001,6461,24.0,96672,53506.47265625,0.5624374747276306,2480.00048828125,0.7303885817527771,0.0003,96571
14,4032,-5099.88395,6472,24.0,96768,37865.4453125,-0.22724604606628418,2451.700439453125,0.7291091084480286,0.0003,96667
14,4036,-5119.367409999999,6483,24.0,96864,59696.11328125,-0.14914470911026,2327.718505859375,0.7286331653594971,0.0003,96763
14,4040,-5113.8818,6492,24.0,96960,58960.67578125,0.4170093834400177,2531.277099609375,0.7258185148239136,0.0003,96859
14,4044,-5135.65604,6499,24.0,97056,55518.890625,-0.07467672228813171,2421.75390625,0.7227513790130615,0.0003,96955
14,4048,-5071.47125,6508,24.0,97152,58132.8125,0.030043508857488632,2423.562744140625,0.7225075960159302,0.0003,97051
14,4052,-5124.80601,6518,24.0,97248,56065.20703125,0.32352155447006226,2453.31396484375,0.7235116362571716,0.0003,97147
14,4056,-5128.84624,6527,24.0,97344,65569.6875,0.36279377341270447,2556.773681640625,0.7291290760040283,0.0003,97243
14,4060,-5125.98779,6535,24.0,97440,52034.70703125,0.05581573396921158,2327.749755859375,0.7336735129356384,0.0003,97339
14,4064,-5137.65811,6541,24.0,97536,47292.78125,0.03930765390396118,2494.114501953125,0.7339919805526733,0.0003,97435
14,4068,-5136.341270000001,6548,24.0,97632,36518.65625,-0.1849958598613739,2449.097412109375,0.7332064509391785,0.0003,97531
14,4072,-5136.50666,6556,24.0,97728,39127.96875,0.1843327283859253,2406.296875,0.73536217212677,0.0003,97627
14,4076,-5105.0549599999995,6565,24.0,97824,67022.796875,0.030710872262716293,2523.76318359375,0.7370880842208862,0.0003,97723
14,4080,-5082.007560000001,6575,24.0,97920,632857.0625,-0.10792718082666397,2318.677978515625,0.7425258755683899,0.0003,97819
14,4084,-5091.33237,6581,24.0,98016,46261.53125,-0.11539875715970993,2415.031982421875,0.7470608353614807,0.0003,97915
14,4088,-5087.32014,6587,24.0,98112,50101.01171875,0.4663466513156891,2568.10400390625,0.7457767128944397,0.0003,98011
14,4092,-5110.103480000001,6595,24.0,98208,48252.4296875,0.3644825220108032,2457.065673828125,0.7446945905685425,0.0003,98107
14,4096,-5126.00102,6604,24.0,98304,353268.25,0.09439423680305481,2353.445556640625,0.7404735684394836,0.0003,98203
14,4100,-5142.24212,6611,24.0,98400,31156.1328125,-0.5930697917938232,2449.528076171875,0.7411896586418152,0.0003,98299
14,4104,-5170.3362,6623,24.0,98496,49599.21484375,0.09548032283782959,2449.91796875,0.7388254404067993,0.0003,98395
14,4108,-5161.86556,6641,24.0,98592,43951.5,0.06964802742004395,2425.48193359375,0.7370874285697937,0.0003,98491
14,4112,-5185.05645,6649,24.0,98688,67981.671875,0.3975743055343628,2495.11181640625,0.7382866144180298,0.0003,98587
14,4116,-5181.89825,6660,24.0,98784,48325.62109375,-0.22788666188716888,2503.12548828125,0.7384322881698608,0.0003,98683
14,4120,-5217.33224,6667,24.0,98880,90734.4609375,0.49523597955703735,2507.2578125,0.7352963089942932,0.0003,98779
14,4124,-5209.39912,6677,24.0,98976,49257.0625,-0.2734040319919586,2641.490478515625,0.7330719232559204,0.0003,98875
14,4128,-5225.17836,6689,24.0,99072,88977.328125,-0.11417224258184433,2512.47705078125,0.7321771383285522,0.0003,98971
14,4132,-5240.78365,6699,24.0,99168,47938.59765625,-0.09143583476543427,2316.6923828125,0.7272732853889465,0.0003,99067
14,4136,-5225.77556,6708,24.0,99264,104204.265625,-0.091633640229702,2455.719970703125,0.7302178144454956,0.0003,99163
14,4140,-5220.6551500000005,6720,24.0,99360,33816.25,-0.26595261693000793,2606.813232421875,0.7330267429351807,0.0003,99259
14,4144,-5245.60789,6734,24.0,99456,38502.1640625,-0.25970694422721863,2531.91162109375,0.7293482422828674,0.0003,99355
14,4148,-5259.75545,6740,24.0,99552,40623.484375,0.23522479832172394,2497.91064453125,0.7281534075737,0.0003,99451
14,4152,-5248.77814,6749,24.0,99648,50949.91796875,0.34156882762908936,2474.10107421875,0.7279404401779175,0.0003,99547
14,4156,-5268.56597,6758,24.0,99744,52381.484375,0.18435560166835785,2433.2548828125,0.7258279323577881,0.0003,99643
14,4160,-5284.50207,6764,24.0,99840,36714.89453125,0.11074351519346237,2517.154052734375,0.7303429841995239,0.0003,99739
14,4164,-5286.700069999999,6771,24.0,99936,48030.5703125,0.37755057215690613,2641.4931640625,0.7287331819534302,0.0003,99835
14,4168,-5345.08284,6777,24.0,100032,41819.2890625,0.036178454756736755,2268.151611328125,0.7350101470947266,0.0003,99931
14,4172,-5335.33534,6785,24.0,100128,39804.5546875,-0.2140694260597229,2447.4130859375,0.7327417135238647,0.0003,100027
14,4176,-5355.8930199999995,6793,24.0,100224,56810.3828125,-0.12386036664247513,2513.49560546875,0.7310851812362671,0.0003,100123
14,4180,-5321.582039999999,6808,24.0,100320,55017.8359375,0.03539205342531204,2512.5244140625,0.7312840819358826,0.0003,100219
14,4184,-5297.27899,6825,24.0,100416,47781.3515625,0.21811668574810028,2558.515869140625,0.7379129528999329,0.0003,100315
14,4188,-5314.8836999999985,6837,24.0,100512,59881.84765625,0.09131071716547012,2535.30126953125,0.7392037510871887,0.0003,100411
14,4192,-5293.499119999999,6847,24.0,100608,72227.890625,0.5587857365608215,2518.941162109375,0.7432697415351868,0.0003,100507
14,4196,-5303.01944,6857,24.0,100704,37274.7578125,-0.4405624568462372,2652.8720703125,0.744890570640564,0.0003,100603
14,4200,-5282.348129999999,6863,24.0,100800,68513.125,0.12846919894218445,2398.539306640625,0.7449260950088501,0.0003,100699
14,4204,-5335.12738,6869,24.0,100896,89303.1953125,0.0004287697374820709,2339.380859375,0.7515541315078735,0.0003,100795
14,4208,-5363.35924,6877,24.0,100992,54128.6875,-0.44369858503341675,2474.109375,0.7462376952171326,0.0003,100891
14,4212,-5402.846760000001,6883,24.0,101088,39224.8984375,-0.23144347965717316,2335.2294921875,0.7427502870559692,0.0003,100987
14,4216,-5374.5249699999995,6891,24.0,101184,65751.3125,0.5412732362747192,2506.65380859375,0.7444116473197937,0.0003,101083
14,4220,-5331.764639999999,6898,24.0,101280,124404.96875,-0.5104665756225586,2439.28369140625,0.747475266456604,0.0003,101179
14,4224,-5323.07837,6911,24.0,101376,52647.5390625,0.20869746804237366,2532.73095703125,0.7494379281997681,0.0003,101275
14,4228,-5303.15962,6918,24.0,101472,52613.1484375,-0.07287323474884033,2495.60302734375,0.7563169002532959,0.0003,101371
14,4232,-5326.4425,6927,24.0,101568,46685.81640625,-0.21130520105361938,2435.78955078125,0.755961000919342,0.0003,101467
14,4236,-5349.1848199999995,6937,24.0,101664,45905.9140625,-0.12236954271793365,2532.958740234375,0.7526289820671082,0.0003,101563
14,4240,-5349.62039,6945,24.0,101760,52596.5859375,0.02564360201358795,2405.025146484375,0.7529337406158447,0.0003,101659
14,4244,-5357.59778,6958,24.0,101856,38710.6484375,-0.1318909227848053,2512.093017578125,0.7580845952033997,0.0003,101755
14,4248,-5354.614830000001,6979,24.0,101952,52733.4609375,-0.037134528160095215,2346.969970703125,0.7626263499259949,0.0003,101851
14,4252,-5364.0973300000005,6990,24.0,102048,69126.0234375,0.27936267852783203,2582.39306640625,0.7609562277793884,0.0003,101947
14,4256,-5387.3332900000005,6997,24.0,102144,46457.2578125,-0.08249013870954514,2570.228271484375,0.7590322494506836,0.0003,102043
14,4260,-5382.23971,7004,24.0,102240,76075.7890625,-0.1156148761510849,2638.14404296875,0.7598031759262085,0.0003,102139
14,4264,-5409.872249999999,7010,24.0,102336,71017.5625,0.23705750703811646,2424.081787109375,0.7551470398902893,0.0003,102235
14,4268,-5389.9006500000005,7016,24.0,102432,40704.8203125,0.01888052001595497,2679.790283203125,0.752312421798706,0.0003,102331
14,4272,-5387.706640000001,7022,24.0,102528,41758.28125,-0.19563157856464386,2617.5791015625,0.7482381463050842,0.0003,102427
14,4276,-5414.049959999999,7028,24.0,102624,44557.0625,0.2390071153640747,2580.24169921875,0.7442020773887634,0.0003,102523
14,4280,-5455.29595,7035,24.0,102720,55716.4921875,-0.11894717812538147,2659.146484375,0.748810350894928,0.0003,102619
14,4284,-5460.638649999999,7042,24.0,102816,52936.2109375,-0.0841522067785263,2379.01318359375,0.7489949464797974,0.0003,102715
14,4288,-5405.158549999998,7050,24.0,102912,36421.5703125,-0.30653050541877747,2391.53369140625,0.7513975501060486,0.0003,102811
14,4292,-5454.8490600000005,7057,24.0,103008,56758.65625,0.04137929901480675,2516.13525390625,0.7539358735084534,0.0003,102907
14,4296,-5433.664820000001,7067,24.0,103104,74338.21875,-0.23141637444496155,2280.89794921875,0.7561036944389343,0.0003,103003
14,4300,-5473.94323,7079,24.0,103200,67048.015625,-0.04661968722939491,2441.6328125,0.7607632279396057,0.0003,103099
14,4304,-5420.48772,7088,24.0,103296,64759.60546875,0.06724600493907928,2494.964111328125,0.7691622376441956,0.0003,103195
14,4308,-5421.324380000001,7097,24.0,103392,47059.54296875,-0.4322916865348816,2495.98779296875,0.7712597250938416,0.0003,103291
14,4312,-5401.38076,7105,24.0,103488,53964.546875,-0.028386875987052917,2569.868408203125,0.7708434462547302,0.0003,103387
14,4316,-5381.899990000001,7110,24.0,103584,67671.0,0.21470282971858978,2434.2568359375,0.7694028615951538,0.0003,103483
14,4320,-5385.5132,7115,24.0,103680,52792.359375,-0.43039798736572266,2492.76416015625,0.7646141648292542,0.0003,103579
14,4324,-5410.5499,7121,24.0,103776,66519.734375,-0.5097761750221252,2385.98046875,0.7605644464492798,0.0003,103675
14,4328,-5443.671599999999,7129,24.0,103872,86924.328125,-0.23294207453727722,2549.11376953125,0.7534387707710266,0.0003,103771
14,4332,-5490.05012,7138,24.0,103968,61937.4140625,0.3274501860141754,2511.025634765625,0.7514211535453796,0.0003,103867
14,4336,-5497.551629999999,7147,24.0,104064,102570.8125,0.613889753818512,2740.62060546875,0.7506301999092102,0.0003,103963
14,4340,-5470.98781,7153,24.0,104160,51760.6875,-0.2760298550128937,2485.60693359375,0.7504602670669556,0.0003,104059
14,4344,-5387.47696,7162,24.0,104256,55523.96875,-0.2501324415206909,2550.99853515625,0.7521620988845825,0.0003,104155
14,4348,-5448.87237,7170,24.0,104352,46731.7265625,0.15596061944961548,2533.709228515625,0.7525145411491394,0.0003,104251
14,4352,-5414.817179999999,7180,24.0,104448,54714.67578125,0.07359039783477783,2446.571533203125,0.7505186200141907,0.0003,104347
14,4356,-5449.01576,7191,24.0,104544,45036.734375,0.37042778730392456,2526.94677734375,0.7520589232444763,0.0003,104443
14,4360,-5501.62529,7197,24.0,104640,77617.859375,0.5139554142951965,2356.84130859375,0.7499204874038696,0.0003,104539
14,4364,-5494.6038,7205,24.0,104736,68300.734375,0.624407172203064,2725.8603515625,0.7508407831192017,0.0003,104635
14,4368,-5500.930469999999,7210,24.0,104832,48090.9453125,-0.09014011174440384,2502.658203125,0.7549623250961304,0.0003,104731
14,4372,-5509.25566,7218,24.0,104928,70880.515625,-0.07472702860832214,2528.756591796875,0.7500509023666382,0.0003,104827
14,4376,-5488.79054,7225,24.0,105024,61961.5859375,0.01376255601644516,2602.48486328125,0.7494887113571167,0.0003,104923
14,4380,-5501.614210000001,7233,24.0,105120,104511.65625,0.5817534923553467,2373.814453125,0.7532447576522827,0.0003,105019
14,4384,-5484.791500000001,7247,24.0,105216,55163.640625,0.1421266496181488,2353.67529296875,0.7587393522262573,0.0003,105115
14,4388,-5543.1993299999995,7254,24.0,105312,54703.26953125,0.16727682948112488,2665.718017578125,0.7601462006568909,0.0003,105211
14,4392,-5480.69743,7260,24.0,105408,66432.359375,0.3697560727596283,2479.1337890625,0.7618902325630188,0.0003,105307
14,4396,-5517.725930000001,7266,24.0,105504,58997.171875,0.3066713213920593,2383.017822265625,0.7633043527603149,0.0003,105403
14,4400,-5508.72229,7273,24.0,105600,35522.9140625,-0.1187979206442833,2583.982177734375,0.761263906955719,0.0003,105499
14,4404,-5496.063620000002,7282,24.0,105696,92118.5625,0.11720534414052963,2414.822265625,0.7629321813583374,0.0003,105595
14,4408,-5453.9509,7292,24.0,105792,44441.8125,0.15040627121925354,2600.30029296875,0.7666796445846558,0.0003,105691
14,4412,-5489.73186,7298,24.0,105888,43319.98828125,-0.04552072659134865,2559.865966796875,0.7696716785430908,0.0003,105787
14,4416,-5504.2937,7308,24.0,105984,63324.6171875,0.05580146238207817,2549.736328125,0.7674335241317749,0.0003,105883
14,4420,-5500.519330000001,7318,24.0,106080,64143.2265625,0.2290833741426468,2561.64306640625,0.7656059265136719,0.0003,105979
14,4424,-5482.642650000002,7330,24.0,106176,62736.94921875,-0.4939473867416382,2410.2529296875,0.7693787813186646,0.0003,106075
14,4428,-5472.4402500000015,7335,24.0,106272,64936.4140625,-0.0040552616119384766,2686.37548828125,0.7738962173461914,0.0003,106171
14,4432,-5451.143210000001,7344,24.0,106368,39770.4296875,-0.1283639371395111,2495.87841796875,0.7745015025138855,0.0003,106267
14,4436,-5389.87228,7353,24.0,106464,82438.3125,-0.014341961592435837,2519.263427734375,0.7801482677459717,0.0003,106363
14,4440,-5441.48698,7363,24.0,106560,36439.484375,-0.1295730024576187,2487.427978515625,0.7843848466873169,0.0003,106459
14,4444,-5461.035180000001,7372,24.0,106656,47341.8828125,-0.01478339359164238,2556.42724609375,0.7835870981216431,0.0003,106555
14,4448,-5459.15377,7381,24.0,106752,73243.515625,-0.06875886023044586,2577.012451171875,0.7812850475311279,0.0003,106651
14,4452,-5445.86457,7399,24.0,106848,50994.7890625,-0.1513289213180542,2453.473388671875,0.7860207557678223,0.0003,106747
