train/step_size,rollout/return_std,time/time_elapsed,train/delta_std,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/iterations
0.003720420878380537,0.6719668507575989,11227,0.05,607872,54,24.0,0.02,641.828125,1582
3.7975780287524685e-05,65.83142852783203,11234,0.05,608256,54,24.0,0.02,625.505625,1583
0.002736999886110425,0.9134086966514587,11241,0.05,608640,54,24.0,0.02,641.60375,1584
0.0001881752541521564,13.285487174987793,11248,0.05,609024,54,24.0,0.02,638.75,1585
0.00019090504792984575,13.095515251159668,11255,0.05,609408,54,24.0,0.02,638.608125,1586
0.0004883332294411957,5.119454860687256,11262,0.05,609792,54,24.0,0.02,640.548125,1587
0.013774214312434196,0.1814984232187271,11269,0.05,610176,54,24.0,0.02,642.03675,1588
0.0007499882485717535,3.3333852291107178,11276,0.05,610560,54,24.0,0.02,641.033125,1589
0.24373288452625275,0.01025700569152832,11283,0.05,610944,54,24.0,0.02,642.0862500000001,1590
0.00018811694462783635,13.289605140686035,11290,0.05,611328,54,24.0,0.02,638.548125,1591
0.002289345720782876,1.0920149087905884,11297,0.05,611712,54,24.0,0.02,641.575625,1592
0.00019050513219553977,13.123004913330078,11304,0.05,612096,54,24.0,0.02,638.80125,1593
0.18615342676639557,0.013429657556116581,11311,0.05,612480,54,24.0,0.02,642.0825,1594
0.0023433989845216274,1.066826343536377,11318,0.05,612864,54,24.0,0.02,641.600625,1595
0.014669508673250675,0.17042140662670135,11325,0.05,613248,54,24.0,0.02,642.0350000000001,1596
0.0004308603529352695,5.802343845367432,11332,0.05,613632,54,24.0,0.02,640.2425000000001,1597
0.003899011528119445,0.6411880254745483,11339,0.05,614016,54,24.0,0.02,641.915625,1598
0.0001860212069004774,13.439327239990234,11347,0.05,614400,54,24.0,0.02,638.4775,1599
0.0026284519117325544,0.9511300921440125,11353,0.05,614784,54,24.0,0.02,641.7225000000001,1600
1.1152821571158711e-05,224.15850830078125,11360,0.05,615168,54,24.0,0.02,585.6475,1601
0.015150719322264194,0.165008544921875,11368,0.05,615552,54,24.0,0.02,642.0487499999999,1602
3.9624206692678854e-05,63.092742919921875,11374,0.05,615936,54,24.0,0.02,624.7325000000001,1603
0.0009092416148632765,2.7495439052581787,11382,0.05,616320,54,24.0,0.02,640.77875,1604
3.817849938059226e-05,65.48188018798828,11388,0.05,616704,54,24.0,0.02,624.77125,1605
0.0006113567505963147,4.0892653465271,11396,0.05,617088,54,24.0,0.02,640.2706250000001,1606
0.0007236429373733699,3.454742193222046,11403,0.05,617472,54,24.0,0.02,640.795625,1607
0.0005092762876302004,4.908926486968994,11410,0.05,617856,54,24.0,0.02,640.4241875,1608
0.0038978804368525743,0.6413740515708923,11417,0.05,618240,54,24.0,0.02,641.9137499999999,1609
0.03107149712741375,0.08045946061611176,11424,0.05,618624,54,24.0,0.02,642.0606250000001,1610
0.20652057230472565,0.012105206958949566,11431,0.05,619008,54,24.0,0.02,642.084375,1611
0.0005022504483349621,4.977596282958984,11438,0.05,619392,54,24.0,0.02,639.501875,1612
0.005859644152224064,0.4266469478607178,11445,0.05,619776,54,24.0,0.02,641.8837500000001,1613
0.00019082090875599533,13.101288795471191,11452,0.05,620160,54,24.0,0.02,638.709375,1614
0.00938329752534628,0.26643073558807373,11459,0.05,620544,54,24.0,0.02,641.9925000000001,1615
2.890574251068756e-05,86.48800659179688,11466,0.05,620928,54,24.0,0.02,620.4093750000001,1616
1.1230356903979555e-05,222.6109161376953,11473,0.05,621312,54,24.0,0.02,586.225625,1617
0.00019718380644917488,12.678525924682617,11480,0.05,621696,54,24.0,0.02,637.5777499999999,1618
1.756264282448683e-05,142.34759521484375,11487,0.05,622080,54,24.0,0.02,603.9124999999999,1619
3.7873956898692995e-05,66.00841522216797,11494,0.05,622464,54,24.0,0.02,624.72125,1620
0.0028828235808759928,0.8672052025794983,11501,0.05,622848,54,24.0,0.02,641.64375,1621
0.0007264968007802963,3.441171169281006,11508,0.05,623232,54,24.0,0.02,641.126875,1622
0.0026094040367752314,0.958073079586029,11515,0.05,623616,54,24.0,0.02,641.689375,1623
0.01108919270336628,0.22544459998607635,11522,0.05,624000,54,24.0,0.02,642.0074999999999,1624
0.00012838005204685032,19.473430633544922,11529,0.05,624384,54,24.0,0.02,634.64125,1625
0.000939211284276098,2.6618075370788574,11536,0.05,624768,54,24.0,0.02,641.329375,1626
0.37066957354545593,0.00674442620947957,11543,0.05,625152,54,24.0,0.02,642.0916875,1627
0.0005087909521535039,4.913609504699707,11551,0.05,625536,54,24.0,0.02,640.69875,1628
0.001710896729491651,1.4612218141555786,11558,0.05,625920,54,24.0,0.02,641.09875,1629
0.00019049065303988755,13.124003410339355,11565,0.05,626304,54,24.0,0.02,638.8050000000001,1630
0.0007778798462823033,3.2138636112213135,11572,0.05,626688,54,24.0,0.02,640.1675,1631
1.638283720239997e-05,152.59872436523438,11580,0.05,627072,54,24.0,0.02,600.4725000000001,1632
0.000614810036495328,4.066296577453613,11587,0.05,627456,54,24.0,0.02,639.958625,1633
0.001054007327184081,2.3718998432159424,11594,0.05,627840,54,24.0,0.02,641.151875,1634
0.000915217213332653,2.7315917015075684,11601,0.05,628224,54,24.0,0.02,641.115,1635
0.0039009605534374714,0.6408676505088806,11608,0.05,628608,54,24.0,0.02,641.911875,1636
0.0010169821325689554,2.4582531452178955,11615,0.05,628992,54,24.0,0.02,640.6275,1637
0.002361033111810684,1.0588583946228027,11622,0.05,629376,54,24.0,0.02,641.626375,1638
3.8100220990600064e-05,65.61641693115234,11629,0.05,629760,54,24.0,0.02,617.276875,1639
0.0009275890770368278,2.6951587200164795,11636,0.05,630144,54,24.0,0.02,641.2581250000001,1640
0.02045537903904915,0.12221711128950119,11643,0.05,630528,54,24.0,0.02,642.1123749999999,1641
0.0001229488116223365,20.33366584777832,11650,0.05,630912,54,24.0,0.02,634.31,1642
0.00018681555229704827,13.382183074951172,11657,0.05,631296,54,24.0,0.02,637.871875,1643
0.00013775673869531602,18.147932052612305,11664,0.05,631680,54,24.0,0.02,634.853125,1644
0.0024567910004407167,1.017587423324585,11671,0.05,632064,54,24.0,0.02,641.565625,1645
0.002445052145048976,1.0224729776382446,11678,0.05,632448,54,24.0,0.02,641.5775000000001,1646
1.6013078493415378e-05,156.12237548828125,11685,0.05,632832,54,24.0,0.02,598.9200000000001,1647
3.918871152563952e-05,63.793880462646484,11692,0.05,633216,54,24.0,0.02,625.7587500000001,1648
0.0010052836732938886,2.4868597984313965,11699,0.05,633600,54,24.0,0.02,641.001875,1649
0.0027007590979337692,0.925665557384491,11706,0.05,633984,54,24.0,0.02,641.79375,1650
0.0001826480292947963,13.68752670288086,11713,0.05,634368,54,24.0,0.02,636.625,1651
0.0005510710761882365,4.536619663238525,11721,0.05,634752,54,24.0,0.02,640.57275,1652
0.025251440703868866,0.09900412708520889,11728,0.05,635136,54,24.0,0.02,642.0118749999999,1653
0.00014029756130184978,17.81926918029785,11735,0.05,635520,54,24.0,0.02,634.51625,1654
0.0014615963445976377,1.7104583978652954,11742,0.05,635904,54,24.0,0.02,641.298125,1655
0.0022736284881830215,1.0995638370513916,11749,0.05,636288,54,24.0,0.02,641.659375,1656
0.00019058554607909173,13.11746883392334,11756,0.05,636672,54,24.0,0.02,638.78,1657
0.00018777600780595094,13.31373405456543,11764,0.05,637056,54,24.0,0.02,637.6112499999999,1658
0.0022794706746935844,1.0967457294464111,11771,0.05,637440,54,24.0,0.02,641.4356250000001,1659
3.940098758903332e-05,63.45018005371094,11778,0.05,637824,54,24.0,0.02,625.474375,1660
0.012103784829378128,0.2065468281507492,11785,0.05,638208,54,24.0,0.02,642.0225,1661
0.16248992085456848,0.015385444276034832,11793,0.05,638592,54,24.0,0.02,642.073125,1662
0.0039052977226674557,0.6401559114456177,11800,0.05,638976,54,24.0,0.02,641.9200000000001,1663
0.0007338266586884856,3.4067986011505127,11807,0.05,639360,54,24.0,0.02,640.834375,1664
6.0941101764910854e-06,410.2321472167969,11814,0.05,639744,54,24.0,0.02,496.33500000000004,1665
0.0006821394781582057,3.6649394035339355,11821,0.05,640128,54,24.0,0.02,640.69625,1666
0.0001894400193123147,13.196788787841797,11828,0.05,640512,54,24.0,0.02,637.92125,1667
0.0003328432503622025,7.511043071746826,11836,0.05,640896,54,24.0,0.02,639.471875,1668
0.16248992085456848,0.015385444276034832,11843,0.05,641280,54,24.0,0.02,642.076875,1669
0.01286836713552475,0.19427472352981567,11850,0.05,641664,54,24.0,0.02,642.0375,1670
0.18434864282608032,0.013561136089265347,11857,0.05,642048,54,24.0,0.02,642.0826875,1671
0.0005926283192820847,4.218495845794678,11864,0.05,642432,54,24.0,0.02,640.501875,1672
7.108205409167567e-06,351.7062072753906,11872,0.05,642816,54,24.0,0.02,512.05575,1673
0.33300185203552246,0.007507340982556343,11879,0.05,643200,54,24.0,0.02,642.088125,1674
0.0009269681177102029,2.6969640254974365,11886,0.05,643584,54,24.0,0.02,640.969375,1675
0.0007289308123290539,3.429680347442627,11893,0.05,643968,54,24.0,0.02,641.059375,1676
0.21571451425552368,0.011589267291128635,11900,0.05,644352,54,24.0,0.02,642.0873750000001,1677
2.688092899916228e-05,93.00273895263672,11908,0.05,644736,54,24.0,0.02,608.033125,1678
0.0034550498239696026,0.7235783934593201,11915,0.05,645120,54,24.0,0.02,641.815625,1679
7.674724656681065e-06,325.74456787109375,11922,0.05,645504,54,24.0,0.02,559.27175,1680
0.0028527819085866213,0.876337468624115,11929,0.05,645888,54,24.0,0.02,641.745625,1681
0.0009225942776538432,2.709749937057495,11936,0.05,646272,54,24.0,0.02,641.1956250000001,1682
0.0034957933239638805,0.7151451110839844,11943,0.05,646656,54,24.0,0.02,641.81375,1683
2.8148484489065595e-05,88.81472778320312,11951,0.05,647040,54,24.0,0.02,619.0562500000001,1684
0.0010651908814907074,2.346997022628784,11958,0.05,647424,54,24.0,0.02,641.348125,1685
0.0001861593482317403,13.429354667663574,11965,0.05,647808,54,24.0,0.02,637.579375,1686
0.0005842045648023486,4.279322624206543,11972,0.05,648192,54,24.0,0.02,640.315,1687
0.00010998807556461543,22.729736328125,11979,0.05,648576,54,24.0,0.02,633.171625,1688
0.0008713935385458171,2.8689675331115723,11986,0.05,648960,54,24.0,0.02,640.863375,1689
0.000940584228374064,2.6579222679138184,11993,0.05,649344,54,24.0,0.02,641.0575,1690
0.0038053016178309917,0.6569780111312866,12001,0.05,649728,54,24.0,0.02,641.859375,1691
0.00019066614913754165,13.111923217773438,12008,0.05,650112,54,24.0,0.02,638.754375,1692
0.003461973275989294,0.7221313714981079,12015,0.05,650496,54,24.0,0.02,641.8118750000001,1693
0.18615546822547913,0.013429509475827217,12022,0.05,650880,54,24.0,0.02,642.0825,1694
0.008452917449176311,0.2957557439804077,12029,0.05,651264,54,24.0,0.02,641.93375,1695
0.00011942537094000727,20.933574676513672,12036,0.05,651648,54,24.0,0.02,631.6375,1696
0.0028654697816818953,0.8724571466445923,12044,0.05,652032,54,24.0,0.02,641.749375,1697
0.000612319796346128,4.082833766937256,12051,0.05,652416,54,24.0,0.02,640.605625,1698
0.0001795330026652664,13.925016403198242,12058,0.05,652800,54,24.0,0.02,636.8943750000001,1699
0.0001885464007500559,13.2593355178833,12065,0.05,653184,54,24.0,0.02,638.51625,1700
9.179654625768308e-06,272.3414001464844,12072,0.05,653568,54,24.0,0.02,518.554375,1701
0.012622366659343243,0.1980609893798828,12079,0.05,653952,54,24.0,0.02,642.0237500000001,1702
20000.0,0.0,12086,0.05,654336,54,24.0,0.02,642.09,1703
0.00010051530261989683,24.87183380126953,12094,0.05,654720,54,24.0,0.02,628.7349999999999,1704
0.00017526706506032497,14.263945579528809,12101,0.05,655104,54,24.0,0.02,636.409375,1705
0.0010940477950498462,2.2850918769836426,12108,0.05,655488,54,24.0,0.02,641.3625,1706
0.0038361516781151295,0.651694655418396,12115,0.05,655872,54,24.0,0.02,641.83375,1707
0.00011840303341159597,21.11432456970215,12122,0.05,656256,54,24.0,0.02,630.55625,1708
1.889030318125151e-05,132.34303283691406,12129,0.05,656640,54,24.0,0.02,608.734375,1709
0.002437023678794503,1.0258413553237915,12136,0.05,657024,54,24.0,0.02,641.506875,1710
0.00905680749565363,0.276035338640213,12143,0.05,657408,54,24.0,0.02,641.986875,1711
0.009526422247290611,0.2624278962612152,12150,0.05,657792,54,24.0,0.02,641.98125,1712
0.0009979520691558719,2.505129814147949,12157,0.05,658176,54,24.0,0.02,641.2975,1713
0.0007254205993376672,3.4462759494781494,12164,0.05,658560,54,24.0,0.02,641.023375,1714
0.16248992085456848,0.015385444276034832,12171,0.05,658944,54,24.0,0.02,642.073125,1715
0.00019103416707366705,13.086664199829102,12179,0.05,659328,54,24.0,0.02,638.6287500000001,1716
0.003794520627707243,0.6588445901870728,12186,0.05,659712,54,24.0,0.02,641.873125,1717
0.0006539404857903719,3.8229775428771973,12193,0.05,660096,54,24.0,0.02,640.2800000000001,1718
0.0014045563293620944,1.779921293258667,12201,0.05,660480,54,24.0,0.02,641.573125,1719
3.871506851282902e-05,64.5743408203125,12208,0.05,660864,54,24.0,0.02,625.93375,1720
6.136154752311995e-06,407.4212646484375,12215,0.05,661248,54,24.0,0.02,492.76000000000005,1721
0.031388357281684875,0.0796472430229187,12222,0.05,661632,54,24.0,0.02,642.056875,1722
0.0003233776078559458,7.730899333953857,12229,0.05,662016,54,24.0,0.02,639.986875,1723
0.00018885335884988308,13.237783432006836,12236,0.05,662400,54,24.0,0.02,638.256875,1724
0.0014071810292080045,1.7766014337539673,12243,0.05,662784,54,24.0,0.02,641.4275,1725
1.680559762462508e-05,148.7599639892578,12251,0.05,663168,54,24.0,0.02,585.4100000000001,1726
0.00017869152361527085,13.990591049194336,12258,0.05,663552,54,24.0,0.02,636.766875,1727
0.00019094110757578164,13.09304141998291,12265,0.05,663936,54,24.0,0.02,638.22875,1728
7.4984945968026295e-06,333.4002380371094,12272,0.05,664320,54,24.0,0.02,523.8299999999999,1729
0.00039616727735847235,6.310465335845947,12279,0.05,664704,54,24.0,0.02,640.083125,1730
0.010080571286380291,0.24800169467926025,12286,0.05,665088,54,24.0,0.02,641.9825,1731
2.9352220735745504e-05,85.17243194580078,12293,0.05,665472,54,24.0,0.02,616.486875,1732
0.00013681147538591176,18.2733211517334,12301,0.05,665856,54,24.0,0.02,634.51375,1733
0.0005675643333233893,4.404787063598633,12308,0.05,666240,54,24.0,0.02,640.3545,1734
0.0021394696086645126,1.1685137748718262,12315,0.05,666624,54,24.0,0.02,641.569375,1735
0.0001367658405797556,18.2794189453125,12322,0.05,667008,54,24.0,0.02,636.90875,1736
0.0008995773969218135,2.7790822982788086,12329,0.05,667392,54,24.0,0.02,641.1481249999999,1737
0.00018911199003923684,13.219679832458496,12337,0.05,667776,54,24.0,0.02,638.311875,1738
8.398712452617474e-06,297.6646728515625,12344,0.05,668160,54,24.0,0.02,566.110625,1739
0.0028247120790183544,0.8850458264350891,12352,0.05,668544,54,24.0,0.02,641.616875,1740
0.004840696230530739,0.5164545178413391,12359,0.05,668928,54,24.0,0.02,641.8267500000001,1741
0.00833324808627367,0.30000293254852295,12366,0.05,669312,54,24.0,0.02,641.8831250000001,1742
0.00011839893704745919,21.115055084228516,12374,0.05,669696,54,24.0,0.02,632.1466875000001,1743
0.00019147922284901142,13.056245803833008,12381,0.05,670080,54,24.0,0.02,638.43375,1744
0.0004907909315079451,5.093818664550781,12388,0.05,670464,54,24.0,0.02,639.681875,1745
0.0026277590077370405,0.9513808488845825,12395,0.05,670848,54,24.0,0.02,641.7268750000001,1746
0.011987920850515366,0.20854312181472778,12403,0.05,671232,54,24.0,0.02,641.99875,1747
8.269127647508867e-06,302.329345703125,12410,0.05,671616,54,24.0,0.02,566.475,1748
0.04107172414660454,0.0608689971268177,12417,0.05,672000,54,24.0,0.02,642.06125,1749
0.0007277144468389452,3.435413360595703,12425,0.05,672384,54,24.0,0.02,641.0081250000001,1750
0.00016209023306146264,15.423508644104004,12432,0.05,672768,54,24.0,0.02,638.2181250000001,1751
2.6818619517143816e-05,93.21881103515625,12439,0.05,673152,54,24.0,0.02,606.93875,1752
7.889653375059424e-07,3168.70703125,12446,0.05,673536,54,24.0,0.02,-150.30874999999986,1753
0.012549929320812225,0.19920417666435242,12453,0.05,673920,54,24.0,0.02,642.02,1754
1.7364041923428886e-05,143.97569274902344,12460,0.05,674304,54,24.0,0.02,606.05875,1755
0.0007237170939333737,3.454387903213501,12467,0.05,674688,54,24.0,0.02,641.201875,1756
0.012661193497478962,0.19745361804962158,12474,0.05,675072,54,24.0,0.02,642.014375,1757
3.082490366068669e-05,81.10325622558594,12482,0.05,675456,54,24.0,0.02,620.75175,1758
0.002225713338702917,1.1232352256774902,12488,0.05,675840,54,24.0,0.02,641.55375,1759
0.012074603699147701,0.2070460021495819,12496,0.05,676224,54,24.0,0.02,642.0243750000001,1760
0.16121557354927063,0.015507061965763569,12503,0.05,676608,54,24.0,0.02,642.075,1761
3.668837280201842e-06,681.414794921875,12510,0.05,676992,54,24.0,0.02,467.461875,1762
0.16650229692459106,0.015014681965112686,12517,0.05,677376,54,24.0,0.02,642.07875,1763
0.00018966669449582696,13.18101692199707,12525,0.05,677760,54,24.0,0.02,638.145625,1764
0.0037874749395996332,0.6600702404975891,12532,0.05,678144,54,24.0,0.02,641.840625,1765
0.012441720813512802,0.2009367197751999,12539,0.05,678528,54,24.0,0.02,642.031875,1766
0.00019051240815315396,13.122505187988281,12546,0.05,678912,54,24.0,0.02,638.799375,1767
0.002416337141767144,1.0346237421035767,12553,0.05,679296,54,24.0,0.02,641.6018750000001,1768
0.0001830053806770593,13.660799980163574,12560,0.05,679680,54,24.0,0.02,637.610625,1769
0.0004841686168219894,5.163490295410156,12567,0.05,680064,54,24.0,0.02,639.5143750000001,1770
0.009451761841773987,0.26450082659721375,12574,0.05,680448,54,24.0,0.02,641.986875,1771
0.0035739829763770103,0.6994995474815369,12582,0.05,680832,54,24.0,0.02,641.7921875,1772
9.795235200726893e-07,2552.26123046875,12589,0.05,681216,54,24.0,0.02,3.295000000000016,1773
0.00024231526185758412,10.317137718200684,12595,0.05,681600,54,24.0,0.02,639.22625,1774
0.003798075020313263,0.6582280397415161,12602,0.05,681984,54,24.0,0.02,641.87125,1775
0.00909994076937437,0.274726927280426,12609,0.05,682368,54,24.0,0.02,641.983125,1776
0.16650229692459106,0.015014681965112686,12616,0.05,682752,54,24.0,0.02,642.07875,1777
0.0001881394855445251,13.288013458251953,12624,0.05,683136,54,24.0,0.02,638.76,1778
1.516015163360862e-05,164.906005859375,12631,0.05,683520,54,24.0,0.02,600.8575000000001,1779
0.01286836713552475,0.19427472352981567,12638,0.05,683904,54,24.0,0.02,642.0375,1780
3.658821515273303e-05,68.32801055908203,12645,0.05,684288,54,24.0,0.02,625.0,1781
0.1739053726196289,0.014375508762896061,12652,0.05,684672,54,24.0,0.02,642.080625,1782
0.20651915669441223,0.012105288915336132,12659,0.05,685056,54,24.0,0.02,642.084375,1783
20000.0,0.0,12666,0.05,685440,54,24.0,0.02,642.09,1784
7.889811968198046e-07,3168.643310546875,12673,0.05,685824,54,24.0,0.02,-150.54937499999994,1785
0.012894677929580212,0.19387832283973694,12680,0.05,686208,54,24.0,0.02,642.035625,1786
0.0007193809724412858,3.475209951400757,12688,0.05,686592,54,24.0,0.02,641.061875,1787
0.0035760982427746058,0.6990857720375061,12695,0.05,686976,54,24.0,0.02,641.9112500000001,1788
0.009974369779229164,0.2506422698497772,12702,0.05,687360,54,24.0,0.02,641.9925000000001,1789
0.012922447174787521,0.19346167147159576,12709,0.05,687744,54,24.0,0.02,642.03375,1790
0.0035760982427746058,0.6990857720375061,12716,0.05,688128,54,24.0,0.02,641.9112500000001,1791
0.00014060050307307392,17.780874252319336,12723,0.05,688512,54,24.0,0.02,636.97,1792
0.1739053726196289,0.014375508762896061,12730,0.05,688896,54,24.0,0.02,642.080625,1793
0.0009370229090563953,2.6680240631103516,12737,0.05,689280,54,24.0,0.02,641.3143749999999,1794
0.00018577380978967994,13.45722484588623,12744,0.05,689664,54,24.0,0.02,637.3356249999999,1795
7.889819926276687e-07,3168.64013671875,12751,0.05,690048,54,24.0,0.02,-150.56187499999993,1796
0.01246898714452982,0.2004973143339157,12759,0.05,690432,54,24.0,0.02,642.03,1797
0.0008820218499749899,2.8343966007232666,12766,0.05,690816,54,24.0,0.02,641.215,1798
0.012019998393952847,0.20798657834529877,12773,0.05,691200,54,24.0,0.02,642.028125,1799
0.009526422247290611,0.2624278962612152,12780,0.05,691584,54,24.0,0.02,641.98125,1800
0.16121557354927063,0.015507061965763569,12788,0.05,691968,54,24.0,0.02,642.075,1801
0.04575046896934509,0.05464411899447441,12795,0.05,692352,54,24.0,0.02,642.06875,1802
0.003583440324291587,0.6976534128189087,12802,0.05,692736,54,24.0,0.02,641.905625,1803
3.268888121965574e-06,764.7860107421875,12809,0.05,693120,54,24.0,0.02,383.95000000000005,1804
0.17390620708465576,0.01437543984502554,12817,0.05,693504,54,24.0,0.02,642.080625,1805
0.003896303940564394,0.6416335701942444,12824,0.05,693888,54,24.0,0.02,641.9258125,1806
0.015248754061758518,0.1639477014541626,12831,0.05,694272,54,24.0,0.02,642.043125,1807
0.0021709457505494356,1.1515716314315796,12839,0.05,694656,54,24.0,0.02,641.7406249999999,1808
0.33300185203552246,0.007507340982556343,12846,0.05,695040,54,24.0,0.02,642.088125,1809
0.3329959809780121,0.0075074732303619385,12854,0.05,695424,54,24.0,0.02,642.088125,1810
0.000712947512511164,3.5065691471099854,12862,0.05,695808,54,24.0,0.02,641.05625,1811
0.0069525889120996,0.3595781624317169,12869,0.05,696192,54,24.0,0.02,641.9981250000001,1812
0.33300185203552246,0.007507340982556343,12877,0.05,696576,54,24.0,0.02,642.088125,1813
0.01178258378058672,0.21217744052410126,12884,0.05,696960,54,24.0,0.02,642.014625,1814
0.04021225869655609,0.06216996908187866,12892,0.05,697344,54,24.0,0.02,642.06875,1815
0.24373288452625275,0.01025700569152832,12899,0.05,697728,54,24.0,0.02,642.0862500000001,1816
0.00018877530237659812,13.243257522583008,12907,0.05,698112,54,24.0,0.02,637.6543750000001,1817
0.00383076723664999,0.6526106595993042,12914,0.05,698496,54,24.0,0.02,641.888125,1818
0.003466241993010044,0.7212420701980591,12921,0.05,698880,54,24.0,0.02,641.70625,1819
0.008706973865628242,0.2871260344982147,12929,0.05,699264,54,24.0,0.02,641.956875,1820
0.33300185203552246,0.007507340982556343,12936,0.05,699648,54,24.0,0.02,642.088125,1821
0.0038910387083888054,0.6425018310546875,12943,0.05,700032,54,24.0,0.02,641.9293749999999,1822
0.0009368336759507656,2.6685631275177,12950,0.05,700416,54,24.0,0.02,641.378125,1823
0.04543811082839966,0.055019766092300415,12957,0.05,700800,54,24.0,0.02,642.074375,1824
0.015150719322264194,0.165008544921875,12965,0.05,701184,54,24.0,0.02,642.0487499999999,1825
0.003754908451810479,0.665795087814331,12972,0.05,701568,54,24.0,0.02,641.83125,1826
0.011089193634688854,0.22544458508491516,12979,0.05,701952,54,24.0,0.02,642.0074999999999,1827
0.0035012352745980024,0.7140336036682129,12987,0.05,702336,54,24.0,0.02,641.86625,1828
0.002854833612218499,0.8757076263427734,12994,0.05,702720,54,24.0,0.02,641.763125,1829
0.003571365727111697,0.70001220703125,13001,0.05,703104,54,24.0,0.02,641.915,1830
0.24373288452625275,0.01025700569152832,13009,0.05,703488,54,24.0,0.02,642.0862500000001,1831
0.0014056538930162787,1.7785314321517944,13016,0.05,703872,54,24.0,0.02,641.5018749999999,1832
20000.0,0.0,13024,0.05,704256,54,24.0,0.02,642.09,1833
0.0038910387083888054,0.6425018310546875,13031,0.05,704640,54,24.0,0.02,641.9293749999999,1834
0.00019169467850588262,13.041571617126465,13038,0.05,705024,54,24.0,0.02,638.3875,1835
0.002591609489172697,0.9646512866020203,13046,0.05,705408,54,24.0,0.02,641.611875,1836
0.012820023111999035,0.19500732421875,13053,0.05,705792,54,24.0,0.02,642.04125,1837
0.0027182805351912975,0.91969895362854,13060,0.05,706176,54,24.0,0.02,641.75375,1838
0.0007258520927280188,3.444227695465088,13068,0.05,706560,54,24.0,0.02,641.1275,1839
0.00013771571684628725,18.153337478637695,13076,0.05,706944,54,24.0,0.02,635.3712499999999,1840
0.006144593935459852,0.4068616032600403,13083,0.05,707328,54,24.0,0.02,641.902375,1841
0.002163340337574482,1.1556202173233032,13090,0.05,707712,54,24.0,0.02,641.6215625,1842
0.0007239069091156125,3.4534823894500732,13098,0.05,708096,54,24.0,0.02,641.1975000000001,1843
0.0008646332425996661,2.8913991451263428,13105,0.05,708480,54,24.0,0.02,640.888125,1844
20000.0,0.0,13113,0.05,708864,54,24.0,0.02,642.09,1845
3.781088889809325e-05,66.11851501464844,13120,0.05,709248,54,24.0,0.02,625.2445,1846
0.003579073352739215,0.6985046863555908,13128,0.05,709632,54,24.0,0.02,641.9012500000001,1847
20000.0,0.0,13135,0.05,710016,54,24.0,0.02,642.09,1848
0.0028528275433927774,0.8763234615325928,13142,0.05,710400,54,24.0,0.02,641.719375,1849
0.0027729785069823265,0.9015575647354126,13149,0.05,710784,54,24.0,0.02,641.661875,1850
0.00018838397227227688,13.270767211914062,13156,0.05,711168,54,24.0,0.02,638.505,1851
0.003977978136390448,0.6284598112106323,13163,0.05,711552,54,24.0,0.02,641.82875,1852
0.0005379776703193784,4.647032737731934,13170,0.05,711936,54,24.0,0.02,640.5775000000001,1853
1.014244571706513e-05,246.4888458251953,13177,0.05,712320,54,24.0,0.02,580.453125,1854
0.0013199672102928162,1.8939863443374634,13184,0.05,712704,54,24.0,0.02,641.565,1855
0.0037977038882672787,0.6582923531532288,13191,0.05,713088,54,24.0,0.02,641.8787500000001,1856
0.0010292681399732828,2.42891001701355,13198,0.05,713472,54,24.0,0.02,640.7537500000001,1857
0.012194434180855751,0.20501144230365753,13205,0.05,713856,54,24.0,0.02,641.965,1858
0.045484840869903564,0.054963234812021255,13213,0.05,714240,54,24.0,0.02,642.0725,1859
0.1739053726196289,0.014375508762896061,13220,0.05,714624,54,24.0,0.02,642.080625,1860
0.33300185203552246,0.007507340982556343,13227,0.05,715008,54,24.0,0.02,642.088125,1861
0.000139343916089274,17.941221237182617,13234,0.05,715392,54,24.0,0.02,637.4493749999999,1862
0.001326688681729138,1.8843907117843628,13241,0.05,715776,54,24.0,0.02,641.4712499999999,1863
0.00019093709124717861,13.093317985534668,13249,0.05,716160,54,24.0,0.02,638.621875,1864
0.0034681041724979877,0.7208547592163086,13256,0.05,716544,54,24.0,0.02,641.80375,1865
0.009405411779880524,0.2658042907714844,13263,0.05,716928,54,24.0,0.02,641.949375,1866
0.03342391550540924,0.07479660958051682,13271,0.05,717312,54,24.0,0.02,642.0606250000001,1867
0.012922447174787521,0.19346167147159576,13278,0.05,717696,54,24.0,0.02,642.03375,1868
0.0007229548646137118,3.4580302238464355,13285,0.05,718080,54,24.0,0.02,641.2175000000001,1869
0.00019051240815315396,13.122505187988281,13292,0.05,718464,54,24.0,0.02,638.799375,1870
0.0007175220525823534,3.484213352203369,13299,0.05,718848,54,24.0,0.02,640.86625,1871
0.002868231851607561,0.8716170191764832,13306,0.05,719232,54,24.0,0.02,641.727875,1872
0.04055473580956459,0.06164495274424553,13314,0.05,719616,54,24.0,0.02,642.065,1873
0.0035816412419080734,0.698003888130188,13321,0.05,720000,54,24.0,0.02,641.899375,1874
0.04021226614713669,0.06216995045542717,13328,0.05,720384,54,24.0,0.02,642.06875,1875
0.0403626374900341,0.0619383379817009,13335,0.05,720768,54,24.0,0.02,642.066875,1876
0.0028479488100856543,0.877824604511261,13342,0.05,721152,54,24.0,0.02,641.76875,1877
