time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/learning_rate,train/std,train/loss,train/entropy_loss
10489,272,607.00007,53,24.0,557056,0.9930199272930622,1.0883079,0.08242537961923517,94.26910183429717,0.389599609375,2710,0.2,0.0003,0.7967057824134827,44.94467544555664,-12.999174323678016
10528,273,607.48145,53,24.0,559104,0.9931327779777348,0.069701016,0.0035287879349198193,97.70997769832611,0.193798828125,2720,0.2,0.0003,0.796986997127533,33.3559684753418,-12.988125172257423
10566,274,607.21996,53,24.0,561152,0.9963310118764639,0.033388283,-6.455326511058956e-05,85.6725853919983,0.19970703125,2730,0.2,0.0003,0.7962722778320312,36.314571380615234,-12.981464180350304
10605,275,607.60194,53,24.0,563200,0.9967026200611144,0.070241645,0.020803371199872345,76.60994755029678,0.215966796875,2740,0.2,0.0003,0.7952051162719727,29.56973648071289,-12.966402325034142
10643,276,607.8039799999999,53,24.0,565248,0.996527295326814,0.032160744,-0.0006619988642341923,77.2110514163971,0.185888671875,2750,0.2,0.0003,0.7959226369857788,24.29271697998047,-12.964798989892007
10683,277,607.6056199999999,53,24.0,567296,0.9963163037318736,0.045043353,0.00502572729565145,73.16996390223503,0.18828125,2760,0.2,0.0003,0.7967783212661743,39.565101623535156,-12.971637970209121
10724,278,607.87604,53,24.0,569344,0.997194129275158,0.0231173,0.002468786510871723,66.42220344543458,0.2185546875,2770,0.2,0.0003,0.7972062826156616,22.320741653442383,-12.985129928588867
10763,279,607.70572,53,24.0,571392,0.997018827823922,0.01595001,0.003867183270631358,69.22600669264793,0.1794921875,2780,0.2,0.0003,0.7958518862724304,29.995384216308594,-12.975108572840691
10802,280,608.1483400000001,53,24.0,573440,0.99735166458413,0.025567219,0.017099683736159933,62.490347403287885,0.231884765625,2790,0.2,0.0003,0.7949674725532532,24.840890884399414,-12.95509668290615
10842,281,608.1687300000001,53,24.0,575488,0.9974235973786563,0.021814939,-0.005472234854096314,63.835870027542114,0.220361328125,2800,0.2,0.0003,0.7928521633148193,28.519609451293945,-12.933450016379357
10881,282,607.91097,53,24.0,577536,0.9968210018705577,0.17760605,0.0009475228856899775,67.84674798250198,0.254248046875,2810,0.2,0.0003,0.7912768721580505,34.231693267822266,-12.909917640686036
10921,283,607.9453399999999,53,24.0,579584,0.9963859161362052,0.3388427,0.01923296748427674,72.90236689448356,0.27451171875,2820,0.2,0.0003,0.7922251224517822,30.40555191040039,-12.907836848497391
10960,284,608.30816,53,24.0,581632,0.9960795012302697,0.01426445,-0.0028977638852666133,69.33985412716865,0.18095703125,2830,0.2,0.0003,0.7931934595108032,34.414695739746094,-12.920936277508735
10998,285,608.2094700000001,53,24.0,583680,0.9970290064811707,0.13252732,-0.003409930772613734,65.36608255505561,0.21171875,2840,0.2,0.0003,0.7920001745223999,24.93275260925293,-12.918724763393403
11036,286,608.38474,53,24.0,585728,0.9966803297866136,0.19918591,0.0021820658541400915,65.8160966873169,0.2017578125,2850,0.2,0.0003,0.791127622127533,25.052982330322266,-12.903722077608109
11075,287,608.7697400000001,53,24.0,587776,0.9966135227587074,0.09763691,0.008624971713288687,61.25150588154793,0.197119140625,2860,0.2,0.0003,0.7916440367698669,30.49640655517578,-12.894745716452599
11114,288,608.67693,53,24.0,589824,0.9966094424016774,0.017114585,0.0067564377168309875,67.79559122920037,0.195263671875,2870,0.2,0.0003,0.7944720983505249,30.103965759277344,-12.915495190024377
11153,289,608.5592499999999,53,24.0,591872,0.9970846783835441,0.19491707,-0.0014767933767871,54.05232743620873,0.23447265625,2880,0.2,0.0003,0.7962806820869446,22.31052589416504,-12.948409563302993
11191,290,608.69208,53,24.0,593920,0.9965465506538749,0.01779503,0.00196498511286336,64.11812963485718,0.1830078125,2890,0.2,0.0003,0.7962265014648438,31.911954879760742,-12.965819224715233
11230,291,562.74873,53,24.0,595968,0.9973339773714542,7.083865,0.3545391798157652,62.81998337507248,0.90947265625,2900,0.2,0.0003,0.7979224920272827,14.937206268310547,-12.981532135605812
11268,292,559.4265800000001,53,24.0,598016,0.9727614093571901,0.5196395,0.0013132500753272325,145.2575448155403,0.217236328125,2910,0.2,0.0003,0.7977110147476196,28.842042922973633,-12.990585425496102
11307,293,562.3740999999999,53,24.0,600064,0.9944488257169724,0.054954015,-0.0016766414144512964,105.49291769266128,0.1662109375,2920,0.2,0.0003,0.7977583408355713,50.39350128173828,-12.986893725395202
11346,294,568.5962400000001,53,24.0,602112,0.9956323439255357,0.026008207,-0.0010871209291508422,103.76574685573578,0.15458984375,2930,0.2,0.0003,0.7979892492294312,45.79865646362305,-12.988330909609795
11384,295,571.38856,53,24.0,604160,0.9958458179607987,0.034350023,-0.0008693689000210725,89.58485821485519,0.1513671875,2940,0.2,0.0003,0.7969421744346619,36.28614807128906,-12.982569515705109
11424,296,573.3836100000001,53,24.0,606208,0.99547108868137,0.05251784,0.007596049166022567,95.127010846138,0.175146484375,2950,0.2,0.0003,0.7970862984657288,29.676679611206055,-12.97544385790825
11462,297,583.0443500000001,53,24.0,608256,0.9957625339739025,0.39949208,-0.0022873791232996153,94.14844678640365,0.19150390625,2960,0.2,0.0003,0.7961484789848328,49.79158401489258,-12.971479421854019
11500,298,585.96938,53,24.0,610304,0.99516123207286,0.05292798,-0.0020565686907502824,92.46031444072723,0.13935546875,2970,0.2,0.0003,0.7972974181175232,67.05062103271484,-12.971733140945435
11539,299,590.27575,53,24.0,612352,0.996384518686682,0.08982254,0.003273499259375967,84.4490095615387,0.19970703125,2980,0.2,0.0003,0.7980819344520569,31.985633850097656,-12.989369410276414
11577,300,594.69955,53,24.0,614400,0.9963999199680984,0.023889072,-0.003563785273581743,77.46359027028083,0.20498046875,2990,0.2,0.0003,0.7966079115867615,33.745235443115234,-12.981007978320122
11615,301,591.5216700000001,53,24.0,616448,0.9968359943013638,0.24923564,0.010297697399801109,70.51060564517975,0.233642578125,3000,0.2,0.0003,0.7950296998023987,53.46115493774414,-12.956675428152085
11654,302,594.8099,53,24.0,618496,0.9966391157358885,0.33072615,0.017755753683741205,78.48461978435516,0.218212890625,3010,0.2,0.0003,0.7939321398735046,41.982452392578125,-12.942904651165009
11693,303,590.1993799999999,53,24.0,620544,0.9960986210498959,0.20088911,0.009104193659732118,71.4395278275013,0.227978515625,3020,0.2,0.0003,0.7933782339096069,24.79633903503418,-12.931526947021485
11732,304,592.452,53,24.0,622592,0.9966056074481457,0.34118265,0.018145534841460177,76.17083003520966,0.253955078125,3030,0.2,0.0003,0.79339200258255,41.66298294067383,-12.926021364331245
11771,305,596.67766,53,24.0,624640,0.997111216885969,0.117704436,0.004049367195693776,64.00334550142288,0.194580078125,3040,0.2,0.0003,0.7929655313491821,19.538394927978516,-12.926467505097389
11810,306,598.4851600000001,53,24.0,626688,0.9976652679033577,0.12726563,0.00040689132874831556,55.619908505678175,0.222265625,3050,0.2,0.0003,0.7918083667755127,31.59485626220703,-12.918969562649727
11849,307,602.3011799999999,53,24.0,628736,0.9975237990729511,0.20213586,0.012071411752549466,58.79139574766159,0.2486328125,3060,0.2,0.0003,0.7931128144264221,18.906112670898438,-12.924786621332169
11888,308,603.72744,53,24.0,630784,0.9969212524592876,0.11582596,0.015153221519722138,57.40001921653747,0.245166015625,3070,0.2,0.0003,0.792829692363739,15.819034576416016,-12.927636432647706
11928,309,605.40069,53,24.0,632832,0.9979590966831893,0.12025053,0.012713969270407688,52.87082776427269,0.246240234375,3080,0.2,0.0003,0.7921922206878662,17.28403091430664,-12.915651774406433
11969,310,606.5283200000001,53,24.0,634880,0.9981077968841419,0.07378525,0.007754788304737303,49.03913529515266,0.218017578125,3090,0.2,0.0003,0.7900790572166443,42.30445861816406,-12.900556620955467
12009,311,607.0766699999999,53,24.0,636928,0.9972234598826617,0.63561463,0.030337275841156953,45.904505878686905,0.33271484375,3100,0.2,0.0003,0.7876109480857849,10.545188903808594,-12.865482947230339
12048,312,606.71357,53,24.0,638976,0.9976997403427958,0.46445864,0.04764253326575272,49.34238885343075,0.33955078125,3110,0.2,0.0003,0.7887399196624756,18.657073974609375,-12.85787188410759
12087,313,607.22777,53,24.0,641024,0.9962351438589394,0.10151552,0.004952333565597655,55.0489756166935,0.203857421875,3120,0.2,0.0003,0.7868337035179138,26.380767822265625,-12.845991879701614
12127,314,607.9458999999999,53,24.0,643072,0.9978310116566718,0.3101719,0.03932386685773963,52.48935950398445,0.399169921875,3130,0.2,0.0003,0.7852644324302673,26.0256290435791,-12.824480706453324
12166,315,608.0205399999999,53,24.0,645120,0.9977417283225805,0.107606225,0.006357143360946793,61.336555457115175,0.208203125,3140,0.2,0.0003,0.7847211360931396,18.79587173461914,-12.808658894896507
12204,316,607.60514,53,24.0,647168,0.9981890204362571,0.12062171,0.004911281455497374,45.294052213430405,0.196240234375,3150,0.2,0.0003,0.7836768627166748,20.29561996459961,-12.803373175859452
12244,317,607.5258200000001,53,24.0,649216,0.9979082909412682,0.25104064,0.014671191465458833,53.32519346773624,0.247802734375,3160,0.2,0.0003,0.7858110070228577,19.087406158447266,-12.81126240491867
12283,318,606.99808,53,24.0,651264,0.9980694371042773,0.44320354,0.011272994030150585,46.34288385212422,0.221875,3170,0.2,0.0003,0.785856306552887,17.80202293395996,-12.824965584278107
12323,319,607.32657,53,24.0,653312,0.9980984434951097,0.4285905,0.01192430241353577,48.25054441690445,0.255224609375,3180,0.2,0.0003,0.7874664068222046,13.778857231140137,-12.834369483590127
12362,320,607.1279099999999,53,24.0,655360,0.9983121079858392,0.1403521,0.00036617267469409855,38.78842771053314,0.1880859375,3190,0.2,0.0003,0.7901989221572876,10.574488639831543,-12.862136963009835
12402,321,607.62053,53,24.0,657408,0.9982246088329703,0.5293964,0.004790748732193606,43.2237837433815,0.215283203125,3200,0.2,0.0003,0.7886990904808044,14.502118110656738,-12.877471736073494
12442,322,607.5267799999999,53,24.0,659456,0.9985350088682026,0.08136363,0.008471328162704595,35.24489879012108,0.188916015625,3210,0.2,0.0003,0.7897379398345947,21.28433609008789,-12.873067608475685
12482,323,607.8983,52,24.0,661504,0.9981914104428142,0.3287818,0.008781444000487682,39.38112798035145,0.224755859375,3220,0.2,0.0003,0.791617751121521,25.481149673461914,-12.891098469495773
12522,324,607.72388,52,24.0,663552,0.997991401469335,0.2792789,0.016493956148042343,40.578279334306714,0.241552734375,3230,0.2,0.0003,0.7901493310928345,22.065128326416016,-12.89886923134327
12562,325,607.73521,52,24.0,665600,0.9975277418270707,0.059997894,-0.0049376856564776975,31.27132492363453,0.2154296875,3240,0.2,0.0003,0.7895241379737854,9.67832088470459,-12.88279711008072
12602,326,608.03794,52,24.0,667648,0.9986329629318789,0.05533827,0.0020093648037800447,34.776214075088504,0.20625,3250,0.2,0.0003,0.7889457941055298,17.8659610748291,-12.872725486755371
12640,327,607.9667000000001,52,24.0,669696,0.998658143915236,0.17542587,0.00648817937108106,32.22688568234444,0.22470703125,3260,0.2,0.0003,0.7883838415145874,13.953320503234863,-12.86754105091095
12679,328,608.16539,52,24.0,671744,0.9985649415757507,0.4435617,0.04251322363197687,26.052251191437243,0.358642578125,3270,0.2,0.0003,0.7892594933509827,3.169459342956543,-12.873437720537186
12717,329,608.62362,52,24.0,673792,0.998518485808745,0.43718147,0.036448533451039114,34.94796993434429,0.247412109375,3280,0.2,0.0003,0.787296712398529,22.511924743652344,-12.862619480490684
12755,330,608.57762,52,24.0,675840,0.9983998746611178,0.10293813,0.04032260524545563,41.233881515264514,0.242333984375,3290,0.2,0.0003,0.7870590090751648,13.275283813476562,-12.850687235593796
12793,331,608.72913,52,24.0,677888,0.9971181091386825,0.22531998,0.029058729947428218,49.419637966156,0.232861328125,3300,0.2,0.0003,0.7850183844566345,10.420327186584473,-12.83520774245262
12830,332,608.6928200000001,52,24.0,679936,0.9981077377451584,0.19232307,-0.006527226878824876,39.71477054655552,0.212109375,3310,0.2,0.0003,0.7855026721954346,9.119234085083008,-12.820597732067109
12869,333,608.7891799999999,52,24.0,681984,0.9987107116030529,0.38941634,0.021898295058053917,35.8371203571558,0.24873046875,3320,0.2,0.0003,0.783521294593811,21.23643684387207,-12.807878890633583
12909,334,608.8826399999999,52,24.0,684032,0.9981935080140829,0.18162143,0.017293307818181346,36.13442437648773,0.26220703125,3330,0.2,0.0003,0.7848068475723267,16.182781219482422,-12.802670621871949
12949,335,608.85533,52,24.0,686080,0.9984355344204232,0.10265052,0.004175970239157323,36.44523198902607,0.184716796875,3340,0.2,0.0003,0.7854223251342773,17.925830841064453,-12.811919257044792
12991,336,608.9480299999999,52,24.0,688128,0.9986895286710933,0.070890024,0.00488209994364297,37.39366986453533,0.1962890625,3350,0.2,0.0003,0.7868555188179016,13.386516571044922,-12.823078292608262
13032,337,608.86601,52,24.0,690176,0.9987365701235831,0.0724341,0.011139791828463785,37.77297573387623,0.19306640625,3360,0.2,0.0003,0.7876940369606018,7.471718788146973,-12.84523443877697
13072,338,609.0579499999999,52,24.0,692224,0.9988128943368793,0.13810098,0.01641146635665791,34.66731062233448,0.246484375,3370,0.2,0.0003,0.7901470065116882,19.51163101196289,-12.861857777833938
13113,339,609.17737,52,24.0,694272,0.9983662207378075,0.05627636,0.0018023274504230357,33.171710112690924,0.18857421875,3380,0.2,0.0003,0.7891792058944702,11.284489631652832,-12.872118216753005
13153,340,609.2371199999999,52,24.0,696320,0.9986919241491705,0.018476836,-0.000330900473636575,35.483150309324266,0.21533203125,3390,0.2,0.0003,0.7883119583129883,19.591846466064453,-12.860450807213784
13194,341,609.16325,52,24.0,698368,0.998809497221373,0.05337842,0.0022988663826254197,32.44417089223862,0.22744140625,3400,0.2,0.0003,0.7882020473480225,14.085376739501953,-12.856545650959015
13236,342,609.3096400000001,52,24.0,700416,0.9988875524140894,0.060568612,0.003243699818267487,32.24329290390015,0.22138671875,3410,0.2,0.0003,0.7885610461235046,9.169961929321289,-12.86192408800125
13275,343,608.9861099999999,52,24.0,702464,0.9989549623569474,0.48868275,0.0072757134781568315,31.576453015208244,0.24853515625,3420,0.2,0.0003,0.7893950939178467,16.155040740966797,-12.87167718410492
13314,344,609.8129399999999,52,24.0,704512,0.9986789877293631,1.1267188,0.01782277206875733,26.664510402083398,0.22783203125,3430,0.2,0.0003,0.7881467342376709,10.385906219482422,-12.86377614736557
13354,345,609.5625900000001,52,24.0,706560,0.9945142450742424,0.6568573,0.0470507048026775,46.331089708209035,0.262255859375,3440,0.2,0.0003,0.7880896925926208,17.774845123291016,-12.856270888447762
13394,346,610.04182,52,24.0,708608,0.9981992040993646,2.0634084,-0.005566956430266145,30.219186761975287,0.3013671875,3450,0.2,0.0003,0.7875025272369385,13.756651878356934,-12.846355938911438
13434,347,610.42953,52,24.0,710656,0.9980315957218409,1.0325842,0.008050685393391177,38.95015637874603,0.28701171875,3460,0.2,0.0003,0.7867457866668701,12.451215744018555,-12.840915843844414
13473,348,610.5154699999999,52,24.0,712704,0.9979636387433857,0.08225183,0.00821127832023194,45.080643966794014,0.246826171875,3470,0.2,0.0003,0.7861932516098022,17.205623626708984,-12.82852600812912
13513,349,610.3578699999999,52,24.0,714752,0.9982324792072177,0.051225126,0.0012389700146741233,43.36149483025074,0.22138671875,3480,0.2,0.0003,0.7857952117919922,24.33757972717285,-12.822015702724457
13552,350,610.73453,52,24.0,716800,0.9986760336905718,0.032948047,0.003160905612458009,42.52890845835209,0.147705078125,3490,0.2,0.0003,0.785062849521637,19.584806442260742,-12.81493444442749
13592,351,610.6483,52,24.0,718848,0.9985131490975618,0.05237758,0.006798377996165073,39.28356610834599,0.24599609375,3500,0.2,0.0003,0.7844539284706116,20.088651657104492,-12.802017709612846
13630,352,610.79413,52,24.0,720896,0.9983491988386959,0.06582293,-0.001928013916767668,33.12577289640903,0.1478515625,3510,0.2,0.0003,0.7855224609375,17.084442138671875,-12.804115173220634
13670,353,610.80087,52,24.0,722944,0.9988156283507124,0.026285993,0.0008806798767182044,32.06377875804901,0.12958984375,3520,0.2,0.0003,0.7854467034339905,7.590015888214111,-12.808952188491821
13709,354,610.89979,52,24.0,724992,0.998559373547323,0.021768123,-0.00281367198767839,38.15681895017624,0.131591796875,3530,0.2,0.0003,0.7847265601158142,39.003753662109375,-12.798887383937835
13749,355,611.01384,52,24.0,727040,0.9976346017792821,0.024642885,-0.002354219987319084,36.292159986495975,0.126513671875,3540,0.2,0.0003,0.7831130623817444,19.011512756347656,-12.781392580270767
13788,356,610.83624,52,24.0,729088,0.9984931473154575,0.012682462,0.0024676714405359236,34.066281121969226,0.151953125,3550,0.2,0.0003,0.7806969285011292,29.98993492126465,-12.749598407745362
13827,357,610.9167000000001,52,24.0,731136,0.9985549178672954,0.047424123,0.0017206207005074248,41.586391758918765,0.16171875,3560,0.2,0.0003,0.7800411581993103,21.543601989746094,-12.725958198308945
13866,358,611.0869799999999,52,24.0,733184,0.9989261282607913,0.07305461,-0.001569825366459554,36.54485772848129,0.1642578125,3570,0.2,0.0003,0.7785193920135498,16.52573585510254,-12.708360850811005
13904,359,611.1684400000001,52,24.0,735232,0.9989532565232366,0.027109243,-0.0004135891256737523,31.954428100585936,0.13955078125,3580,0.2,0.0003,0.7788873314857483,13.6040620803833,-12.701047909259795
13943,360,611.2925200000001,52,24.0,737280,0.9984663844807073,0.37056348,-0.002574701441335492,33.98499140739441,0.1341796875,3590,0.2,0.0003,0.778049886226654,8.366374015808105,-12.697124090790748
13982,361,611.2305899999999,52,24.0,739328,0.9971253911498934,0.05977292,0.004439170409750659,32.68844170570374,0.121142578125,3600,0.2,0.0003,0.7770368456840515,9.874317169189453,-12.686292147636413
14021,362,611.49859,52,24.0,741376,0.998605048051104,0.06310923,-0.005748380524164531,40.118173292279245,0.19033203125,3610,0.2,0.0003,0.7762130498886108,12.20168399810791,-12.67236505150795
14060,363,611.5679800000001,52,24.0,743424,0.998819095781073,0.10899753,0.0032818955878610723,33.45681290477514,0.166845703125,3620,0.2,0.0003,0.7754294872283936,20.375946044921875,-12.661720886826515
14100,364,611.59712,52,24.0,745472,0.9987952867522836,0.08799909,0.017202011534391205,38.56729347109795,0.172802734375,3630,0.2,0.0003,0.7749637365341187,22.802383422851562,-12.649630424380302
14139,365,611.42672,52,24.0,747520,0.998422147356905,0.026829837,0.004309468252176885,34.97834912389517,0.15849609375,3640,0.2,0.0003,0.7744494080543518,5.772946834564209,-12.648138219118119
14178,366,611.58344,52,24.0,749568,0.9986582407727838,0.04042852,-0.0020745109606650656,37.80087365210056,0.174267578125,3650,0.2,0.0003,0.7744975686073303,16.846572875976562,-12.6368682295084
14216,367,611.5561100000001,52,24.0,751616,0.9984591350657865,0.02449237,0.005276573785522487,37.01821792423725,0.150048828125,3660,0.2,0.0003,0.7747209072113037,20.871702194213867,-12.640146425366401
14254,368,611.48789,52,24.0,753664,0.9979568023700267,0.681887,0.01741305586474482,35.0880588054657,0.179296875,3670,0.2,0.0003,0.7742385268211365,20.33563804626465,-12.63519469499588
14291,369,611.6728199999999,52,24.0,755712,0.9955604537390172,0.021949828,0.0009291939393733628,37.995564410090445,0.1412109375,3680,0.2,0.0003,0.7741890549659729,29.39052391052246,-12.631701588630676
14329,370,611.7679899999999,52,24.0,757760,0.9986574677750468,0.013598355,-0.0027028587770473677,29.726940897107124,0.1107421875,3690,0.2,0.0003,0.7747660279273987,12.09736156463623,-12.63703710436821
14366,371,611.72158,52,24.0,759808,0.9988806003239006,0.031173747,-0.0035799468445475214,33.34284777790308,0.14365234375,3700,0.2,0.0003,0.7755488753318787,12.791386604309082,-12.642775467038154
14404,372,611.9101099999999,52,24.0,761856,0.9990670360275544,0.013543287,-0.0032184691823204047,28.36461133360863,0.141845703125,3710,0.2,0.0003,0.7732295393943787,23.798376083374023,-12.63176272213459
14443,373,612.02039,52,24.0,763904,0.9989291913807392,0.07664277,-0.0015102802630281077,33.508409762382506,0.175244140625,3720,0.2,0.0003,0.7721288800239563,6.60207462310791,-12.606073451042175
14481,374,612.08653,52,24.0,765952,0.999029306054581,0.06412736,-0.0006479365700215566,36.92358078956604,0.09921875,3730,0.2,0.0003,0.7718331813812256,8.783220291137695,-12.596333348751068
14519,375,612.2163999999999,52,24.0,768000,0.999203696323093,0.040486656,-0.005781988821399864,37.2653172314167,0.149462890625,3740,0.2,0.0003,0.7707977294921875,5.753199100494385,-12.587245681881905
14558,376,612.2517600000001,52,24.0,770048,0.9986450202995911,0.039528385,-0.0010279675872880035,33.40564705580473,0.132666015625,3750,0.2,0.0003,0.7701622247695923,17.149648666381836,-12.576802229881286
14596,377,612.3728100000001,52,24.0,772096,0.9991245290730149,0.0251822,-0.0010808787323185244,34.565410897135735,0.173046875,3760,0.2,0.0003,0.7700957655906677,18.72423553466797,-12.570721012353896
14634,378,612.3295,52,24.0,774144,0.9992219082196243,0.054028213,-0.0030727054036105983,28.6095910936594,0.176708984375,3770,0.2,0.0003,0.770167887210846,14.167070388793945,-12.574594271183013
14672,379,612.16614,52,24.0,776192,0.9975941211450845,0.012315536,-0.0032038776320405305,37.94144102334976,0.08779296875,3780,0.2,0.0003,0.7700498700141907,20.29047203063965,-12.570570695400239
14712,380,612.18559,52,24.0,778240,0.9988511655246839,0.017148804,-0.0012612731065019035,31.843621480464936,0.136376953125,3790,0.2,0.0003,0.7698589563369751,12.731210708618164,-12.568664956092835
14750,381,612.15791,52,24.0,780288,0.9991851284285076,0.04732299,0.03137474697432481,32.57175617814064,0.346044921875,3800,0.2,0.0003,0.7704889178276062,12.453156471252441,-12.567585414648056
14788,382,612.17859,52,24.0,782336,0.9985749964835122,0.042500265,-0.0020536157229798847,29.01153026074171,0.08232421875,3810,0.2,0.0003,0.7693119645118713,11.933971405029297,-12.561118051409721
14826,383,612.3915200000001,52,24.0,784384,0.9990398389054462,0.020969637,0.003816742212802637,35.93844445347786,0.13330078125,3820,0.2,0.0003,0.7670488953590393,22.003263473510742,-12.532999494671822
14864,384,612.42278,52,24.0,786432,0.9983867573319003,0.10649584,0.00457235563226277,33.04144890010357,0.154736328125,3830,0.2,0.0003,0.7659002542495728,16.3619327545166,-12.509497943520547
14903,385,612.6257099999999,52,24.0,788480,0.9991318401880562,0.038316183,-0.00538855854247231,29.405907094478607,0.112841796875,3840,0.2,0.0003,0.7656698226928711,5.73588228225708,-12.499703645706177
14942,386,612.4971300000001,52,24.0,790528,0.9991169203422032,0.0678141,-0.0016333925595972687,29.690684938430785,0.154931640625,3850,0.2,0.0003,0.7649973034858704,60.741851806640625,-12.493420967459679
14981,387,612.50093,52,24.0,792576,0.9977038628421724,0.017888144,-0.003037813959235791,33.32103366106749,0.095263671875,3860,0.2,0.0003,0.7639608383178711,8.449543952941895,-12.481922978162766
15020,388,612.40794,52,24.0,794624,0.997875526547432,0.023900911,0.000946026950259693,30.611404018104075,0.13271484375,3870,0.2,0.0003,0.765594482421875,5.04633092880249,-12.479958602786065
15061,389,612.28673,52,24.0,796672,0.9993205853388645,0.08158772,-0.0011394222856324632,27.01978915631771,0.16240234375,3880,0.2,0.0003,0.7644494771957397,7.220570087432861,-12.485548502206802
15101,390,612.35295,52,24.0,798720,0.9988805893808603,0.008674761,-0.0031294915395847058,37.327252720296386,0.1140625,3890,0.2,0.0003,0.7651474475860596,47.80686569213867,-12.484955099225044
15141,391,612.4819,52,24.0,800768,0.9969550673849881,0.013984274,0.0014025183001649566,30.96563920378685,0.0892578125,3900,0.2,0.0003,0.7651221752166748,4.772346496582031,-12.48525511622429
