time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss
4436,23,4570,-4602.92564,106464,24.0,3119.926025390625,106363,0.05171956121921539,0.7889223098754883,0.0003,146098.796875
4440,23,4574,-4575.5416700000005,106560,24.0,3212.450927734375,106459,-0.20079147815704346,0.7885036468505859,0.0003,97657.59375
4444,23,4578,-4518.020799999999,106656,24.0,3095.377197265625,106555,-0.33799639344215393,0.78531813621521,0.0003,93367.8125
4448,23,4582,-4518.96529,106752,24.0,3151.612548828125,106651,0.1136733740568161,0.7834833264350891,0.0003,125694.890625
4452,23,4586,-4521.17895,106848,24.0,3137.44873046875,106747,0.2033558189868927,0.7854660749435425,0.0003,193814.90625
4456,23,4590,-4511.98055,106944,24.0,3128.71435546875,106843,-0.22329698503017426,0.7855798602104187,0.0003,176315.0
4460,23,4594,-4463.83036,107040,24.0,3144.593505859375,106939,0.017562687397003174,0.7861671447753906,0.0003,134019.1875
4464,23,4598,-4440.23917,107136,24.0,3147.301025390625,107035,-0.2099052369594574,0.7825809121131897,0.0003,167745.609375
4468,23,4603,-4459.90395,107232,24.0,3024.003173828125,107131,-0.10257134586572647,0.7790668606758118,0.0003,126730.7578125
4472,23,4607,-4425.552280000001,107328,24.0,3081.530517578125,107227,-0.016376346349716187,0.7774072289466858,0.0003,133290.34375
4476,23,4611,-4393.63727,107424,24.0,3228.26171875,107323,-0.18357911705970764,0.7841098308563232,0.0003,94719.578125
4480,23,4615,-4386.79711,107520,24.0,3177.888671875,107419,-0.18111345171928406,0.7823628187179565,0.0003,136791.1875
4484,23,4619,-4380.191790000001,107616,24.0,3142.826171875,107515,-0.2718459367752075,0.7791344523429871,0.0003,155884.09375
4488,23,4623,-4339.48095,107712,24.0,2986.41162109375,107611,-0.061707355082035065,0.7776343822479248,0.0003,126912.6875
4492,23,4627,-4322.91746,107808,24.0,3164.85693359375,107707,-0.045244425535202026,0.7784430384635925,0.0003,142302.625
4496,23,4631,-4276.4369,107904,24.0,3204.459716796875,107803,-0.23194573819637299,0.7801364660263062,0.0003,148445.0
4500,23,4635,-4278.89054,108000,24.0,2979.406982421875,107899,-0.11802367866039276,0.779528796672821,0.0003,169920.78125
4504,23,4639,-4307.8945699999995,108096,24.0,2928.155517578125,107995,-0.07778038084506989,0.778013288974762,0.0003,184326.53125
4508,23,4643,-4319.9123500000005,108192,24.0,3219.5458984375,108091,-0.08679943531751633,0.7757976651191711,0.0003,166920.375
4512,23,4647,-4350.465999999999,108288,24.0,3069.80712890625,108187,0.22669371962547302,0.7775585055351257,0.0003,121127.75
4516,23,4651,-4306.80602,108384,24.0,2994.550048828125,108283,-0.3159363269805908,0.7753230333328247,0.0003,126640.265625
4520,23,4655,-4333.749049999999,108480,24.0,2993.6396484375,108379,-0.02349802479147911,0.7798928618431091,0.0003,98928.484375
4524,23,4659,-4335.383349999999,108576,24.0,3137.0791015625,108475,0.26620230078697205,0.7820015549659729,0.0003,145152.546875
4528,23,4663,-4308.84818,108672,24.0,3187.41259765625,108571,-0.1432121992111206,0.7820314764976501,0.0003,142004.46875
4532,23,4667,-4297.987389999999,108768,24.0,3289.36328125,108667,0.06421409547328949,0.7802751660346985,0.0003,139386.546875
4536,23,4671,-4212.37187,108864,24.0,2971.439697265625,108763,-0.26632019877433777,0.7778700590133667,0.0003,116278.484375
4540,23,4675,-4239.848939999999,108960,24.0,3278.926025390625,108859,0.2293979972600937,0.7749760150909424,0.0003,202830.953125
4544,23,4679,-4305.29208,109056,24.0,3178.282958984375,108955,0.13987630605697632,0.7714526057243347,0.0003,142930.1875
4548,23,4683,-4298.08177,109152,24.0,3190.87548828125,109051,-0.20810525119304657,0.7656605243682861,0.0003,91970.21875
4552,23,4687,-4301.3558,109248,24.0,3117.07666015625,109147,-0.2658483684062958,0.7697333693504333,0.0003,126735.8125
4556,23,4691,-4291.4571000000005,109344,24.0,3105.457763671875,109243,-0.1374945491552353,0.7729591131210327,0.0003,116253.0078125
4560,23,4695,-4295.718090000001,109440,24.0,2943.142822265625,109339,-0.331618070602417,0.7721052765846252,0.0003,137006.390625
4564,23,4699,-4316.589310000001,109536,24.0,2924.20654296875,109435,-0.12842361629009247,0.7708531022071838,0.0003,120784.8984375
4568,23,4703,-4299.06127,109632,24.0,3088.05029296875,109531,0.02166105806827545,0.7690393328666687,0.0003,132390.9375
4572,23,4707,-4324.273980000001,109728,24.0,2858.582275390625,109627,0.043862275779247284,0.769455075263977,0.0003,138624.78125
4576,23,4711,-4309.85004,109824,24.0,3049.689453125,109723,0.1965359002351761,0.7692563533782959,0.0003,130884.9765625
4580,23,4715,-4336.4782000000005,109920,24.0,2905.2041015625,109819,-0.33575186133384705,0.7709925174713135,0.0003,110510.21875
4584,23,4719,-4344.99899,110016,24.0,3255.846923828125,109915,-0.18707537651062012,0.7676131725311279,0.0003,86615.8515625
4588,23,4723,-4360.57869,110112,24.0,2966.9755859375,110011,0.08457208424806595,0.767291247844696,0.0003,162491.859375
4592,23,4727,-4377.84638,110208,24.0,3290.420166015625,110107,-0.4281010925769806,0.7654103636741638,0.0003,80656.875
4596,23,4731,-4379.81147,110304,24.0,3102.264892578125,110203,0.0932525247335434,0.7659689784049988,0.0003,146517.03125
4600,23,4735,-4349.54028,110400,24.0,3252.631103515625,110299,-0.2867636978626251,0.7660764455795288,0.0003,116588.0625
4604,23,4739,-4309.129379999999,110496,24.0,3134.38330078125,110395,0.10541990399360657,0.7678640484809875,0.0003,125632.7109375
4608,23,4744,-4304.97159,110592,24.0,3252.191650390625,110491,0.09309569746255875,0.7686216831207275,0.0003,423194.875
4612,23,4748,-4282.346860000001,110688,24.0,3137.6552734375,110587,0.11421177536249161,0.768103301525116,0.0003,259151.1875
4616,23,4752,-4268.98617,110784,24.0,2898.83056640625,110683,-0.158075213432312,0.7650814056396484,0.0003,140603.5
4620,23,4756,-4244.9703899999995,110880,24.0,3103.259033203125,110779,0.020288553088903427,0.7608957886695862,0.0003,163564.0625
4624,23,4760,-4259.05597,110976,24.0,3215.67822265625,110875,0.24746173620224,0.7598116993904114,0.0003,148822.3125
4628,23,4764,-4331.66506,111072,24.0,3184.59814453125,110971,-0.28222471475601196,0.7662903070449829,0.0003,105956.5625
4632,23,4768,-4346.26149,111168,24.0,3064.600341796875,111067,0.152086079120636,0.7639645934104919,0.0003,200400.25
4636,23,4772,-4396.31074,111264,24.0,2978.225341796875,111163,0.031018152832984924,0.7663702368736267,0.0003,176057.3125
4640,23,4776,-4388.8009600000005,111360,24.0,2993.7041015625,111259,-0.00045731663703918457,0.7683150768280029,0.0003,161262.0
4644,23,4780,-4295.45739,111456,24.0,2926.32421875,111355,-0.22286972403526306,0.763446569442749,0.0003,98476.046875
4648,23,4784,-4327.3542800000005,111552,24.0,3030.9736328125,111451,-0.12179909646511078,0.7647002935409546,0.0003,131589.359375
4652,23,4788,-4333.15273,111648,24.0,3258.50341796875,111547,0.277675598859787,0.761144757270813,0.0003,125508.09375
4656,23,4793,-4313.45893,111744,24.0,3363.7099609375,111643,-0.1931757926940918,0.7597498893737793,0.0003,180618.3125
4660,23,4797,-4307.93423,111840,24.0,3095.884521484375,111739,-0.26114049553871155,0.7528168559074402,0.0003,174365.5
4664,23,4801,-4284.91772,111936,24.0,3112.750244140625,111835,0.11138999462127686,0.7529074549674988,0.0003,172893.71875
4668,23,4805,-4297.95611,112032,24.0,3086.121337890625,111931,-0.3210849463939667,0.7528509497642517,0.0003,233565.71875
4672,23,4809,-4283.58774,112128,24.0,3060.61181640625,112027,-0.08301695436239243,0.7531043887138367,0.0003,183415.03125
4676,23,4813,-4308.0179100000005,112224,24.0,3465.80859375,112123,0.30275338888168335,0.7533085346221924,0.0003,190984.28125
4680,23,4817,-4250.10875,112320,24.0,2824.93017578125,112219,-0.14084488153457642,0.7508957386016846,0.0003,160020.21875
4684,23,4821,-4226.50379,112416,24.0,3121.239501953125,112315,-0.5437377691268921,0.7520772814750671,0.0003,118813.5859375
4688,23,4825,-4230.78025,112512,24.0,3011.55712890625,112411,-0.011655449867248535,0.7498572468757629,0.0003,98853.2890625
4692,23,4829,-4196.44845,112608,24.0,3151.184814453125,112507,0.3961135745048523,0.7482567429542542,0.0003,127049.84375
4696,23,4833,-4252.62334,112704,24.0,3104.171142578125,112603,-0.1680755317211151,0.7510654330253601,0.0003,62596.3515625
4700,23,4837,-4309.38624,112800,24.0,3247.667724609375,112699,0.8507670164108276,0.7525655627250671,0.0003,180101.25
4704,23,4841,-4319.74512,112896,24.0,3115.368896484375,112795,-0.3156203627586365,0.7494987845420837,0.0003,136407.078125
4708,23,4845,-4299.92379,112992,24.0,2785.9658203125,112891,-0.6850037574768066,0.7537609934806824,0.0003,101104.3828125
4712,23,4849,-4294.760700000001,113088,24.0,3266.517822265625,112987,0.14802655577659607,0.7543582320213318,0.0003,127435.3828125
4716,23,4853,-4310.55907,113184,24.0,3058.25634765625,113083,0.17866432666778564,0.754800021648407,0.0003,115091.40625
4720,23,4857,-4346.14813,113280,24.0,2811.91943359375,113179,-0.22508299350738525,0.7537594437599182,0.0003,116186.5859375
4724,23,4861,-4343.9532899999995,113376,24.0,3405.95068359375,113275,-0.07536030560731888,0.7534928917884827,0.0003,177130.09375
4728,23,4865,-4281.6164,113472,24.0,3286.314697265625,113371,-0.15473107993602753,0.7527459263801575,0.0003,142801.34375
4732,23,4869,-4292.02117,113568,24.0,2934.0537109375,113467,-0.32664141058921814,0.7460004091262817,0.0003,121410.328125
4736,23,4873,-4255.969,113664,24.0,3347.739990234375,113563,0.024918146431446075,0.7480555176734924,0.0003,154341.1875
4740,23,4877,-4235.4807900000005,113760,24.0,3167.19580078125,113659,0.0915941596031189,0.7482481598854065,0.0003,295209.25
4744,23,4881,-4254.61801,113856,24.0,2950.145263671875,113755,0.0907711461186409,0.7468582987785339,0.0003,95793.2734375
4748,23,4885,-4189.06814,113952,24.0,3304.017333984375,113851,-0.2876773178577423,0.7483989000320435,0.0003,91395.78125
4752,23,4889,-4163.64501,114048,24.0,2875.41552734375,113947,-0.45296648144721985,0.7470793128013611,0.0003,154663.8125
4756,23,4893,-4144.84315,114144,24.0,3298.93603515625,114043,0.5015329718589783,0.7436873316764832,0.0003,230149.75
4760,23,4897,-4129.087680000001,114240,24.0,3054.650634765625,114139,0.34454476833343506,0.7443770170211792,0.0003,194742.546875
4764,23,4901,-4136.513759999999,114336,24.0,3065.1767578125,114235,0.21169812977313995,0.7443445920944214,0.0003,157343.3125
4768,23,4905,-4126.5506700000005,114432,24.0,3109.317138671875,114331,0.27653783559799194,0.7425603270530701,0.0003,156403.125
4772,23,4910,-4133.16176,114528,24.0,3019.01123046875,114427,0.19554324448108673,0.7420749068260193,0.0003,120831.234375
4776,23,4914,-4110.23698,114624,24.0,3299.6962890625,114523,0.2728096842765808,0.7479122877120972,0.0003,205249.625
4780,23,4918,-4127.34505,114720,24.0,3270.9658203125,114619,-0.10347872972488403,0.7495999932289124,0.0003,166416.375
4784,23,4922,-4144.8627799999995,114816,24.0,3173.629638671875,114715,0.2545107901096344,0.7476969957351685,0.0003,428506.9375
4788,23,4926,-4169.99961,114912,24.0,3015.128173828125,114811,-0.2286916971206665,0.7472591400146484,0.0003,94094.3125
4792,23,4930,-4197.28296,115008,24.0,3157.9052734375,114907,0.08051137626171112,0.7478076815605164,0.0003,117624.0
4796,23,4934,-4161.064799999999,115104,24.0,3202.5947265625,115003,-0.1373642385005951,0.7475212812423706,0.0003,277321.78125
4800,23,4938,-4116.07833,115200,24.0,3124.776123046875,115099,0.03891874849796295,0.7452484369277954,0.0003,185245.34375
4804,23,4942,-4131.37804,115296,24.0,2830.61181640625,115195,-0.2024817317724228,0.7451088428497314,0.0003,110800.7265625
4808,23,4946,-4180.776269999999,115392,24.0,3054.553466796875,115291,-0.24098843336105347,0.7445392608642578,0.0003,129743.484375
4812,23,4950,-4169.92723,115488,24.0,2955.63134765625,115387,-0.17638200521469116,0.7468357086181641,0.0003,103664.2734375
4816,23,4954,-4219.974180000001,115584,24.0,3321.444580078125,115483,0.03618587180972099,0.7497547268867493,0.0003,186115.71875
4820,23,4958,-4205.1884900000005,115680,24.0,3257.517333984375,115579,0.2650562822818756,0.749821662902832,0.0003,94319.125
4824,23,4962,-4258.033610000001,115776,24.0,2817.75439453125,115675,-0.4101823568344116,0.749072253704071,0.0003,105380.53125
4828,23,4967,-4293.23126,115872,24.0,3038.844970703125,115771,0.24546027183532715,0.7505941987037659,0.0003,107027.2578125
4832,23,4971,-4264.751380000001,115968,24.0,2973.94970703125,115867,-0.1736668050289154,0.7515777945518494,0.0003,157260.15625
4836,23,4975,-4282.5972,116064,24.0,3194.439453125,115963,0.0213029682636261,0.7541056275367737,0.0003,154841.59375
4840,23,4978,-4314.294590000001,116160,24.0,3199.98193359375,116059,0.14315322041511536,0.7459921836853027,0.0003,178208.15625
4844,23,4982,-4308.82489,116256,24.0,3015.479248046875,116155,-0.05253017321228981,0.7440633773803711,0.0003,134594.859375
4848,23,4986,-4338.19032,116352,24.0,2764.734619140625,116251,-0.1501193344593048,0.7430797219276428,0.0003,134892.0
4852,23,4990,-4379.202060000001,116448,24.0,3124.2705078125,116347,-0.4450213611125946,0.7428346872329712,0.0003,113974.671875
4856,23,4995,-4485.69338,116544,24.0,2928.7470703125,116443,-0.11250023543834686,0.7419427633285522,0.0003,119689.859375
4860,23,4999,-4502.7101999999995,116640,24.0,2851.508544921875,116539,-0.20963405072689056,0.7419594526290894,0.0003,158376.53125
4864,23,5003,-4530.099400000001,116736,24.0,3090.28955078125,116635,-0.4905129373073578,0.7412058711051941,0.0003,120273.015625
4868,23,5008,-4548.26359,116832,24.0,3055.4091796875,116731,-0.04537469893693924,0.7428309321403503,0.0003,157606.875
4872,23,5013,-4571.1048200000005,116928,24.0,3152.428466796875,116827,-0.07305776327848434,0.7436365485191345,0.0003,277544.6875
4876,23,5018,-4596.47893,117024,24.0,2881.372314453125,116923,0.24916312098503113,0.7400455474853516,0.0003,114133.515625
4880,23,5023,-4587.94908,117120,24.0,2936.697021484375,117019,0.3526667654514313,0.7385430932044983,0.0003,169412.4375
4884,23,5029,-4621.070299999999,117216,24.0,3003.556640625,117115,0.09391148388385773,0.7383379340171814,0.0003,143770.5
4888,23,5034,-4608.269430000001,117312,24.0,3432.77392578125,117211,0.1583363264799118,0.7362014055252075,0.0003,118027.140625
4892,23,5038,-4600.67049,117408,24.0,3214.824951171875,117307,-0.3470407724380493,0.7350546717643738,0.0003,130922.078125
4896,23,5042,-4576.70882,117504,24.0,3181.72509765625,117403,0.2807028591632843,0.7342701554298401,0.0003,114059.65625
4900,23,5046,-4582.04407,117600,24.0,3032.779052734375,117499,-0.4781962037086487,0.7342994213104248,0.0003,102435.75
4904,23,5050,-4604.01239,117696,24.0,3350.895751953125,117595,-0.6003684401512146,0.7303783297538757,0.0003,110813.046875
4908,23,5054,-4565.29305,117792,24.0,2989.02978515625,117691,0.0025006160140037537,0.7285396456718445,0.0003,79956.390625
4912,23,5058,-4573.68796,117888,24.0,3095.1396484375,117787,-0.06306144595146179,0.7291289567947388,0.0003,144713.90625
4916,23,5062,-4517.991,117984,24.0,3207.51708984375,117883,-0.18280558288097382,0.7295587658882141,0.0003,152648.25
4920,23,5067,-4474.81365,118080,24.0,2898.239990234375,117979,-0.31458091735839844,0.7283516526222229,0.0003,209359.59375
4924,23,5071,-4435.074089999999,118176,24.0,2909.30712890625,118075,0.2696842551231384,0.7297554016113281,0.0003,148323.75
4928,23,5075,-4431.988079999999,118272,24.0,3032.66650390625,118171,-0.05244008079171181,0.7302615642547607,0.0003,218438.1875
4932,23,5079,-4419.10286,118368,24.0,2952.423828125,118267,-0.2815685272216797,0.7267985343933105,0.0003,142573.625
4936,23,5083,-4455.25259,118464,24.0,3236.02392578125,118363,-0.2943509817123413,0.7244742512702942,0.0003,183920.375
4940,23,5087,-4412.90397,118560,24.0,3170.163818359375,118459,0.2947923243045807,0.7187447547912598,0.0003,116087.4765625
4944,23,5091,-4392.426530000001,118656,24.0,3039.342529296875,118555,0.1388184130191803,0.7195448875427246,0.0003,135927.265625
4948,23,5095,-4355.92886,118752,24.0,3106.401123046875,118651,-0.2738458812236786,0.7174485325813293,0.0003,116930.96875
4952,23,5099,-4293.992950000001,118848,24.0,3099.135009765625,118747,0.06879647076129913,0.7185685634613037,0.0003,168420.0
4956,23,5104,-4188.8651500000005,118944,24.0,2946.268798828125,118843,0.24420207738876343,0.7180284261703491,0.0003,170450.84375
4960,23,5108,-4145.8135600000005,119040,24.0,3025.94189453125,118939,0.10827811807394028,0.7190912365913391,0.0003,142998.9375
4964,23,5112,-4081.0467399999998,119136,24.0,3011.03564453125,119035,-0.005307704210281372,0.7200495004653931,0.0003,142869.015625
4968,23,5116,-4026.39394,119232,24.0,3318.69482421875,119131,-0.2912645637989044,0.7190182209014893,0.0003,109306.6875
4972,23,5120,-3988.44678,119328,24.0,3145.08154296875,119227,0.5413467884063721,0.7223684787750244,0.0003,81959.640625
4976,23,5124,-3950.7339300000003,119424,24.0,2845.401611328125,119323,-0.2532181143760681,0.7252392172813416,0.0003,92213.359375
4980,23,5128,-3933.06188,119520,24.0,3095.225830078125,119419,0.3929399847984314,0.7247276902198792,0.0003,171661.46875
4984,23,5132,-3886.94046,119616,24.0,3034.9775390625,119515,-0.3459036946296692,0.7236875295639038,0.0003,146333.578125
4988,23,5136,-3854.54834,119712,24.0,3148.65625,119611,0.29256731271743774,0.7196898460388184,0.0003,152498.9375
4992,23,5141,-3831.96896,119808,24.0,2856.714111328125,119707,0.12560366094112396,0.7236831188201904,0.0003,180715.03125
4996,23,5145,-3844.31242,119904,24.0,3127.7392578125,119803,-0.14703764021396637,0.7224316000938416,0.0003,150918.3125
5000,23,5149,-3829.46858,120000,24.0,3157.1123046875,119899,-0.15008538961410522,0.7215502262115479,0.0003,131361.015625
5004,23,5153,-3784.6915800000006,120096,24.0,2833.044189453125,119995,0.2746017277240753,0.7237430810928345,0.0003,144675.703125
5008,23,5157,-3795.7321699999993,120192,24.0,3337.050048828125,120091,-0.15057075023651123,0.7268047332763672,0.0003,158526.328125
5012,23,5161,-3819.8349,120288,24.0,3063.7705078125,120187,0.4996122419834137,0.7255701422691345,0.0003,277491.8125
5016,23,5165,-3843.1848699999996,120384,24.0,2957.1474609375,120283,0.4002516567707062,0.7200086712837219,0.0003,131712.453125
5020,23,5169,-3840.224359999999,120480,24.0,3117.431640625,120379,0.24096348881721497,0.7209970951080322,0.0003,157760.5
