rollout/ep_rew_mean,train/std,train/value_loss,time/time_elapsed,time/total_timesteps,train/n_updates,rollout/ep_len_mean,train/entropy_loss,time/iterations,time/fps,train/policy_loss,train/explained_variance,train/learning_rate
42.70945,1.2241021394729614,69.87201690673828,3575,173500,34699,24.0,-17.727642059326172,34700,48,-146.85850524902344,0.6675423085689545,0.0007
48.38117999999999,1.2229381799697876,171.61251831054688,3586,174000,34799,24.0,-17.71582794189453,34800,48,21.855716705322266,-1.9661815166473389,0.0007
53.87999,1.2230676412582397,51.455955505371094,3597,174500,34899,24.0,-17.718297958374023,34900,48,-66.28364562988281,0.9619827829301357,0.0007
59.759319999999995,1.2210482358932495,46.06975173950195,3608,175000,34999,24.0,-17.70113754272461,35000,48,108.18528747558594,0.9882214143872261,0.0007
61.88807000000001,1.2195780277252197,498.487060546875,3620,175500,35099,24.0,-17.69353485107422,35100,48,-86.2896499633789,0.07807725667953491,0.0007
58.78063,1.2236571311950684,780.90966796875,3631,176000,35199,24.0,-17.72909927368164,35200,48,-145.53878784179688,-0.007070183753967285,0.0007
53.950149999999994,1.2256102561950684,63.3375129699707,3643,176500,35299,24.0,-17.744182586669922,35300,48,-113.96125793457031,0.8336540013551712,0.0007
41.71045000000001,1.231554388999939,584.6956787109375,3654,177000,35399,24.0,-17.79792594909668,35400,48,-425.5794372558594,0.7040354311466217,0.0007
30.096520000000005,1.2318148612976074,243.09255981445312,3665,177500,35499,24.0,-17.802947998046875,35500,48,275.1651611328125,0.9772093165665865,0.0007
24.45095,1.2257181406021118,30.157337188720703,3676,178000,35599,24.0,-17.752197265625,35600,48,16.34246063232422,0.9616761244833469,0.0007
27.24977,1.2251842021942139,165.89694213867188,3687,178500,35699,24.0,-17.741722106933594,35700,48,197.74000549316406,0.8354207277297974,0.0007
30.33488,1.226524829864502,457.261962890625,3698,179000,35799,24.0,-17.759809494018555,35800,48,199.10581970214844,0.3033313751220703,0.0007
37.73061,1.2257827520370483,237.7088165283203,3708,179500,35899,24.0,-17.752775192260742,35900,48,-219.19705200195312,0.3214004635810852,0.0007
44.96589000000001,1.2245187759399414,34.869384765625,3719,180000,35999,24.0,-17.741470336914062,36000,48,34.47529220581055,0.5977779030799866,0.0007
48.680769999999995,1.2238492965698242,272.537841796875,3730,180500,36099,24.0,-17.738401412963867,36100,48,-61.96697998046875,0.6965373456478119,0.0007
49.75508000000001,1.227382779121399,84.0090560913086,3741,181000,36199,24.0,-17.766897201538086,36200,48,-152.1766815185547,0.9713336657732725,0.0007
53.66394999999999,1.2331287860870361,886.3997192382812,3752,181500,36299,24.0,-17.81463050842285,36300,48,-291.447509765625,-0.07882392406463623,0.0007
56.55211,1.2389887571334839,696.5436401367188,3763,182000,36399,24.0,-17.863706588745117,36400,48,-353.61669921875,0.49991756677627563,0.0007
59.85287,1.2404532432556152,147.54806518554688,3774,182500,36499,24.0,-17.877595901489258,36500,48,-190.3587646484375,-1.1920928955078125e-07,0.0007
67.73334999999999,1.242045283317566,23.61031150817871,3784,183000,36599,24.0,-17.889474868774414,36600,48,81.50276184082031,0.9818881638348103,0.0007
76.63168999999999,1.239549994468689,77.22814178466797,3795,183500,36699,24.0,-17.867263793945312,36700,48,88.79367065429688,0.9346394240856171,0.0007
86.05557999999999,1.240010380744934,59.3664665222168,3806,184000,36799,24.0,-17.866060256958008,36800,48,-57.4207649230957,0.9402026981115341,0.0007
94.98539000000001,1.2460908889770508,131.1947784423828,3817,184500,36899,24.0,-17.921829223632812,36900,48,38.02240753173828,0.7524807751178741,0.0007
104.11837000000001,1.2413883209228516,813.9368286132812,3827,185000,36999,24.0,-17.880311965942383,37000,48,-445.2877502441406,0.908162035048008,0.0007
104.43243999999997,1.2390283346176147,42.42755889892578,3838,185500,37099,24.0,-17.865949630737305,37100,48,62.31340408325195,0.0,0.0007
96.88982000000001,1.241042137145996,117.50250244140625,3849,186000,37199,24.0,-17.877334594726562,37200,48,-104.79948425292969,0.38593071699142456,0.0007
86.48889,1.2405701875686646,120.58402252197266,3860,186500,37299,24.0,-17.8725643157959,37300,48,56.910888671875,0.870939165353775,0.0007
77.87821000000001,1.2381922006607056,126.68729400634766,3871,187000,37399,24.0,-17.84942626953125,37400,48,-167.13308715820312,0.9572867937386036,0.0007
67.54173,1.2405495643615723,275.7174377441406,3881,187500,37499,24.0,-17.87547492980957,37500,48,-75.27360534667969,0.5207308530807495,0.0007
60.657349999999994,1.2398408651351929,238.80123901367188,3892,188000,37599,24.0,-17.858922958374023,37600,48,211.542236328125,0.874277263879776,0.0007
49.71914000000001,1.2393826246261597,865.2412109375,3903,188500,37699,24.0,-17.848955154418945,37700,48,-494.8750915527344,0.34614986181259155,0.0007
39.138450000000006,1.241111159324646,30.082836151123047,3913,189000,37799,24.0,-17.8646240234375,37800,48,-41.88869094848633,0.9188773557543755,0.0007
27.249630000000003,1.2402501106262207,253.0894012451172,3924,189500,37899,24.0,-17.858179092407227,37900,48,-226.15963745117188,0.9147528186440468,0.0007
14.41662,1.2376996278762817,26.692468643188477,3934,190000,37999,24.0,-17.836027145385742,38000,48,11.124661445617676,0.9674254357814789,0.0007
7.573379999999999,1.2364941835403442,212.1222381591797,3945,190500,38099,24.0,-17.827680587768555,38100,48,204.63668823242188,0.8396761864423752,0.0007
10.76651,1.2340569496154785,447.5091247558594,3956,191000,38199,24.0,-17.805097579956055,38200,48,292.75921630859375,0.7186808586120605,0.0007
17.05236,1.236555814743042,92.87181091308594,3967,191500,38299,24.0,-17.8212947845459,38300,48,-163.8655242919922,0.62717404961586,0.0007
23.04312,1.2352185249328613,128.32418823242188,3978,192000,38399,24.0,-17.807537078857422,38400,48,188.4625701904297,0.873927116394043,0.0007
30.70661,1.2309285402297974,24.650766372680664,3988,192500,38499,24.0,-17.773025512695312,38500,48,-52.736427307128906,0.9786538258194923,0.0007
35.164210000000004,1.2305073738098145,570.8750610351562,3999,193000,38599,24.0,-17.766183853149414,38600,48,-366.0882263183594,0.7931600213050842,0.0007
40.43063,1.230873942375183,70.77650451660156,4010,193500,38699,24.0,-17.772451400756836,38700,48,-38.03351593017578,0.8814864978194237,0.0007
44.46800999999999,1.2334561347961426,155.82827758789062,4020,194000,38799,24.0,-17.79665756225586,38800,48,176.78988647460938,0.944722481071949,0.0007
55.76154,1.2300671339035034,192.22381591796875,4031,194500,38899,24.0,-17.76957893371582,38900,48,147.6398468017578,-3.2598319053649902,0.0007
66.87092000000001,1.2309256792068481,48.7859001159668,4042,195000,38999,24.0,-17.77269744873047,39000,48,121.20030212402344,0.9739653281867504,0.0007
74.36538,1.2327603101730347,47.46458435058594,4053,195500,39099,24.0,-17.790616989135742,39100,48,-90.42111206054688,0.9760974775999784,0.0007
76.87672,1.2316075563430786,24.707256317138672,4063,196000,39199,24.0,-17.77336883544922,39200,48,42.51516342163086,0.9718116596341133,0.0007
79.80483,1.2367995977401733,135.0399932861328,4074,196500,39299,24.0,-17.828004837036133,39300,48,113.99284362792969,0.8434912711381912,0.0007
78.75881,1.2386268377304077,1218.6883544921875,4084,197000,39399,24.0,-17.842281341552734,39400,48,-433.4535217285156,0.6928131282329559,0.0007
75.92887,1.2380547523498535,1.0615850687026978,4095,197500,39499,24.0,-17.83860206604004,39500,48,5.553826332092285,0.0,0.0007
77.51883000000002,1.236185073852539,29.9539737701416,4106,198000,39599,24.0,-17.82508087158203,39600,48,-47.064849853515625,0.7753372937440872,0.0007
77.76706000000001,1.2363101243972778,137.59982299804688,4117,198500,39699,24.0,-17.825952529907227,39700,48,-174.1559295654297,0.9332872778177261,0.0007
75.48039,1.23537015914917,36.462398529052734,4128,199000,39799,24.0,-17.814985275268555,39800,48,-38.44227981567383,0.9577733092010021,0.0007
70.44383,1.2346583604812622,66.28462219238281,4138,199500,39899,24.0,-17.799728393554688,39900,48,54.5862922668457,0.8939131945371628,0.0007
66.37531,1.2349467277526855,410.68927001953125,4149,200000,39999,24.0,-17.79772186279297,40000,48,268.80328369140625,0.7303456962108612,0.0007
63.89469000000001,1.2389830350875854,52.602813720703125,4160,200500,40099,24.0,-17.843883514404297,40100,48,-106.5543212890625,-1.3781163692474365,0.0007
63.17658,1.2373621463775635,54.47880172729492,4170,201000,40199,24.0,-17.825315475463867,40200,48,50.369850158691406,0.5944344699382782,0.0007
60.13984000000001,1.2362040281295776,89.21147918701172,4182,201500,40299,24.0,-17.817590713500977,40300,48,131.69017028808594,0.9642673432826996,0.0007
58.923060000000014,1.2319177389144897,92.5570068359375,4192,202000,40399,24.0,-17.777132034301758,40400,48,-150.12367248535156,0.9696320705115795,0.0007
54.69676,1.231114149093628,62.256309509277344,4203,202500,40499,24.0,-17.772253036499023,40500,48,74.19591522216797,0.8983822837471962,0.0007
47.14679999999999,1.2355432510375977,241.09017944335938,4215,203000,40599,24.0,-17.815998077392578,40600,48,5.816575527191162,0.4926806092262268,0.0007
43.493449999999996,1.2365472316741943,69.5807876586914,4225,203500,40699,24.0,-17.824539184570312,40700,48,-145.94569396972656,0.775188997387886,0.0007
40.671659999999996,1.232085108757019,155.3563690185547,4236,204000,40799,24.0,-17.785964965820312,40800,48,-206.96078491210938,0.9107861965894699,0.0007
35.55041,1.2285304069519043,300.6670227050781,4246,204500,40899,24.0,-17.75663948059082,40900,48,-333.3980407714844,0.9931708117946982,0.0007
29.548219999999997,1.2276195287704468,200.51841735839844,4257,205000,40999,24.0,-17.742877960205078,41000,48,-213.3178253173828,0.9568333514034748,0.0007
23.67848,1.2255704402923584,67.75056457519531,4268,205500,41099,24.0,-17.727954864501953,41100,48,45.44687271118164,0.8951501771807671,0.0007
19.972080000000002,1.2271133661270142,628.4430541992188,4279,206000,41199,24.0,-17.73619270324707,41200,48,-149.72494506835938,-0.56532883644104,0.0007
18.415080000000003,1.234151840209961,265.5114440917969,4290,206500,41299,24.0,-17.793672561645508,41300,48,-293.2655334472656,0.5053575038909912,0.0007
17.63128,1.231953740119934,16.934860229492188,4301,207000,41399,24.0,-17.776412963867188,41400,48,-40.612205505371094,0.9411862380802631,0.0007
20.08005,1.2338284254074097,12.461257934570312,4313,207500,41499,24.0,-17.792280197143555,41500,48,8.270654678344727,0.9858883265405893,0.0007
23.467360000000003,1.2340683937072754,324.7330627441406,4323,208000,41599,24.0,-17.790128707885742,41600,48,-333.74591064453125,0.9879448730498552,0.0007
19.91962,1.23581862449646,45.3994140625,4334,208500,41699,24.0,-17.804224014282227,41700,48,70.5869140625,0.9453803822398186,0.0007
12.969320000000003,1.2387059926986694,848.4593505859375,4345,209000,41799,24.0,-17.829084396362305,41800,48,424.444091796875,0.11175203323364258,0.0007
6.725970000000001,1.2401173114776611,42.83781814575195,4356,209500,41899,24.0,-17.832683563232422,41900,48,-13.090429306030273,0.3417602777481079,0.0007
0.9661699999999999,1.2414597272872925,153.09872436523438,4366,210000,41999,24.0,-17.84856605529785,42000,48,186.30621337890625,0.8557573854923248,0.0007
-2.6931800000000004,1.2387717962265015,69.21366882324219,4377,210500,42099,24.0,-17.82069969177246,42100,48,-27.259653091430664,0.9196136370301247,0.0007
-1.57767,1.2383719682693481,77.23869323730469,4387,211000,42199,24.0,-17.8231143951416,42200,48,-129.5856170654297,0.9664854295551777,0.0007
2.1988299999999996,1.2358590364456177,128.30349731445312,4398,211500,42299,24.0,-17.803802490234375,42300,48,63.803001403808594,0.8095131069421768,0.0007
5.6935600000000015,1.2313220500946045,1006.1685791015625,4409,212000,42399,24.0,-17.75554656982422,42400,48,-225.99716186523438,-1.0996758937835693,0.0007
3.0721600000000002,1.2304257154464722,423.18243408203125,4419,212500,42499,24.0,-17.751272201538086,42500,48,-365.2176818847656,0.8972109258174896,0.0007
-1.030700000000001,1.23207426071167,69.47976684570312,4430,213000,42599,24.0,-17.760196685791016,42600,48,110.56211853027344,0.823566734790802,0.0007
-3.2950399999999997,1.2286149263381958,168.25758361816406,4441,213500,42699,24.0,-17.72134017944336,42700,48,-153.3795623779297,0.8938182219862938,0.0007
-4.357710000000001,1.2284245491027832,55.799659729003906,4451,214000,42799,24.0,-17.724626541137695,42800,48,-49.52008056640625,0.9428015761077404,0.0007
-1.5032300000000003,1.2349772453308105,97.75835418701172,4462,214500,42899,24.0,-17.77816390991211,42900,48,40.1592903137207,0.8327040523290634,0.0007
4.01171,1.2368783950805664,766.00927734375,4473,215000,42999,24.0,-17.79981803894043,43000,48,-244.87954711914062,-0.4905937910079956,0.0007
5.1222199999999996,1.236217737197876,247.83596801757812,4484,215500,43099,24.0,-17.791542053222656,43100,48,-205.79672241210938,0.02757728099822998,0.0007
0.012119999999999926,1.2393614053726196,121.99644470214844,4495,216000,43199,24.0,-17.82579231262207,43200,48,-130.72950744628906,0.8503737300634384,0.0007
-10.548839999999998,1.2385101318359375,152.67889404296875,4506,216500,43299,24.0,-17.817564010620117,43300,48,-190.4081573486328,0.9564643278717995,0.0007
-20.013009999999998,1.2370331287384033,90.64523315429688,4516,217000,43399,24.0,-17.804975509643555,43400,48,-142.1761474609375,0.9854465173557401,0.0007
-25.68736,1.2392668724060059,718.9305419921875,4527,217500,43499,24.0,-17.824951171875,43500,48,13.207529067993164,-0.23775577545166016,0.0007
-29.403070000000003,1.2350611686706543,960.2175903320312,4538,218000,43599,24.0,-17.78862762451172,43600,48,-385.2605895996094,-0.6234533786773682,0.0007
-30.05382,1.2350815534591675,503.9888610839844,4549,218500,43699,24.0,-17.787830352783203,43700,48,-312.5732421875,0.3614347577095032,0.0007
-33.135329999999996,1.2300416231155396,1733.596435546875,4560,219000,43799,24.0,-17.74609375,43800,48,568.9908447265625,-0.37400317192077637,0.0007
-38.781349999999996,1.2288117408752441,204.255615234375,4570,219500,43899,24.0,-17.731904983520508,43900,48,229.4604949951172,0.956779733300209,0.0007
-44.96358,1.2292369604110718,161.01132202148438,4581,220000,43999,24.0,-17.728893280029297,44000,48,208.3718719482422,0.9721845835447311,0.0007
-42.49996999999999,1.2278670072555542,58.04944610595703,4592,220500,44099,24.0,-17.71233367919922,44100,48,22.144609451293945,0.9022159948945045,0.0007
-30.422469999999993,1.2272363901138306,165.1229705810547,4603,221000,44199,24.0,-17.708797454833984,44200,48,189.71035766601562,0.9161085039377213,0.0007
-15.635639999999993,1.2281272411346436,282.8489685058594,4614,221500,44299,24.0,-17.72011375427246,44300,48,-279.3388671875,0.9125926569104195,0.0007
-4.980710000000001,1.227734088897705,26.141036987304688,4625,222000,44399,24.0,-17.71555519104004,44400,47,-86.86184692382812,0.9799861088395119,0.0007
2.3211500000000003,1.2252638339996338,175.7484588623047,4635,222500,44499,24.0,-17.69041633605957,44500,47,32.7036247253418,0.7935588508844376,0.0007
3.023249999999999,1.2227708101272583,75.59831237792969,4646,223000,44599,24.0,-17.669706344604492,44600,47,-143.32443237304688,0.9722935631871223,0.0007
-2.8005199999999997,1.2207322120666504,82.87859344482422,4657,223500,44699,24.0,-17.648387908935547,44700,47,-61.271095275878906,0.8772078230977058,0.0007
-6.807519999999998,1.2212047576904297,740.319091796875,4668,224000,44799,24.0,-17.647199630737305,44800,47,306.9294128417969,0.07102072238922119,0.0007
-6.9979400000000025,1.2194565534591675,64.43702697753906,4678,224500,44899,24.0,-17.62862205505371,44900,47,-79.3915786743164,0.8370082229375839,0.0007
-3.4462400000000004,1.2157676219940186,69.49679565429688,4689,225000,44999,24.0,-17.600011825561523,45000,47,89.2542724609375,0.29570794105529785,0.0007
-1.5199599999999998,1.2154351472854614,22.00456428527832,4700,225500,45099,24.0,-17.588150024414062,45100,47,-71.28411865234375,0.9929309841245413,0.0007
1.5556,1.2197937965393066,35.89728546142578,4711,226000,45199,24.0,-17.624902725219727,45200,47,-71.07749938964844,0.9755792487412691,0.0007
1.8268800000000005,1.2200802564620972,82.04409790039062,4722,226500,45299,24.0,-17.61837387084961,45300,47,68.48860168457031,0.8833212852478027,0.0007
0.9093499999999999,1.2233586311340332,1130.1763916015625,4732,227000,45399,24.0,-17.649946212768555,45400,47,-206.8439483642578,-1.407667875289917,0.0007
-1.0457800000000002,1.2187578678131104,379.6029052734375,4743,227500,45499,24.0,-17.6109619140625,45500,47,-266.71844482421875,0.7313449680805206,0.0007
-2.0896999999999992,1.2206000089645386,334.30328369140625,4754,228000,45599,24.0,-17.633466720581055,45600,47,-233.75381469726562,0.342909038066864,0.0007
-0.4961999999999998,1.217726469039917,344.1476135253906,4764,228500,45699,24.0,-17.61063575744629,45700,47,-278.01611328125,0.8263589441776276,0.0007
-2.66606,1.221098780632019,1.5353567600250244,4775,229000,45799,24.0,-17.63998794555664,45800,47,-8.760455131530762,0.9985160538926721,0.0007
-1.0400500000000001,1.216945767402649,53.92356491088867,4786,229500,45899,24.0,-17.60851287841797,45900,47,47.192779541015625,0.9228442460298538,0.0007
3.563,1.2170573472976685,672.4798583984375,4797,230000,45999,24.0,-17.6103458404541,46000,47,260.8901062011719,0.5310995280742645,0.0007
6.05697,1.2160595655441284,192.03469848632812,4808,230500,46099,24.0,-17.600242614746094,46100,47,-212.06857299804688,0.740980863571167,0.0007
9.04255,1.2123286724090576,90.13543701171875,4819,231000,46199,24.0,-17.561691284179688,46200,47,130.7283477783203,0.7081542909145355,0.0007
11.284510000000001,1.2152115106582642,81.92334747314453,4830,231500,46299,24.0,-17.587921142578125,46300,47,88.03668975830078,0.9293215423822403,0.0007
9.473450000000001,1.2118782997131348,96.78776550292969,4841,232000,46399,24.0,-17.555923461914062,46400,47,-150.1112060546875,0.9728884864598513,0.0007
3.6288899999999997,1.2134242057800293,201.10989379882812,4852,232500,46499,24.0,-17.568063735961914,46500,47,-69.48294067382812,0.6818951964378357,0.0007
0.44635000000000014,1.2130889892578125,680.5060424804688,4863,233000,46599,24.0,-17.573007583618164,46600,47,341.3869323730469,0.2223230004310608,0.0007
-0.7301300000000002,1.2126647233963013,422.30218505859375,4874,233500,46699,24.0,-17.577735900878906,46700,47,-360.81964111328125,0.7301402390003204,0.0007
1.11561,1.2160202264785767,299.13311767578125,4885,234000,46799,24.0,-17.604103088378906,46800,47,277.03497314453125,0.16124677658081055,0.0007
0.98535,1.2123810052871704,129.08621215820312,4895,234500,46899,24.0,-17.563005447387695,46900,47,-80.65290069580078,0.8630281388759613,0.0007
1.2375399999999999,1.2130378484725952,112.58448791503906,4906,235000,46999,24.0,-17.572277069091797,47000,47,99.12467956542969,0.9069215133786201,0.0007
3.47996,1.2120425701141357,594.3475341796875,4917,235500,47099,24.0,-17.559371948242188,47100,47,-149.26141357421875,0.15206044912338257,0.0007
9.37374,1.2123761177062988,613.0049438476562,4928,236000,47199,24.0,-17.564233779907227,47200,47,-77.17923736572266,0.18300998210906982,0.0007
11.16689,1.2137157917022705,41.1524658203125,4940,236500,47299,24.0,-17.581096649169922,47300,47,-110.9699935913086,0.9058457612991333,0.0007
20.5346,1.2141474485397339,19.432565689086914,4951,237000,47399,24.0,-17.581220626831055,47400,47,-53.53485870361328,0.5653846859931946,0.0007
29.415650000000007,1.2130736112594604,89.86971282958984,4962,237500,47499,24.0,-17.570247650146484,47500,47,92.58499908447266,0.9231551215052605,0.0007
36.72875,1.2134108543395996,25.922897338867188,4973,238000,47599,24.0,-17.575590133666992,47600,47,64.07350158691406,0.9854798829182982,0.0007
42.51677999999999,1.2148933410644531,127.34171295166016,4983,238500,47699,24.0,-17.581052780151367,47700,47,154.7420196533203,0.9044404774904251,0.0007
49.65714,1.2141493558883667,737.5,4994,239000,47799,24.0,-17.57668685913086,47800,47,23.244909286499023,-0.5352081060409546,0.0007
53.28844,1.214830994606018,20.577655792236328,5005,239500,47899,24.0,-17.588333129882812,47900,47,10.563615798950195,0.5558272898197174,0.0007
57.65236999999999,1.2191487550735474,31.988712310791016,5017,240000,47999,24.0,-17.62725830078125,48000,47,-96.22744750976562,0.9614759795367718,0.0007
56.24677,1.2208470106124878,33.57252502441406,5028,240500,48099,24.0,-17.648134231567383,48100,47,87.21357727050781,0.9926300076767802,0.0007
51.93540999999999,1.2207400798797607,334.5419006347656,5039,241000,48199,24.0,-17.64237403869629,48200,47,-305.0539245605469,0.9887622212991118,0.0007
48.060030000000005,1.2218737602233887,57.89055252075195,5050,241500,48299,24.0,-17.64919662475586,48300,47,-38.026390075683594,0.9089501798152924,0.0007
40.691990000000004,1.2226967811584473,1186.2366943359375,5061,242000,48399,24.0,-17.654552459716797,48400,47,650.9130249023438,0.4957572817802429,0.0007
31.41728,1.22148597240448,236.3966522216797,5072,242500,48499,24.0,-17.64813232421875,48500,47,-233.198974609375,0.5029637217521667,0.0007
24.167419999999996,1.2219831943511963,106.27104187011719,5083,243000,48599,24.0,-17.653594970703125,48600,47,66.17739868164062,-1.2755651473999023,0.0007
17.45018,1.2233151197433472,112.0387954711914,5094,243500,48699,24.0,-17.6649169921875,48700,47,-140.27999877929688,0.9435855001211166,0.0007
8.977069999999998,1.2236961126327515,73.88800811767578,5105,244000,48799,24.0,-17.66989517211914,48800,47,-120.12522888183594,0.9743522834032774,0.0007
3.9589600000000003,1.2281914949417114,77.64521789550781,5116,244500,48899,24.0,-17.705753326416016,48900,47,-31.2731990814209,0.8776166811585426,0.0007
-0.22767999999999997,1.2270920276641846,551.516357421875,5127,245000,48999,24.0,-17.70018196105957,49000,47,-177.344482421875,-0.226243257522583,0.0007
-3.98089,1.2301013469696045,892.7722778320312,5138,245500,49099,24.0,-17.731735229492188,49100,47,-508.6905822753906,0.7545278072357178,0.0007
-1.6161299999999994,1.2287750244140625,971.1865234375,5149,246000,49199,24.0,-17.719512939453125,49200,47,550.8658447265625,-0.20873796939849854,0.0007
0.43633000000000033,1.2334917783737183,663.0238647460938,5160,246500,49299,24.0,-17.757892608642578,49300,47,454.19805908203125,0.9127325341105461,0.0007
4.24251,1.236311674118042,110.2156982421875,5170,247000,49399,24.0,-17.792476654052734,49400,47,169.11351013183594,0.9913923339918256,0.0007
5.2166,1.2358977794647217,1195.1251220703125,5182,247500,49499,24.0,-17.784500122070312,49500,47,-228.37557983398438,-0.7528730630874634,0.0007
6.749269999999999,1.23488187789917,1143.7294921875,5193,248000,49599,24.0,-17.78045654296875,49600,47,179.19149780273438,-1.574897289276123,0.0007
3.9431100000000003,1.2319793701171875,257.80364990234375,5204,248500,49699,24.0,-17.7620792388916,49700,47,-288.33111572265625,0.7220613956451416,0.0007
5.83146,1.2322556972503662,270.63250732421875,5215,249000,49799,24.0,-17.765649795532227,49800,47,-271.9453430175781,0.7072352170944214,0.0007
3.40392,1.2339539527893066,106.9771957397461,5225,249500,49899,24.0,-17.781909942626953,49900,47,-126.02497863769531,0.9392218962311745,0.0007
1.8509499999999997,1.2377541065216064,286.934814453125,5235,250000,49999,24.0,-17.812355041503906,50000,47,-292.54241943359375,0.997298140777275,0.0007
-1.7397300000000002,1.239730715751648,169.1763916015625,5246,250500,50099,24.0,-17.827295303344727,50100,47,176.6627197265625,0.8595936894416809,0.0007
-2.6990400000000005,1.2385929822921753,238.7790069580078,5257,251000,50199,24.0,-17.81463623046875,50200,47,183.51597595214844,0.7452020049095154,0.0007
-4.10118,1.2429732084274292,1071.1519775390625,5267,251500,50299,24.0,-17.856311798095703,50300,47,-567.5079956054688,0.49353504180908203,0.0007
-6.9361299999999995,1.2397915124893188,166.20553588867188,5279,252000,50399,24.0,-17.829486846923828,50400,47,-226.27413940429688,0.9668834954500198,0.0007
-10.28221,1.2418078184127808,164.6163787841797,5290,252500,50499,24.0,-17.84670639038086,50500,47,109.36296081542969,0.8469860106706619,0.0007
-12.23642,1.2415026426315308,23.184558868408203,5300,253000,50599,24.0,-17.84309196472168,50600,47,-56.60309600830078,0.9859397355467081,0.0007
-12.65512,1.2442305088043213,84.7823257446289,5311,253500,50699,24.0,-17.87564468383789,50700,47,62.71753692626953,0.8742946088314056,0.0007
-12.340369999999998,1.2438517808914185,616.324951171875,5321,254000,50799,24.0,-17.872848510742188,50800,47,299.8427734375,0.35285496711730957,0.0007
-12.90257,1.2439587116241455,155.5958251953125,5332,254500,50899,24.0,-17.882505416870117,50900,47,-167.8127899169922,0.8423156589269638,0.0007
-10.23151,1.2443253993988037,327.8048400878906,5343,255000,50999,24.0,-17.8853816986084,51000,47,-228.64779663085938,-0.47660374641418457,0.0007
-9.15334,1.240520715713501,50.36862564086914,5354,255500,51099,24.0,-17.849348068237305,51100,47,-95.4322280883789,0.9768202025443316,0.0007
-6.5395699999999986,1.2383722066879272,6.1750006675720215,5365,256000,51199,24.0,-17.83184051513672,51200,47,40.141990661621094,0.999240692530293,0.0007
-3.4482299999999997,1.2383619546890259,106.83503723144531,5375,256500,51299,24.0,-17.82143783569336,51300,47,116.8260498046875,0.8703018128871918,0.0007
1.6136900000000003,1.2405807971954346,417.6944274902344,5386,257000,51399,24.0,-17.84248161315918,51400,47,-86.21421813964844,0.09374380111694336,0.0007
7.33799,1.238073468208313,52.464149475097656,5398,257500,51499,24.0,-17.819944381713867,51500,47,20.82645034790039,0.6747805178165436,0.0007
9.880959999999998,1.234066367149353,97.21345520019531,5409,258000,51599,24.0,-17.777585983276367,51600,47,-65.4559555053711,0.46848970651626587,0.0007
3.081910000000001,1.230225920677185,224.58261108398438,5420,258500,51699,24.0,-17.754501342773438,51700,47,-122.7105941772461,0.7979406267404556,0.0007
-4.768699999999999,1.2293895483016968,144.9144287109375,5431,259000,51799,24.0,-17.748275756835938,51800,47,-191.64376831054688,0.9872871479019523,0.0007
-11.79419,1.227097749710083,126.9354248046875,5442,259500,51899,24.0,-17.734798431396484,51900,47,-193.3933868408203,0.941441997885704,0.0007
-15.421379999999997,1.2258530855178833,446.1915588378906,5453,260000,51999,24.0,-17.717540740966797,52000,47,-175.2891845703125,0.019261479377746582,0.0007
-17.76922,1.2244130373001099,85.64028930664062,5463,260500,52099,24.0,-17.703907012939453,52100,47,-84.2987289428711,0.6998811066150665,0.0007
-14.446939999999998,1.22187340259552,389.14849853515625,5473,261000,52199,24.0,-17.6832332611084,52200,47,300.52484130859375,-2.5442864894866943,0.0007
-9.285139999999998,1.223307490348816,192.04957580566406,5483,261500,52299,24.0,-17.69485092163086,52300,47,-201.36318969726562,0.9201276078820229,0.0007
-8.68105,1.2191067934036255,2.529135227203369,5494,262000,52399,24.0,-17.646148681640625,52400,47,-19.184057235717773,0.9987382061081007,0.0007
-14.374189999999999,1.2183815240859985,764.6685791015625,5505,262500,52499,24.0,-17.647193908691406,52500,47,-169.24452209472656,-0.1617673635482788,0.0007
-19.34657,1.2149392366409302,64.84088134765625,5516,263000,52599,24.0,-17.614171981811523,52600,47,86.21427917480469,0.8916356265544891,0.0007
-21.8657,1.2127941846847534,96.57978057861328,5527,263500,52699,24.0,-17.595975875854492,52700,47,-126.9712142944336,0.8656507730484009,0.0007
-20.4131,1.2117908000946045,181.32064819335938,5538,264000,52799,24.0,-17.58609962463379,52800,47,-36.482177734375,0.011563658714294434,0.0007
-14.741099999999996,1.2094913721084595,58.55937576293945,5549,264500,52899,24.0,-17.561111450195312,52900,47,72.11346435546875,0.949155330657959,0.0007
-3.87636,1.2112332582473755,2.5968453884124756,5560,265000,52999,24.0,-17.570022583007812,53000,47,-3.7451605796813965,0.9970199232921004,0.0007
6.309799999999999,1.2115801572799683,25.10013198852539,5571,265500,53099,24.0,-17.565750122070312,53100,47,9.764684677124023,0.9546643234789371,0.0007
10.63004,1.2113133668899536,302.0627746582031,5582,266000,53199,24.0,-17.57170867919922,53200,47,-113.82840728759766,0.3370305299758911,0.0007
9.62418,1.2107044458389282,157.51907348632812,5593,266500,53299,24.0,-17.563785552978516,53300,47,-186.4724884033203,0.8948152512311935,0.0007
6.931679999999999,1.2085838317871094,217.4072265625,5604,267000,53399,24.0,-17.54340362548828,53400,47,267.2383117675781,0.7762388437986374,0.0007
4.11294,1.204086422920227,242.7232666015625,5615,267500,53499,24.0,-17.5018367767334,53500,47,221.87173461914062,0.9277342259883881,0.0007
